protein_id	go_term	qualifier	evidence_code	source_db
P47872	GO:0007189	involved_in	IDA	UniProtKB
P22071	GO:0030283	enables	IDA	UniProtKB
Q18688	GO:0072542	enables	IDA	UniProtKB
Q64273	GO:0005242	enables	IDA	UniProtKB
Q64273	GO:0005546	enables	IDA	UniProtKB
Q9DAG5	GO:0072529	acts_upstream_of_or_within	IMP	UniProtKB
P04386	GO:0045944	involved_in	IDA	UniProtKB
P04386	GO:0045944	involved_in	IMP	UniProtKB
Q04771	GO:0001649	involved_in	IDA	UniProtKB
P32926	GO:0005737	located_in	IDA	UniProtKB
P32926	GO:0005911	located_in	IDA	UniProtKB
P32926	GO:0030054	located_in	IDA	UniProtKB
P32926	GO:1905477	involved_in	IMP	UniProtKB
P32926	GO:0120192	involved_in	IMP	UniProtKB
P32926	GO:0002159	involved_in	IMP	UniProtKB
P32926	GO:0034333	involved_in	IMP	UniProtKB
P32926	GO:1903753	involved_in	IMP	UniProtKB
P32926	GO:1904704	involved_in	IMP	UniProtKB
P32926	GO:0030336	involved_in	IMP	UniProtKB
P32926	GO:0031647	involved_in	IMP	UniProtKB
O74198	GO:0036196	acts_upstream_of_or_within	IDA	UniProtKB
Q9JIF3	GO:0055056	enables	IDA	UniProtKB
Q12001	GO:0006488	involved_in	IMP	UniProtKB
Q9DC70	GO:0045271	part_of	IDA	UniProtKB
P18509	GO:0031891	enables	IDA	UniProtKB
P18509	GO:0005615	is_active_in	IDA	UniProtKB
P18509	GO:0031892	enables	IMP	UniProtKB
P18509	GO:0031892	enables	IDA	UniProtKB
P18509	GO:0007188	involved_in	IMP	UniProtKB
P43333	GO:0016607	located_in	IDA	UniProtKB
Q13835	GO:1905477	involved_in	IMP	UniProtKB
O14255	GO:0006488	involved_in	IMP	UniProtKB
Q9V3L1	GO:0015015	involved_in	IMP	UniProtKB
Q9V3L1	GO:0015016	enables	IMP	UniProtKB
Q9Z1P6	GO:0005743	is_active_in	IDA	UniProtKB
Q9Z1P6	GO:0045271	part_of	IDA	UniProtKB
O74175	GO:0030684	part_of	IDA	UniProtKB
O00148	GO:0045824	involved_in	IDA	UniProtKB
O00148	GO:0046832	involved_in	IDA	UniProtKB
Q9Z2B5	GO:0004713	enables	IDA	UniProtKB
Q9Z2B5	GO:0051787	enables	IMP	UniProtKB
O74191	GO:0030684	part_of	IDA	UniProtKB
Q9NQ30	GO:0005201	enables	HDA	UniProtKB
Q9NQ30	GO:0062023	is_active_in	HDA	UniProtKB
Q9NQ30	GO:0031012	located_in	HDA	UniProtKB
Q9CQC7	GO:0045271	part_of	IDA	UniProtKB
Q5BL72	GO:0001702	acts_upstream_of_or_within	IMP	UniProtKB
P05109	GO:2001056	involved_in	IDA	UniProtKB
Q9UEW3	GO:0001664	enables	IPI	UniProtKB
P0DKB7	GO:0103117	enables	IMP	UniProtKB
A7E2V4	GO:0006515	involved_in	IDA	UniProtKB
Q9HDV6	GO:0070507	involved_in	IMP	UniProtKB
Q10295	GO:0071920	is_active_in	IDA	UniProtKB
P0DKB9	GO:0103117	enables	IMP	UniProtKB
O42661	GO:0005682	part_of	IDA	UniProtKB
O42661	GO:0045292	involved_in	EXP	UniProtKB
P47866	GO:0141163	involved_in	IDA	UniProtKB
P47866	GO:0141163	involved_in	IMP	UniProtKB
P47866	GO:0007200	involved_in	IMP	UniProtKB
Q4JK59	GO:0141167	acts_upstream_of_or_within	IMP	UniProtKB
Q9Y4G8	GO:0007188	involved_in	IDA	UniProtKB
Q19LI2	GO:0060396	acts_upstream_of_or_within	IMP	UniProtKB
Q8R0F3	GO:0043687	involved_in	IDA	UniProtKB
Q8R0F3	GO:0005788	is_active_in	IDA	UniProtKB
Q8R0F3	GO:0120147	enables	IDA	UniProtKB
Q9P6I7	GO:0032264	involved_in	IDA	UniProtKB
Q6R0G4	GO:0048512	involved_in	IEP	UniProtKB
Q6R0G4	GO:0043153	involved_in	IMP	UniProtKB
Q6R0G4	GO:0009637	involved_in	IMP	UniProtKB
Q6R0G4	GO:0010099	involved_in	IMP	UniProtKB
Q6R0G4	GO:2000024	involved_in	IMP	UniProtKB
Q6R0G4	GO:2000028	involved_in	IMP	UniProtKB
Q6R0G4	GO:0010114	involved_in	IMP	UniProtKB
Q6R0G4	GO:0032922	involved_in	IMP	UniProtKB
Q9Y7M3	GO:0005774	is_active_in	IDA	UniProtKB
Q9Y7M3	GO:1904263	involved_in	IDA	UniProtKB
Q9VNH1	GO:0005515	enables	IPI	UniProtKB
Q9NWB7	GO:2001056	acts_upstream_of_or_within	IDA	UniProtKB
O74471	GO:0005743	is_active_in	IC	UniProtKB
P56392	GO:0004129	contributes_to	IMP	UniProtKB
P56392	GO:0045277	part_of	IMP	UniProtKB
P56392	GO:0006119	involved_in	IMP	UniProtKB
O94681	GO:0006099	involved_in	EXP	UniProtKB
P19536	GO:0045277	part_of	IDA	UniProtKB
P53920	GO:0006629	involved_in	IMP	UniProtKB
P53920	GO:0006629	involved_in	IPI	UniProtKB
Q96CM3	GO:0005759	located_in	IDA	UniProtKB
Q96CM3	GO:0031118	involved_in	IMP	UniProtKB
P01143	GO:0141163	involved_in	IDA	UniProtKB
Q8CIR4	GO:0004672	enables	IMP	UniProtKB
Q8CIR4	GO:0005515	enables	IPI	UniProtKB
P39073	GO:0045944	involved_in	IMP	UniProtKB
P53769	GO:0000974	part_of	IPI	UniProtKB
Q9BXJ8	GO:0005783	located_in	IDA	UniProtKB
Q9BXJ8	GO:0005886	located_in	IDA	UniProtKB
Q9BXJ8	GO:0120225	enables	IDA	UniProtKB
Q9BXJ8	GO:0140374	involved_in	IMP	UniProtKB
Q9JMH3	GO:0004308	enables	IDA	UniProtKB
Q27415	GO:0005515	enables	IPI	UniProtKB
P32598	GO:0006031	involved_in	IDA	UniProtKB
P53096	GO:0004407	enables	IDA	UniProtKB
P14672	GO:0055056	enables	IDA	UniProtKB
P14672	GO:0055056	enables	TAS	UniProtKB
P07550	GO:0044877	enables	IPI	UniProtKB
Q9V877	GO:0005634	located_in	IDA	UniProtKB
P49777	GO:0140463	enables	EXP	UniProtKB
Q00959	GO:0010288	involved_in	IEP	UniProtKB
Q00959	GO:0031223	involved_in	IEP	UniProtKB
P78827	GO:0005759	is_active_in	IC	UniProtKB
P34980	GO:0141156	involved_in	IMP	UniProtKB
P34980	GO:0006171	involved_in	IMP	UniProtKB
P34980	GO:1904364	involved_in	IMP	UniProtKB
P34980	GO:1904460	involved_in	IMP	UniProtKB
P34980	GO:0071380	involved_in	IMP	UniProtKB
P14680	GO:0141156	involved_in	IGI	UniProtKB
P40018	GO:0000974	part_of	IPI	UniProtKB
P63318	GO:0004698	enables	IDA	UniProtKB
P63318	GO:0007200	involved_in	IDA	UniProtKB
P63318	GO:0099524	is_active_in	TAS	UniProtKB
P53694	GO:0180020	enables	TAS	UniProtKB
P32567	GO:0006651	involved_in	IDA	UniProtKB
P19756	GO:0060397	involved_in	IDA	UniProtKB
O01382	GO:0046667	involved_in	IMP	UniProtKB
Q92616	GO:0055106	enables	IDA	UniProtKB
Q92616	GO:0019887	enables	IDA	UniProtKB
P17937	GO:0030684	part_of	IDA	UniProtKB
Q68FP2	GO:0047856	enables	IDA	UniProtKB
P23570	GO:0031400	involved_in	IMP	UniProtKB
P07996	GO:2000117	involved_in	IDA	UniProtKB
Q9WUD1	GO:0035359	involved_in	IDA	UniProtKB
P22769	GO:0005515	enables	IPI	UniProtKB
F4JL11	GO:0008139	enables	IMP	UniProtKB
F4JL11	GO:0006607	involved_in	IMP	UniProtKB
F4JL11	GO:0009651	involved_in	IMP	UniProtKB
F4JL11	GO:2000280	involved_in	IMP	UniProtKB
F4JL11	GO:0071555	involved_in	IMP	UniProtKB
F4JL11	GO:0061608	enables	IMP	UniProtKB
P00405	GO:0005743	is_active_in	IDA	UniProtKB
P00405	GO:0045277	part_of	IDA	UniProtKB
Q10241	GO:0006281	involved_in	TAS	UniProtKB
Q96SZ6	GO:0005759	is_active_in	IDA	UniProtKB
Q96SZ6	GO:0035597	enables	IMP	UniProtKB
Q96SZ6	GO:0009451	involved_in	IMP	UniProtKB
Q5A7S7	GO:0003677	enables	IDA	UniProtKB
Q5A7S7	GO:0006974	acts_upstream_of_or_within	IDA	UniProtKB
P21705	GO:0045944	involved_in	IMP	UniProtKB
P21705	GO:0045944	involved_in	IPI	UniProtKB
Q6IN84	GO:0006364	involved_in	IMP	UniProtKB
Q14393	GO:2000117	involved_in	IDA	UniProtKB
O14176	GO:0005681	part_of	IDA	UniProtKB
Q9UU79	GO:0030684	part_of	IDA	UniProtKB
P00158	GO:0045275	part_of	IDA	UniProtKB
Q05469	GO:0120516	enables	IDA	UniProtKB
Q9P6J8	GO:0032264	involved_in	IC	UniProtKB
Q9Y2G2	GO:2001056	involved_in	IDA	UniProtKB
C6KFA3	GO:0007188	involved_in	IDA	UniProtKB
Q60866	GO:0019530	involved_in	IDA	UniProtKB
Q60866	GO:0005829	is_active_in	IDA	UniProtKB
Q60866	GO:0141215	enables	IDA	UniProtKB
Q60866	GO:0032098	involved_in	IMP	UniProtKB
P49593	GO:2001056	involved_in	IDA	UniProtKB
P19541	GO:0000122	involved_in	IMP	UniProtKB
Q9UI43	GO:0006364	involved_in	IMP	UniProtKB
Q3UIU2	GO:0005743	is_active_in	IDA	UniProtKB
Q5TEA6	GO:0005929	located_in	IDA	UniProtKB
Q91WD5	GO:0005743	is_active_in	IDA	UniProtKB
Q91WD5	GO:0045271	part_of	IDA	UniProtKB
Q09914	GO:0043539	enables	EXP	UniProtKB
Q09914	GO:1903139	involved_in	IMP	UniProtKB
P50514	GO:0042450	involved_in	EXP	UniProtKB
Q07782	GO:1902358	involved_in	IDA	UniProtKB
Q9Y4C4	GO:0035556	involved_in	IMP	UniProtKB
Q71S21	GO:0035776	acts_upstream_of_or_within	IMP	UniProtKB
Q71S21	GO:0035777	acts_upstream_of_or_within	IMP	UniProtKB
Q86XL3	GO:0004860	enables	IDA	UniProtKB
O77459	GO:0005515	enables	IPI	UniProtKB
Q90473	GO:0031076	acts_upstream_of_or_within	IGI	UniProtKB
Q90473	GO:0031076	acts_upstream_of_or_within	IMP	UniProtKB
Q9P7E0	GO:0005743	is_active_in	IC	UniProtKB
P15424	GO:0002151	enables	IDA	UniProtKB
P15424	GO:0051880	enables	IDA	UniProtKB
Q9D5Y1	GO:0097386	located_in	EXP	UniProtKB
Q9D5Y1	GO:0014004	acts_upstream_of_or_within	IMP	UniProtKB
Q9D5Y1	GO:0014070	acts_upstream_of_or_within	IMP	UniProtKB
Q9D5Y1	GO:0042551	acts_upstream_of_or_within	IMP	UniProtKB
Q9D5Y1	GO:0040011	acts_upstream_of_or_within	IMP	UniProtKB
Q9D5Y1	GO:0007399	acts_upstream_of_or_within	IMP	UniProtKB
Q9D5Y1	GO:0150076	acts_upstream_of_or_within	IMP	UniProtKB
Q9D5Y1	GO:0021987	acts_upstream_of_or_within	IMP	UniProtKB
Q9D5Y1	GO:0022010	acts_upstream_of_or_within	IMP	UniProtKB
Q9D5Y1	GO:0060074	acts_upstream_of_or_within	IMP	UniProtKB
Q9D5Y1	GO:0048812	acts_upstream_of_or_within	IMP	UniProtKB
O02373	GO:0015015	involved_in	IMP	UniProtKB
P32332	GO:1902358	involved_in	IDA	UniProtKB
Q5NCQ5	GO:0032991	part_of	IDA	UniProtKB
Q5NCQ5	GO:0120513	part_of	IDA	UniProtKB
Q91ZU9	GO:0098878	part_of	IPI	UniProtKB
O13966	GO:0006099	involved_in	EXP	UniProtKB
O43464	GO:2001056	involved_in	IMP	UniProtKB
O43464	GO:2001056	involved_in	IDA	UniProtKB
Q9H4B4	GO:0032436	involved_in	IDA	UniProtKB
Q9VZL6	GO:0005515	enables	IPI	UniProtKB
Q7Z6J0	GO:2000117	involved_in	IMP	UniProtKB
O57685	GO:0030878	acts_upstream_of_or_within	IEP	UniProtKB
Q9NWS0	GO:2000117	involved_in	IMP	UniProtKB
O14122	GO:0140720	is_active_in	IDA	UniProtKB
O14122	GO:0031934	is_active_in	IDA	UniProtKB
P03899	GO:0005743	is_active_in	IDA	UniProtKB
P03899	GO:0045271	part_of	IDA	UniProtKB
Q9HCX3	GO:0006346	involved_in	IMP	UniProtKB
Q925E7	GO:0140767	enables	IDA	UniProtKB
Q925E7	GO:0000159	part_of	IDA	UniProtKB
Q925E7	GO:0019888	enables	IDA	UniProtKB
Q925E7	GO:0051983	involved_in	IDA	UniProtKB
Q7KVY7	GO:0005515	enables	IPI	UniProtKB
Q9USX8	GO:0045292	involved_in	EXP	UniProtKB
F1R8Z9	GO:0044458	acts_upstream_of_or_within	IMP	UniProtKB
P40224	GO:0001667	acts_upstream_of_or_within	IMP	UniProtKB
P63319	GO:1990776	involved_in	IDA	UniProtKB
Q02521	GO:0000974	part_of	IPI	UniProtKB
Q6Q0N3	GO:0005737	located_in	IDA	UniProtKB
Q6Q0N3	GO:0045914	involved_in	IMP	UniProtKB
Q6Q0N3	GO:1903180	involved_in	IMP	UniProtKB
Q6Q0N3	GO:0033137	involved_in	IMP	UniProtKB
Q6Q0N3	GO:0051354	involved_in	IMP	UniProtKB
Q6Q0N3	GO:0005515	enables	IPI	UniProtKB
Q9UTK5	GO:0120292	involved_in	IMP	UniProtKB
P57728	GO:0030684	part_of	IDA	UniProtKB
O74745	GO:0018279	involved_in	IMP	UniProtKB
P16278	GO:0005764	is_active_in	IMP	UniProtKB
P16278	GO:0006516	involved_in	IMP	UniProtKB
P16278	GO:0006689	involved_in	IMP	UniProtKB
Q9H8P0	GO:0019408	involved_in	IDA	UniProtKB
Q9H8P0	GO:0160198	enables	IDA	UniProtKB
Q9JIQ3	GO:2001056	involved_in	TAS	UniProtKB
O59725	GO:0044284	is_active_in	EXP	UniProtKB
O59725	GO:0042407	involved_in	EXP	UniProtKB
O59725	GO:0061617	part_of	EXP	UniProtKB
O43561	GO:0035591	enables	IDA	UniProtKB
O43561	GO:0043410	involved_in	IDA	UniProtKB
P78537	GO:0061733	enables	IMP	UniProtKB
O94238	GO:0030684	part_of	IDA	UniProtKB
P38241	GO:0000974	part_of	IPI	UniProtKB
P32215	GO:0141156	involved_in	IDA	UniProtKB
P32215	GO:0141163	involved_in	IDA	UniProtKB
P15151	GO:0045953	involved_in	IDA	UniProtKB
P15151	GO:0042267	involved_in	IDA	UniProtKB
P15151	GO:0048018	enables	IDA	UniProtKB
Q99KK2	GO:0005654	is_active_in	IDA	UniProtKB
Q99KK2	GO:0008781	enables	IDA	UniProtKB
Q99KK2	GO:0006055	involved_in	IMP	UniProtKB
Q9ER35	GO:0005829	is_active_in	IMP	UniProtKB
P06748	GO:0006606	involved_in	IDA	UniProtKB
P06748	GO:0030225	involved_in	IDA	UniProtKB
P06748	GO:0060090	enables	IDA	UniProtKB
Q9UTE6	GO:0030684	part_of	IDA	UniProtKB
A4IHR1	GO:0001501	acts_upstream_of_or_within	IMP	UniProtKB
A4IHR1	GO:0001822	acts_upstream_of_or_within	IMP	UniProtKB
A4IHR1	GO:0060271	acts_upstream_of_or_within	IMP	UniProtKB
Q9UBM7	GO:0033963	enables	IMP	UniProtKB
P00734	GO:0070493	involved_in	IDA	UniProtKB
P23585	GO:0055056	enables	IDA	UniProtKB
Q9URX6	GO:0030684	part_of	IDA	UniProtKB
Q7Z443	GO:0160128	enables	IDA	UniProtKB
Q7Z443	GO:0098655	involved_in	IDA	UniProtKB
Q7Z443	GO:0070588	involved_in	IDA	UniProtKB
Q9Y4L1	GO:0005739	located_in	IDA	UniProtKB
Q9Y4L1	GO:0005783	located_in	IDA	UniProtKB
P39648	GO:0033819	enables	IDA	UniProtKB
Q9XZ25	GO:0005515	enables	IPI	UniProtKB
Q9VZE6	GO:0005515	enables	IPI	UniProtKB
Q05140	GO:0160186	enables	IDA	UniProtKB
Q05140	GO:0060961	enables	IDA	UniProtKB
Q8TDB8	GO:0055056	enables	IDA	UniProtKB
P14625	GO:0004864	enables	IDA	UniProtKB
Q9UTE3	GO:0030515	enables	IDA	UniProtKB
Q9UTE3	GO:0140463	enables	EXP	UniProtKB
Q9UTE3	GO:0031508	involved_in	EXP	UniProtKB
Q9USZ6	GO:0030684	part_of	IDA	UniProtKB
Q8JIL9	GO:0030901	acts_upstream_of_or_within	IDA	UniProtKB
Q8JIL9	GO:0061351	acts_upstream_of_or_within	IMP	UniProtKB
Q71UM5	GO:2001056	involved_in	IDA	UniProtKB
Q6IQE5	GO:0005515	enables	IPI	UniProtKB
Q96T55	GO:0042802	enables	IDA	UniProtKB
Q96T55	GO:0046982	enables	IDA	UniProtKB
Q96T55	GO:0098900	involved_in	IMP	UniProtKB
Q96T55	GO:0051279	involved_in	IMP	UniProtKB
Q7PLS8	GO:0005634	is_active_in	IDA	UniProtKB
Q7PLS8	GO:0032039	part_of	IDA	UniProtKB
Q7K5K3	GO:0005515	enables	IPI	UniProtKB
Q62866	GO:0009410	involved_in	IEP	UniProtKB
Q62866	GO:0009636	involved_in	IEP	UniProtKB
O74368	GO:1990456	involved_in	IC	UniProtKB
O08680	GO:0071347	involved_in	IEP	UniProtKB
P55849	GO:0002160	involved_in	IMP	UniProtKB
P55849	GO:0031069	involved_in	IMP	UniProtKB
P55849	GO:0050680	involved_in	IMP	UniProtKB
P55849	GO:0061436	involved_in	IMP	UniProtKB
F1NV61	GO:0004197	enables	IDA	UniProtKB
Q8BWU8	GO:0006649	acts_upstream_of_or_within	IMP	UniProtKB
Q8BWU8	GO:1905372	acts_upstream_of_or_within	IMP	UniProtKB
Q8BWU8	GO:0032094	acts_upstream_of_or_within	IMP	UniProtKB
Q8BWU8	GO:0071385	acts_upstream_of_or_within	IMP	UniProtKB
Q8BWU8	GO:0055088	acts_upstream_of_or_within	IMP	UniProtKB
P0DI97	GO:0098820	part_of	IDA	UniProtKB
Q92209	GO:0009088	involved_in	IMP	UniProtKB
Q5AC37	GO:0044180	acts_upstream_of_or_within	IMP	UniProtKB
Q03135	GO:0030292	enables	IMP	UniProtKB
Q8BH59	GO:0000515	enables	IMP	UniProtKB
Q9UUC6	GO:0005682	part_of	IDA	UniProtKB
Q9UUC6	GO:0045292	involved_in	EXP	UniProtKB
Q9VN50	GO:0005515	enables	IPI	UniProtKB
Q95TS5	GO:0032039	part_of	IDA	UniProtKB
Q6TGC4	GO:0042802	enables	IDA	UniProtKB
Q9UQ13	GO:0043408	involved_in	IDA	UniProtKB
Q9BPZ7	GO:0005634	located_in	IDA	UniProtKB
Q9BPZ7	GO:0005737	is_active_in	IDA	UniProtKB
Q9V3W0	GO:0044183	enables	IDA	UniProtKB
P15304	GO:0120516	enables	IDA	UniProtKB
P34244	GO:1900481	involved_in	IDA	UniProtKB
Q9S709	GO:0016607	located_in	IDA	UniProtKB
Q3UU35	GO:0032991	part_of	IDA	UniProtKB
Q9CR25	GO:0032991	part_of	IDA	UniProtKB
Q9CR25	GO:0120513	part_of	IDA	UniProtKB
Q12483	GO:0000122	involved_in	IMP	UniProtKB
P54310	GO:0120516	enables	IDA	UniProtKB
O74966	GO:0005682	part_of	IDA	UniProtKB
O74966	GO:0045292	involved_in	EXP	UniProtKB
O74382	GO:0005829	is_active_in	IC	UniProtKB
P0CT60	GO:0030684	part_of	IDA	UniProtKB
O60164	GO:0030684	part_of	IDA	UniProtKB
Q9Z1C8	GO:1903288	involved_in	IMP	UniProtKB
P51397	GO:2001056	involved_in	IMP	UniProtKB
Q9H3K2	GO:0031966	located_in	IDA	UniProtKB
Q9H3K2	GO:0005789	located_in	IDA	UniProtKB
Q96BR5	GO:0008535	involved_in	IMP	UniProtKB
Q9VFS6	GO:0032039	part_of	IDA	UniProtKB
Q91572	GO:0030901	acts_upstream_of_or_within	IDA	UniProtKB
Q91572	GO:0061351	acts_upstream_of_or_within	IMP	UniProtKB
P63280	GO:0016925	involved_in	IDA	UniProtKB
P63280	GO:0061656	enables	IDA	UniProtKB
P36970	GO:0005739	is_active_in	IDA	UniProtKB
Q1MTR4	GO:0045815	involved_in	IC	UniProtKB
Q9Z258	GO:0015271	enables	IDA	UniProtKB
P35370	GO:0141162	involved_in	IMP	UniProtKB
P51579	GO:0005789	located_in	IDA	UniProtKB
Q9V9Z9	GO:0005515	enables	IPI	UniProtKB
P53844	GO:0032934	enables	IDA	UniProtKB
P18846	GO:0141156	involved_in	IDA	UniProtKB
P40923	GO:0000978	enables	IDA	UniProtKB
P40923	GO:0030907	part_of	IDA	UniProtKB
P40923	GO:0003713	enables	EXP	UniProtKB
P40923	GO:1990841	enables	EXP	UniProtKB
Q60698	GO:0016480	involved_in	IMP	UniProtKB
Q60698	GO:0003714	enables	IMP	UniProtKB
Q9VT41	GO:0032039	part_of	IDA	UniProtKB
P03903	GO:0005743	is_active_in	IDA	UniProtKB
P03903	GO:0045271	part_of	IDA	UniProtKB
Q62273	GO:1902358	involved_in	IMP	UniProtKB
Q9H5F2	GO:0005929	located_in	IDA	UniProtKB
P11021	GO:0030291	enables	IDA	UniProtKB
P11021	GO:1903898	involved_in	IDA	UniProtKB
Q8UUZ1	GO:0031076	acts_upstream_of_or_within	IGI	UniProtKB
Q8UUZ1	GO:0031076	acts_upstream_of_or_within	IMP	UniProtKB
P70340	GO:0048863	involved_in	IDA	UniProtKB
Q9YGK8	GO:0030916	acts_upstream_of_or_within	IMP	UniProtKB
Q9YGK8	GO:0071696	acts_upstream_of_or_within	IMP	UniProtKB
O43504	GO:2000117	involved_in	IDA	UniProtKB
Q02487	GO:1900745	involved_in	IMP	UniProtKB
Q61081	GO:1905091	involved_in	IDA	UniProtKB
Q99KU6	GO:0006914	acts_upstream_of_or_within	IMP	UniProtKB
Q99KU6	GO:0097709	acts_upstream_of_or_within	IMP	UniProtKB
Q99KU6	GO:0032963	acts_upstream_of_or_within	IMP	UniProtKB
Q99KU6	GO:1904975	acts_upstream_of_or_within	IMP	UniProtKB
Q99KU6	GO:0048144	acts_upstream_of_or_within	IMP	UniProtKB
Q99KU6	GO:0005515	enables	IPI	UniProtKB
Q9JJJ3	GO:0015267	enables	IDA	UniProtKB
Q9JJJ3	GO:0016323	located_in	IMP	UniProtKB
Q9JJJ3	GO:0140070	enables	IMP	UniProtKB
Q9JJJ3	GO:0015265	enables	IMP	UniProtKB
Q9JJJ3	GO:0071722	involved_in	IMP	UniProtKB
Q9ES08	GO:0046982	enables	IDA	UniProtKB
Q9ES08	GO:0005515	enables	IPI	UniProtKB
Q9P7L8	GO:0045292	involved_in	EXP	UniProtKB
Q9HB15	GO:0042802	enables	IDA	UniProtKB
Q9HB15	GO:0046982	enables	IDA	UniProtKB
Q9HB15	GO:0005267	enables	IDA	UniProtKB
Q9HB15	GO:0005789	located_in	IDA	UniProtKB
Q9HB15	GO:0005886	located_in	IDA	UniProtKB
Q9HB15	GO:0005515	enables	IPI	UniProtKB
O19182	GO:0005242	enables	IDA	UniProtKB
P54397	GO:0005634	is_active_in	IDA	UniProtKB
P54397	GO:0005730	is_active_in	IDA	UniProtKB
P54397	GO:0003690	enables	IDA	UniProtKB
Q5BL63	GO:0036268	acts_upstream_of_or_within	IMP	UniProtKB
Q5BL63	GO:0001756	acts_upstream_of_or_within	IMP	UniProtKB
Q3U213	GO:0005741	located_in	IDA	UniProtKB
Q3U213	GO:0005789	located_in	IDA	UniProtKB
A6NKF2	GO:0005634	is_active_in	IDA	UniProtKB
A6NKF2	GO:0000981	enables	IDA	UniProtKB
A6NKF2	GO:0030225	involved_in	IDA	UniProtKB
P40372	GO:0030684	part_of	IDA	UniProtKB
Q8BGQ4	GO:0031502	part_of	IDA	UniProtKB
P34998	GO:0004930	enables	IMP	UniProtKB
A1A5F2	GO:0003401	acts_upstream_of_or_within	IMP	UniProtKB
P36618	GO:1902413	involved_in	IGI	UniProtKB
Q9UU80	GO:0000974	part_of	IDA	UniProtKB
O60187	GO:0031030	involved_in	EXP	UniProtKB
O60187	GO:0032466	involved_in	EXP	UniProtKB
