protein_id	go_term	qualifier	evidence_code	source_db
Q62611	GO:1990859	involved_in	IEP	UniProtKB
Q80Z19	GO:0002064	acts_upstream_of_or_within	IMP	UniProtKB
O14417	GO:0140678	contributes_to	EXP	UniProtKB
Q59WC6	GO:0000160	acts_upstream_of_or_within	IMP	UniProtKB
Q59WC6	GO:1900407	acts_upstream_of_or_within	IMP	UniProtKB
Q03014	GO:0010793	involved_in	IDA	UniProtKB
Q03014	GO:0045182	enables	IDA	UniProtKB
Q03014	GO:1904689	involved_in	IDA	UniProtKB
Q95142	GO:0005515	enables	IPI	UniProtKB
Q495W5	GO:0046922	enables	IDA	UniProtKB
Q495W5	GO:0005783	is_active_in	IDA	UniProtKB
Q495W5	GO:0050714	involved_in	IDA	UniProtKB
B0BNN3	GO:0009750	involved_in	IEP	UniProtKB
P68871	GO:0006954	involved_in	IDA	UniProtKB
Q8IY42	GO:0071944	located_in	IDA	UniProtKB
Q8IY42	GO:0051726	involved_in	IMP	UniProtKB
O00411	GO:0006264	involved_in	TAS	UniProtKB
Q7KZ85	GO:0006368	involved_in	IMP	UniProtKB
P33760	GO:1990351	part_of	IDA	UniProtKB
P05371	GO:0043204	located_in	IDA	UniProtKB
P05371	GO:0030425	located_in	IDA	UniProtKB
P05371	GO:0048678	involved_in	IEP	UniProtKB
Q9VZX9	GO:0033353	involved_in	IMP	UniProtKB
P48985	GO:0021953	acts_upstream_of_or_within	IMP	UniProtKB
Q8IA42	GO:0000139	located_in	TAS	UniProtKB
Q9UI95	GO:0003714	enables	IMP	UniProtKB
Q9NZ45	GO:0051604	involved_in	IDA	UniProtKB
P50225	GO:0042403	involved_in	IDA	UniProtKB
O74175	GO:0022625	part_of	EXP	UniProtKB
Q6PST4	GO:1990674	located_in	IDA	UniProtKB
Q6PST4	GO:0000139	located_in	IDA	UniProtKB
Q9V4P1	GO:0044837	involved_in	IMP	UniProtKB
Q9V4P1	GO:0042060	involved_in	IMP	UniProtKB
O88427	GO:0005245	enables	TAS	UniProtKB
Q6LA55	GO:0032541	is_active_in	IDA	UniProtKB
P20789	GO:0006950	involved_in	IEP	UniProtKB
P20789	GO:0032094	involved_in	IEP	UniProtKB
P20789	GO:0032960	involved_in	IDA	UniProtKB
P20789	GO:0071625	involved_in	IDA	UniProtKB
P20789	GO:0040017	involved_in	IMP	UniProtKB
P20789	GO:0008306	involved_in	IMP	UniProtKB
P20789	GO:1990708	involved_in	IMP	UniProtKB
P20789	GO:2000822	involved_in	IMP	UniProtKB
P20789	GO:0006171	involved_in	IMP	UniProtKB
Q5T280	GO:1904047	enables	IDA	UniProtKB
Q5T280	GO:0070042	enables	IDA	UniProtKB
Q5T280	GO:0070475	involved_in	IDA	UniProtKB
P40792	GO:0045887	involved_in	IGI	UniProtKB
P87320	GO:0003924	enables	TAS	UniProtKB
Q86HE5	GO:0003796	enables	IDA	UniProtKB
Q9NWT6	GO:0000122	acts_upstream_of	IDA	UniProtKB
Q9NWT6	GO:0061629	enables	IPI	UniProtKB
O75845	GO:0006695	involved_in	IDA	UniProtKB
Q969Y2	GO:0005737	located_in	IDA	UniProtKB
Q8IZF4	GO:0007189	involved_in	IDA	UniProtKB
P05733	GO:0022625	part_of	EXP	UniProtKB
Q6IA69	GO:0034354	involved_in	IMP	UniProtKB
Q5ALV2	GO:0001221	enables	IDA	UniProtKB
Q5ALV2	GO:0009272	acts_upstream_of_or_within	IMP	UniProtKB
Q5ALV2	GO:0071466	acts_upstream_of_or_within	IMP	UniProtKB
Q0P5X1	GO:0035234	acts_upstream_of_or_within	IMP	UniProtKB
Q0P5X1	GO:0006915	acts_upstream_of_or_within	IMP	UniProtKB
Q0P5X1	GO:0007338	acts_upstream_of_or_within	IMP	UniProtKB
Q0P5X1	GO:0010467	acts_upstream_of_or_within	IMP	UniProtKB
P38806	GO:0140002	enables	IDA	UniProtKB
Q9UHE5	GO:0061733	enables	IDA	UniProtKB
Q8TDX6	GO:0050650	involved_in	IDA	UniProtKB
P23497	GO:0003714	enables	IDA	UniProtKB
Q3LHL9	GO:0035363	is_active_in	IDA	UniProtKB
Q3LHL9	GO:0010468	involved_in	IMP	UniProtKB
Q3LHL9	GO:0141005	involved_in	IMP	UniProtKB
Q3LHL9	GO:0031453	involved_in	IMP	UniProtKB
Q80WL2	GO:1904322	involved_in	IEP	UniProtKB
Q15020	GO:0030674	enables	IDA	UniProtKB
Q15020	GO:0051252	involved_in	IDA	UniProtKB
P28867	GO:0070528	involved_in	IDA	UniProtKB
P09322	GO:0140463	enables	IDA	UniProtKB
Q9Y5C1	GO:0010903	involved_in	IDA	UniProtKB
Q9Y5C1	GO:0055102	enables	IDA	UniProtKB
Q9Y5C1	GO:0090318	involved_in	IDA	UniProtKB
Q9Y5C1	GO:0035473	enables	IPI	UniProtKB
Q9FEN9	GO:0140002	enables	IDA	UniProtKB
P10749	GO:0043409	involved_in	IDA	UniProtKB
P10749	GO:0070498	involved_in	IDA	UniProtKB
Q9Z1W9	GO:1904062	involved_in	IMP	UniProtKB
Q9Z1W9	GO:0044325	enables	IPI	UniProtKB
Q96RU8	GO:0140416	enables	IDA	UniProtKB
Q96RU8	GO:0043409	involved_in	IMP	UniProtKB
Q96RU8	GO:0046329	involved_in	IMP	UniProtKB
Q96RU8	GO:0019901	enables	IPI	UniProtKB
P01581	GO:1900451	acts_upstream_of	IGI	UniProtKB
Q9CWE6	GO:0140095	is_active_in	IDA	UniProtKB
Q9CWE6	GO:0140094	enables	IDA	UniProtKB
Q9CWE6	GO:0140089	involved_in	IDA	UniProtKB
P40578	GO:0106254	enables	IDA	UniProtKB
P17945	GO:0097421	involved_in	IEP	UniProtKB
P35576	GO:0061771	acts_upstream_of_or_within	IDA	UniProtKB
Q0VBN2	GO:0050654	acts_upstream_of_or_within	IMP	UniProtKB
Q0VBN2	GO:0050655	acts_upstream_of_or_within	IMP	UniProtKB
Q12931	GO:0006457	involved_in	TAS	UniProtKB
P78536	GO:0140447	involved_in	IDA	UniProtKB
Q9Z1B8	GO:0140003	enables	IDA	UniProtKB
P82179	GO:0010881	involved_in	IDA	UniProtKB
Q24459	GO:0140002	enables	IDA	UniProtKB
Q24459	GO:0140003	enables	IDA	UniProtKB
P87176	GO:0031934	is_active_in	EXP	UniProtKB
P87176	GO:0034399	is_active_in	EXP	UniProtKB
P87176	GO:0044732	is_active_in	EXP	UniProtKB
P87176	GO:0000775	is_active_in	EXP	UniProtKB
P87176	GO:0072766	involved_in	EXP	UniProtKB
Q9D1C2	GO:0036126	located_in	IDA	UniProtKB
P87154	GO:0033260	involved_in	IMP	UniProtKB
P31938	GO:0021953	acts_upstream_of_or_within	IMP	UniProtKB
Q9H7E2	GO:0140006	enables	IDA	UniProtKB
Q9H7E2	GO:0140008	enables	IDA	UniProtKB
Q9R0H0	GO:0042759	involved_in	IDA	UniProtKB
Q9R0H0	GO:0042759	involved_in	IMP	UniProtKB
Q9R0H0	GO:0036109	involved_in	IDA	UniProtKB
Q9R0H0	GO:0036109	involved_in	IMP	UniProtKB
Q9R0H0	GO:0006636	involved_in	IDA	UniProtKB
Q9R0H0	GO:0006636	involved_in	IMP	UniProtKB
Q9R0H0	GO:1901570	involved_in	IDA	UniProtKB
Q9R0H0	GO:1901570	involved_in	IMP	UniProtKB
Q9R0H0	GO:0005782	is_active_in	IMP	UniProtKB
G4ZHR2	GO:0052009	involved_in	EXP	UniProtKB
O00329	GO:0046934	enables	TAS	UniProtKB
O00329	GO:0031295	involved_in	TAS	UniProtKB
O75151	GO:0140002	enables	IDA	UniProtKB
Q9D1N2	GO:0010902	involved_in	IDA	UniProtKB
Q9D1N2	GO:0060230	enables	IGI	UniProtKB
Q9D1N2	GO:0060230	enables	IMP	UniProtKB
P31360	GO:0021953	acts_upstream_of_or_within	IDA	UniProtKB
Q5S007	GO:1901030	involved_in	IDA	UniProtKB
Q5S007	GO:0043410	involved_in	IMP	UniProtKB
Q5S007	GO:0035542	involved_in	IMP	UniProtKB
Q9UUA2	GO:0160225	enables	IDA	UniProtKB
Q9UUA2	GO:0160225	enables	IMP	UniProtKB
Q6DD88	GO:0016320	involved_in	IDA	UniProtKB
Q6DD88	GO:0016320	involved_in	IMP	UniProtKB
Q6DD88	GO:0005789	located_in	IDA	UniProtKB
Q6DD88	GO:0140523	enables	IDA	UniProtKB
Q6DD88	GO:1990809	involved_in	IMP	UniProtKB
Q8VDD5	GO:0005794	located_in	IDA	UniProtKB
Q8VDD5	GO:0001778	acts_upstream_of_or_within	IMP	UniProtKB
Q8VDD5	GO:0060327	acts_upstream_of_or_within	IMP	UniProtKB
Q8R5C8	GO:0140003	enables	IDA	UniProtKB
Q9P7C8	GO:0006270	involved_in	IC	UniProtKB
Q9H0M4	GO:0140002	enables	IMP	UniProtKB
P15382	GO:0042391	involved_in	IDA	UniProtKB
P07996	GO:0043410	acts_upstream_of	IMP	UniProtKB
A6NHQ2	GO:0005730	is_active_in	IDA	UniProtKB
A6NHQ2	GO:0031428	part_of	IDA	UniProtKB
A6NHQ2	GO:0062105	enables	IDA	UniProtKB
O59675	GO:0022627	part_of	EXP	UniProtKB
Q9JM15	GO:0015186	enables	IDA	UniProtKB
Q9JM15	GO:1903803	involved_in	IDA	UniProtKB
Q00959	GO:1903416	involved_in	IEP	UniProtKB
O75173	GO:0030167	involved_in	IDA	UniProtKB
Q9JME2	GO:0050650	acts_upstream_of_or_within	IDA	UniProtKB
Q9JME2	GO:0050650	acts_upstream_of_or_within	IGI	UniProtKB
Q9JME2	GO:0050654	acts_upstream_of_or_within	IMP	UniProtKB
Q14118	GO:0004252	enables	EXP	UniProtKB
Q14118	GO:0000139	located_in	TAS	UniProtKB
Q14118	GO:0005789	located_in	TAS	UniProtKB
Q14118	GO:0030198	involved_in	TAS	UniProtKB
Q14118	GO:0071711	involved_in	IMP	UniProtKB
Q63844	GO:0090370	involved_in	IMP	UniProtKB
Q3UHC7	GO:0046330	involved_in	IMP	UniProtKB
Q9HD34	GO:0005198	enables	IDA	UniProtKB
Q13363	GO:0016616	enables	IDA	UniProtKB
Q13363	GO:0051287	enables	IDA	UniProtKB
Q07730	GO:0141139	involved_in	EXP	UniProtKB
Q5SWW4	GO:0000122	involved_in	IDA	UniProtKB
P97467	GO:0001519	involved_in	IMP	UniProtKB
Q9UPP1	GO:0140002	enables	IDA	UniProtKB
Q9UPP1	GO:0140683	enables	IDA	UniProtKB
Q96N64	GO:0140003	enables	IDA	UniProtKB
Q8NET6	GO:0050650	involved_in	IDA	UniProtKB
Q80WS3	GO:0031428	part_of	IDA	UniProtKB
Q80WS3	GO:0062105	enables	IDA	UniProtKB
Q80WS3	GO:0048255	involved_in	IMP	UniProtKB
P19182	GO:0016055	acts_upstream_of_or_within	IMP	UniProtKB
P19182	GO:0045444	acts_upstream_of_or_within	IMP	UniProtKB
P19182	GO:0006357	acts_upstream_of_or_within	IMP	UniProtKB
P19182	GO:0060612	acts_upstream_of_or_within	IMP	UniProtKB
Q9WTQ5	GO:0005515	enables	IPI	UniProtKB
P06493	GO:0000082	involved_in	IDA	UniProtKB
Q2YD98	GO:0090734	is_active_in	IDA	UniProtKB
Q2YD98	GO:0005634	is_active_in	IDA	UniProtKB
Q2YD98	GO:0140463	enables	IDA	UniProtKB
Q2YD98	GO:0140870	enables	IDA	UniProtKB
Q9SUM4	GO:0140719	involved_in	IDA	UniProtKB
Q9SUM4	GO:0062072	enables	IDA	UniProtKB
Q810Z1	GO:0034341	acts_upstream_of_or_within	IMP	UniProtKB
Q810Z1	GO:0042116	acts_upstream_of_or_within	IMP	UniProtKB
Q810Z1	GO:0006950	acts_upstream_of_or_within	IMP	UniProtKB
Q810Z1	GO:0006954	acts_upstream_of_or_within	IMP	UniProtKB
Q810Z1	GO:0007507	acts_upstream_of_or_within	IMP	UniProtKB
Q810Z1	GO:0010165	acts_upstream_of_or_within	IMP	UniProtKB
Q810Z1	GO:0032496	acts_upstream_of_or_within	IMP	UniProtKB
P53112	GO:1902495	part_of	IDA	UniProtKB
Q9H1K1	GO:0008198	enables	IDA	UniProtKB
Q9H1K1	GO:0140132	enables	IDA	UniProtKB
P70536	GO:0033595	involved_in	IEP	UniProtKB
P70536	GO:1904627	involved_in	IEP	UniProtKB
Q5T7W0	GO:0140463	enables	IDA	UniProtKB
Q9WV63	GO:0120283	enables	IPI	UniProtKB
Q9NUD9	GO:0000009	enables	IGI	UniProtKB
Q9NUD9	GO:0000009	enables	IMP	UniProtKB
Q3USS3	GO:0120197	acts_upstream_of	IMP	UniProtKB
Q3USS3	GO:0030317	acts_upstream_of	IMP	UniProtKB
Q8JG38	GO:0042063	acts_upstream_of_or_within	IMP	UniProtKB
Q8JG38	GO:0021872	acts_upstream_of_or_within	IMP	UniProtKB
P00854	GO:0045259	part_of	IDA	UniProtKB
P19525	GO:0005634	located_in	IDA	UniProtKB
P24008	GO:1904015	involved_in	IEP	UniProtKB
O70166	GO:0010977	involved_in	IDA	UniProtKB
Q3V3Z3	GO:0004930	enables	IDA	UniProtKB
Q3V3Z3	GO:0005886	is_active_in	IDA	UniProtKB
Q3V3Z3	GO:0007189	involved_in	IDA	UniProtKB
Q8T6H3	GO:0046686	acts_upstream_of_or_within	HEP	UniProtKB
Q80W22	GO:0016791	enables	IDA	UniProtKB
Q9Y3Y4	GO:0140002	enables	IDA	UniProtKB
P51787	GO:0042391	involved_in	IDA	UniProtKB
P51787	GO:0031625	enables	IPI	UniProtKB
Q8CH72	GO:0043123	involved_in	IDA	UniProtKB
Q6ZMJ4	GO:0043410	acts_upstream_of_or_within	IDA	UniProtKB
P00539	GO:0005829	located_in	IDA	UniProtKB
P00539	GO:0045663	involved_in	IDA	UniProtKB
P00539	GO:0106310	enables	IDA	UniProtKB
P00539	GO:0007519	involved_in	IEP	UniProtKB
P00539	GO:1990090	involved_in	IEP	UniProtKB
P00539	GO:1903537	involved_in	IEP	UniProtKB
P00539	GO:0071320	involved_in	IEP	UniProtKB
P00539	GO:0048137	involved_in	IEP	UniProtKB
P00539	GO:0043426	enables	IMP	UniProtKB
Q9BZM5	GO:0034235	enables	IDA	UniProtKB
P52787	GO:0140104	enables	IDA	UniProtKB
O02373	GO:0050650	involved_in	IMP	UniProtKB
O43292	GO:0180046	involved_in	IDA	UniProtKB
Q9H4B4	GO:0030330	involved_in	TAS	UniProtKB
O14672	GO:1903265	involved_in	IDA	UniProtKB
O14672	GO:0032760	involved_in	IDA	UniProtKB
Q5XUX0	GO:0043161	involved_in	IDA	UniProtKB
Q5XUX0	GO:0005737	is_active_in	IDA	UniProtKB
Q5XUX0	GO:0034599	involved_in	IDA	UniProtKB
Q5XUX0	GO:1990756	enables	IDA	UniProtKB
Q02099	GO:0140995	enables	EXP	UniProtKB
Q9NXF8	GO:0010828	involved_in	IDA	UniProtKB
F4JL28	GO:0140002	enables	IDA	UniProtKB
O34790	GO:0120536	enables	IDA	UniProtKB
P02518	GO:0044183	enables	IDA	UniProtKB
P02518	GO:0006457	involved_in	IDA	UniProtKB
O54857	GO:1905235	involved_in	IEP	UniProtKB
P40383	GO:0180037	involved_in	TAS	UniProtKB
Q62737	GO:1904628	involved_in	IEP	UniProtKB
Q96QC0	GO:0004864	enables	IDA	UniProtKB
Q96QC0	GO:0000785	is_active_in	IDA	UniProtKB
Q96QC0	GO:0034244	involved_in	IDA	UniProtKB
Q96QC0	GO:0140767	enables	IDA	UniProtKB
Q96QC0	GO:2000806	involved_in	IDA	UniProtKB
Q96QC0	GO:0072357	part_of	IDA	UniProtKB
Q96QC0	GO:0001111	involved_in	IDA	UniProtKB
Q96QC0	GO:0032968	involved_in	IDA	UniProtKB
Q96QC0	GO:0050821	involved_in	IDA	UniProtKB
Q96QC0	GO:0019888	enables	IDA	UniProtKB
Q9UFC0	GO:0061628	enables	IDA	UniProtKB
O74905	GO:0022625	part_of	EXP	UniProtKB
P00749	GO:2001044	involved_in	IDA	UniProtKB
Q96C36	GO:0005829	located_in	TAS	UniProtKB
P60900	GO:0043123	involved_in	IMP	UniProtKB
Q9BR39	GO:0010880	involved_in	TAS	UniProtKB
Q9BR39	GO:0010882	involved_in	TAS	UniProtKB
Q9XHZ3	GO:0051604	involved_in	IMP	UniProtKB
P57728	GO:0022625	part_of	EXP	UniProtKB
Q06787	GO:0140006	enables	IDA	UniProtKB
Q9CXD6	GO:0044877	enables	IDA	UniProtKB
Q9CXD6	GO:0030674	enables	IDA	UniProtKB
Q9CXD6	GO:0030674	enables	IMP	UniProtKB
Q9CXD6	GO:0051291	acts_upstream_of_or_within	IDA	UniProtKB
Q9CXD6	GO:0051291	acts_upstream_of_or_within	IMP	UniProtKB
Q9CXD6	GO:0016477	acts_upstream_of_or_within	IMP	UniProtKB
Q9CXD6	GO:0008283	acts_upstream_of_or_within	IMP	UniProtKB
Q9CXD6	GO:0006091	acts_upstream_of_or_within	IMP	UniProtKB
Q9CXD6	GO:0051649	acts_upstream_of_or_within	IMP	UniProtKB
Q9CXD6	GO:0070509	acts_upstream_of_or_within	IMP	UniProtKB
Q9CXD6	GO:0070588	acts_upstream_of_or_within	IMP	UniProtKB
O35763	GO:0097305	involved_in	IEP	UniProtKB
P00856	GO:0045259	part_of	IMP	UniProtKB
Q9US22	GO:0022625	part_of	EXP	UniProtKB
P41746	GO:0141145	involved_in	EXP	UniProtKB
P29476	GO:0061629	enables	IPI	UniProtKB
Q8K1Z0	GO:0008047	enables	IMP	UniProtKB
Q1MTQ9	GO:0030684	part_of	IDA	UniProtKB
Q1MTQ9	GO:1902626	involved_in	EXP	UniProtKB
P28189	GO:0022627	part_of	EXP	UniProtKB
P49916	GO:0005759	located_in	TAS	UniProtKB
Q9QUJ7	GO:0042759	involved_in	IMP	UniProtKB
Q9QUJ7	GO:0036109	involved_in	IMP	UniProtKB
Q9QUJ7	GO:0006636	involved_in	IMP	UniProtKB
Q9QUJ7	GO:1901570	involved_in	IMP	UniProtKB
P09065	GO:0021953	acts_upstream_of_or_within	IGI	UniProtKB
Q6UB28	GO:0043687	involved_in	IDA	UniProtKB
Q9D8U6	GO:0009986	is_active_in	IDA	UniProtKB
Q9D8U6	GO:0032991	part_of	IDA	UniProtKB
Q9D8U6	GO:0038109	acts_upstream_of_or_within	IMP	UniProtKB
Q9D8U6	GO:0006954	acts_upstream_of_or_within	IMP	UniProtKB
Q9D8U6	GO:0070662	acts_upstream_of_or_within	IMP	UniProtKB
Q9R0X4	GO:0005743	located_in	IDA	UniProtKB
Q9URX6	GO:0022625	part_of	EXP	UniProtKB
P43527	GO:1901562	involved_in	IDA	UniProtKB
Q569E7	GO:0035198	enables	IDA	UniProtKB
Q569E7	GO:0005634	located_in	IDA	UniProtKB
Q569E7	GO:0034341	involved_in	IDA	UniProtKB
Q7Z2H8	GO:0015411	enables	IDA	UniProtKB
Q9Z2Z6	GO:0006853	involved_in	IMP	UniProtKB
P28827	GO:0010828	involved_in	IDA	UniProtKB
Q9R182	GO:0010903	involved_in	IMP	UniProtKB
Q9R182	GO:0004859	enables	IMP	UniProtKB
Q9R182	GO:0090318	involved_in	IMP	UniProtKB
O55038	GO:0032487	involved_in	IDA	UniProtKB
O55038	GO:0070098	involved_in	IDA	UniProtKB
Q96JJ6	GO:0010880	involved_in	TAS	UniProtKB
Q96JJ6	GO:0010882	involved_in	TAS	UniProtKB
O70475	GO:0050650	involved_in	IMP	UniProtKB
Q96I13	GO:0005737	located_in	IDA	UniProtKB
Q96I13	GO:1900226	involved_in	IMP	UniProtKB
Q92521	GO:0000026	enables	IDA	UniProtKB
P23434	GO:0019464	involved_in	TAS	UniProtKB
O94238	GO:0022625	part_of	EXP	UniProtKB
Q7PLS8	GO:0160240	involved_in	IDA	UniProtKB
Q7PLS8	GO:0160232	part_of	IDA	UniProtKB
P05627	GO:0000978	enables	IDA	UniProtKB
P05627	GO:0007254	involved_in	IDA	UniProtKB
P05627	GO:0001228	enables	IGI	UniProtKB
Q9US39	GO:0005576	is_active_in	IDA	UniProtKB
Q9US39	GO:0008253	enables	EXP	UniProtKB
Q86SQ0	GO:0071711	involved_in	IGI	UniProtKB
Q86SQ0	GO:0071711	involved_in	IMP	UniProtKB
P09525	GO:0043124	involved_in	IDA	UniProtKB
P09525	GO:0140416	enables	IDA	UniProtKB
P09525	GO:0000122	involved_in	IDA	UniProtKB
P09525	GO:0010804	involved_in	IMP	UniProtKB
Q59P50	GO:0009410	acts_upstream_of_or_within	IMP	UniProtKB
Q9H3L0	GO:0140104	enables	EXP	UniProtKB
Q9H3L0	GO:0140104	enables	TAS	UniProtKB
F4K3G5	GO:0062072	enables	IDA	UniProtKB
P12004	GO:0006325	involved_in	IDA	UniProtKB
P0CT57	GO:0022627	part_of	EXP	UniProtKB
P70587	GO:1901424	involved_in	IEP	UniProtKB
Q10427	GO:0005976	involved_in	IC	UniProtKB
Q61153	GO:0033798	enables	IDA	UniProtKB
Q61153	GO:0042404	involved_in	IDA	UniProtKB
Q8BHD0	GO:0031902	located_in	IDA	UniProtKB
Q8BHD0	GO:0030670	located_in	IDA	UniProtKB
P53927	GO:0043023	enables	IDA	UniProtKB
P53927	GO:0006364	involved_in	IDA	UniProtKB
Q9Z1B3	GO:0010560	involved_in	IDA	UniProtKB
Q10743	GO:0010976	involved_in	IMP	UniProtKB
P9WQ63	GO:0044847	involved_in	IEP	UniProtKB
Q6TGC4	GO:0140095	is_active_in	IDA	UniProtKB
Q6TGC4	GO:0140094	enables	IDA	UniProtKB
Q6TGC4	GO:0140089	involved_in	IDA	UniProtKB
Q12972	GO:0004521	enables	IDA	UniProtKB
Q8K5B2	GO:0010467	acts_upstream_of_or_within	IGI	UniProtKB
Q8K5B2	GO:0010467	acts_upstream_of_or_within	IMP	UniProtKB
Q9Z1J3	GO:0016226	involved_in	IDA	UniProtKB
Q95TS5	GO:0000822	enables	IDA	UniProtKB
Q95TS5	GO:0160240	involved_in	IDA	UniProtKB
Q95TS5	GO:0160232	part_of	IDA	UniProtKB
P47811	GO:0033209	involved_in	IDA	UniProtKB
Q9JJL3	GO:0006855	acts_upstream_of_or_within	IDA	UniProtKB
Q9JJL3	GO:0015833	acts_upstream_of_or_within	IMP	UniProtKB
Q9JJL3	GO:0019228	acts_upstream_of_or_within	IMP	UniProtKB
Q9JJL3	GO:0042908	acts_upstream_of_or_within	IMP	UniProtKB
Q9JJL3	GO:0043627	acts_upstream_of_or_within	IMP	UniProtKB
Q9JJL3	GO:0042440	acts_upstream_of_or_within	IMP	UniProtKB
Q9JJL3	GO:0006778	acts_upstream_of_or_within	IMP	UniProtKB
Q9JJL3	GO:0006789	acts_upstream_of_or_within	IMP	UniProtKB
Q9JJL3	GO:0006805	acts_upstream_of_or_within	IMP	UniProtKB
Q9JJL3	GO:0009408	acts_upstream_of_or_within	IMP	UniProtKB
Q9JJL3	GO:0009410	acts_upstream_of_or_within	IMP	UniProtKB
Q9JJL3	GO:0009612	acts_upstream_of_or_within	IMP	UniProtKB
Q9JJL3	GO:0009636	acts_upstream_of_or_within	IMP	UniProtKB
Q9JJL3	GO:0010467	acts_upstream_of_or_within	IMP	UniProtKB
Q9JJL3	GO:0098657	acts_upstream_of_or_within	IMP	UniProtKB
Q9JJL3	GO:1901652	acts_upstream_of_or_within	IMP	UniProtKB
Q9JJL3	GO:1904640	acts_upstream_of_or_within	IMP	UniProtKB
Q9JJL3	GO:1905431	acts_upstream_of_or_within	IMP	UniProtKB
Q9JJL3	GO:0048265	acts_upstream_of_or_within	IMP	UniProtKB
Q9JJL3	GO:0051649	acts_upstream_of_or_within	IMP	UniProtKB
Q9UTE3	GO:0140693	enables	EXP	UniProtKB
O42411	GO:0042404	involved_in	IDA	UniProtKB
Q7LL22	GO:0061499	is_active_in	IDA	UniProtKB
Q7LL22	GO:0098653	involved_in	IMP	UniProtKB
P35918	GO:0038084	involved_in	IDA	UniProtKB
P35918	GO:0090050	involved_in	IMP	UniProtKB
P50579	GO:0006446	involved_in	IDA	UniProtKB
Q96GR4	GO:0005515	enables	IPI	UniProtKB
Q9VHS7	GO:0008412	enables	TAS	UniProtKB
Q9VHS7	GO:0006744	involved_in	IMP	UniProtKB
Q01484	GO:1903288	acts_upstream_of	IMP	UniProtKB
P37230	GO:0007595	involved_in	IEP	UniProtKB
A6NMZ7	GO:0005589	part_of	TAS	UniProtKB
Q6P1E7	GO:0003899	enables	IDA	UniProtKB
P04637	GO:0001223	enables	IPI	UniProtKB
O13816	GO:0000779	is_active_in	IDA	UniProtKB
O13816	GO:0071962	involved_in	IMP	UniProtKB
