protein_id	go_term	qualifier	evidence_code	source_db
O75312	GO:0006260	acts_upstream_of_or_within_positive_effect	IMP	UniProtKB
Q8NA54	GO:0007618	involved_in	IMP	UniProtKB
Q8NA54	GO:0030317	involved_in	IMP	UniProtKB
G5EFY5	GO:1902895	involved_in	IMP	UniProtKB
P17125	GO:0007179	involved_in	IMP	UniProtKB
P35991	GO:0045121	located_in	IDA	UniProtKB
Q3UEG6	GO:0047305	enables	IDA	UniProtKB
Q9D009	GO:0033819	enables	IDA	UniProtKB
P08648	GO:0005509	enables	IDA	UniProtKB
Q9NYB0	GO:0035556	involved_in	IMP	UniProtKB
P06494	GO:0051897	involved_in	IMP	UniProtKB
P04626	GO:0030971	enables	IPI	UniProtKB
P04626	GO:0005102	enables	IPI	UniProtKB
Q7ZUS1	GO:0061351	acts_upstream_of_or_within	IGI	UniProtKB
Q7ZUS1	GO:0061351	acts_upstream_of_or_within	IMP	UniProtKB
Q7ZUS1	GO:0007283	acts_upstream_of_or_within	IGI	UniProtKB
Q7ZUS1	GO:0007283	acts_upstream_of_or_within	IMP	UniProtKB
O13819	GO:0035556	involved_in	IC	UniProtKB
Q9VKM1	GO:0140966	involved_in	IMP	UniProtKB
Q9VKM1	GO:0140990	involved_in	IMP	UniProtKB
Q9H1E5	GO:0005783	is_active_in	IDA	UniProtKB
B0YJ81	GO:0102158	enables	IDA	UniProtKB
P51617	GO:0007249	involved_in	IMP	UniProtKB
Q5S007	GO:0007266	involved_in	IDA	UniProtKB
O15360	GO:0006513	involved_in	IDA	UniProtKB
Q9WUD1	GO:0000209	acts_upstream_of_or_within	IDA	UniProtKB
O60565	GO:0060392	involved_in	IDA	UniProtKB
P35411	GO:0043123	involved_in	IGI	UniProtKB
P27467	GO:0035567	involved_in	IDA	UniProtKB
C7YS44	GO:0005576	located_in	IDA	UniProtKB
C7YS44	GO:0140590	involved_in	IDA	UniProtKB
C7YS44	GO:0004252	enables	IDA	UniProtKB
Q7TSV4	GO:0005978	involved_in	IGI	UniProtKB
P62328	GO:0050728	involved_in	IMP	UniProtKB
P62328	GO:0043124	acts_upstream_of_or_within_positive_effect	IMP	UniProtKB
P62328	GO:0140311	enables	IMP	UniProtKB
Q8C6P8	GO:0141068	involved_in	IMP	UniProtKB
Q8C6P8	GO:0044725	acts_upstream_of_or_within	IMP	UniProtKB
Q9DBJ1	GO:0005829	is_active_in	IDA	UniProtKB
Q91WM1	GO:0048870	acts_upstream_of_or_within	IMP	UniProtKB
Q8VDD5	GO:0051015	enables	IDA	UniProtKB
Q8VDD5	GO:0048870	acts_upstream_of_or_within	IMP	UniProtKB
Q8VDD5	GO:0035987	involved_in	IMP	UniProtKB
Q8VDD5	GO:0000902	involved_in	IMP	UniProtKB
Q63844	GO:0038133	involved_in	IDA	UniProtKB
Q63844	GO:0000165	involved_in	IGI	UniProtKB
Q63844	GO:0014044	involved_in	IMP	UniProtKB
Q63844	GO:0042552	involved_in	IMP	UniProtKB
Q3UHC7	GO:0043123	involved_in	IMP	UniProtKB
Q96E52	GO:0005758	is_active_in	IDA	UniProtKB
Q96F44	GO:0051865	involved_in	IDA	UniProtKB
Q9UPY3	GO:0010804	acts_upstream_of	IDA	UniProtKB
O74856	GO:0004540	enables	EXP	UniProtKB
O74856	GO:0031047	involved_in	EXP	UniProtKB
P48598	GO:0016604	located_in	IDA	UniProtKB
Q03954	GO:1990976	involved_in	IMP	UniProtKB
Q3TSG4	GO:0046630	acts_upstream_of	IMP	UniProtKB
Q3TSG4	GO:0061157	involved_in	IMP	UniProtKB
P48024	GO:1905746	acts_upstream_of_or_within	IMP	UniProtKB
Q9H8W5	GO:0070936	involved_in	IDA	UniProtKB
O74844	GO:0000939	part_of	IDA	UniProtKB
P45984	GO:0004674	enables	IDA	UniProtKB
Q9VIF1	GO:0043186	is_active_in	IDA	UniProtKB
Q9VIF1	GO:0000175	enables	IMP	UniProtKB
Q9VIF1	GO:0140965	involved_in	IMP	UniProtKB
Q9VIF1	GO:0140990	involved_in	IMP	UniProtKB
Q9VIF1	GO:0010526	involved_in	IMP	UniProtKB
Q9VIF1	GO:0035196	involved_in	IMP	UniProtKB
P39678	GO:0045944	involved_in	IMP	UniProtKB
O46419	GO:0017118	enables	IDA	UniProtKB
Q8BRM6	GO:0005694	located_in	IDA	UniProtKB
Q14393	GO:0007166	involved_in	IDA	UniProtKB
Q9NPH5	GO:0048471	located_in	IDA	UniProtKB
F1LMY4	GO:0051602	involved_in	IEP	UniProtKB
F1LMY4	GO:0061771	involved_in	IEP	UniProtKB
F1LMY4	GO:0030017	located_in	IDA	UniProtKB
Q10315	GO:0006366	involved_in	IC	UniProtKB
P89105	GO:0006357	involved_in	IMP	UniProtKB
P13405	GO:2000045	acts_upstream_of	IGI	UniProtKB
Q16581	GO:0019722	acts_upstream_of_or_within_positive_effect	IDA	UniProtKB
Q16581	GO:0019722	acts_upstream_of_or_within_positive_effect	IPI	UniProtKB
Q9Y3I1	GO:0070936	involved_in	IDA	UniProtKB
Q8CH72	GO:0007014	acts_upstream_of_or_within	IDA	UniProtKB
Q8CH72	GO:0000209	acts_upstream_of_or_within	IMP	UniProtKB
K1WG73	GO:0005615	located_in	IDA	UniProtKB
K1WG73	GO:0020002	located_in	IDA	UniProtKB
K1WG73	GO:0042025	located_in	IDA	UniProtKB
K1WG73	GO:0051701	involved_in	IDA	UniProtKB
P41958	GO:0005737	located_in	IDA	UniProtKB
P13010	GO:0005958	part_of	IDA	UniProtKB
G5ED14	GO:0000978	enables	IDA	UniProtKB
G5ED14	GO:0000785	part_of	IDA	UniProtKB
G5ED14	GO:0006915	involved_in	IMP	UniProtKB
Q9NIV1	GO:0005783	is_active_in	IDA	UniProtKB
Q9NIV1	GO:0004694	enables	IDA	UniProtKB
Q9NIV1	GO:0004694	enables	IMP	UniProtKB
P07308	GO:0007584	involved_in	IEP	UniProtKB
Q64689	GO:0008373	enables	IDA	UniProtKB
Q64689	GO:0097503	involved_in	IDA	UniProtKB
Q64689	GO:0001574	involved_in	IDA	UniProtKB
P25054	GO:0060632	involved_in	IEP	UniProtKB
P25054	GO:0008286	involved_in	IMP	UniProtKB
Q9EPU0	GO:1905746	acts_upstream_of_or_within	IMP	UniProtKB
P22005	GO:0048018	enables	IDA	UniProtKB
P22005	GO:0038003	involved_in	IMP	UniProtKB
P22005	GO:0019226	involved_in	IMP	UniProtKB
A0A0R4IC37	GO:0180011	acts_upstream_of_or_within	IMP	UniProtKB
Q14676	GO:0035861	is_active_in	IDA	UniProtKB
Q14676	GO:1990166	involved_in	IDA	UniProtKB
Q14676	GO:0000076	involved_in	IDA	UniProtKB
Q14676	GO:0140566	enables	IDA	UniProtKB
E9Q3T6	GO:0060818	acts_upstream_of_or_within	IMP	UniProtKB
Q03288	GO:0044725	acts_upstream_of_or_within	IMP	UniProtKB
Q6PF06	GO:0052905	enables	IDA	UniProtKB
P40259	GO:0071755	part_of	IDA	UniProtKB
Q9NFU0	GO:0141008	involved_in	IC	UniProtKB
Q9NFU0	GO:0140965	involved_in	IPI	UniProtKB
P22579	GO:0006357	involved_in	IGI	UniProtKB
P09240	GO:0038188	involved_in	IPI	UniProtKB
P09240	GO:0048018	enables	IPI	UniProtKB
A4D1P6	GO:0141039	enables	IMP	UniProtKB
Q502P7	GO:0010564	acts_upstream_of_or_within	IMP	UniProtKB
Q9D9V4	GO:0001534	part_of	IDA	UniProtKB
Q9D9V4	GO:0001535	part_of	IDA	UniProtKB
Q9D9V4	GO:0007618	involved_in	IC	UniProtKB
Q9D9V4	GO:0030317	involved_in	IC	UniProtKB
Q9D9V4	GO:0003351	involved_in	IC	UniProtKB
Q06787	GO:0060965	involved_in	IMP	UniProtKB
P06765	GO:0050728	involved_in	IDA	UniProtKB
P06765	GO:2000320	involved_in	IDA	UniProtKB
P61812	GO:0060391	involved_in	IDA	UniProtKB
P61812	GO:0030855	acts_upstream_of	IDA	UniProtKB
Q14155	GO:0007266	involved_in	IMP	UniProtKB
Q680I0	GO:0044027	involved_in	IMP	UniProtKB
Q568P9	GO:0140990	acts_upstream_of_or_within	IMP	UniProtKB
Q568P9	GO:0043487	acts_upstream_of_or_within	IMP	UniProtKB
Q9ES00	GO:0051865	acts_upstream_of_or_within	IDA	UniProtKB
Q9ES00	GO:0006513	acts_upstream_of_or_within	IDA	UniProtKB
Q9ES00	GO:0000209	acts_upstream_of_or_within	IDA	UniProtKB
Q9ES00	GO:0000209	acts_upstream_of_or_within	IMP	UniProtKB
Q05144	GO:0043131	acts_upstream_of_or_within	IMP	UniProtKB
Q05144	GO:0005515	enables	IPI	UniProtKB
P09919	GO:0038158	involved_in	IDA	UniProtKB
O13795	GO:0005688	part_of	EXP	UniProtKB
O13795	GO:0000387	involved_in	IMP	UniProtKB
O74984	GO:0061077	involved_in	EXP	UniProtKB
O74984	GO:0044183	enables	EXP	UniProtKB
P01872	GO:0002331	involved_in	IMP	UniProtKB
Q9Y5J3	GO:0000987	enables	IDA	UniProtKB
Q9Y5J3	GO:0001227	enables	IDA	UniProtKB
Q9Y5J3	GO:0051151	involved_in	IDA	UniProtKB
F4HT77	GO:0016787	enables	IMP	UniProtKB
F4HT77	GO:0012502	involved_in	IMP	UniProtKB
F4HT77	GO:0006171	involved_in	IMP	UniProtKB
F4HT77	GO:0006182	involved_in	IMP	UniProtKB
F4HT77	GO:0006308	involved_in	IMP	UniProtKB
F4HT77	GO:0006401	involved_in	IMP	UniProtKB
F4HT77	GO:0006742	involved_in	IMP	UniProtKB
F4HT77	GO:0006952	involved_in	IMP	UniProtKB
F4HT77	GO:0007165	involved_in	IMP	UniProtKB
P47212	GO:0060746	acts_upstream_of_or_within	IDA	UniProtKB
P47212	GO:0060746	acts_upstream_of_or_within	IMP	UniProtKB
P98078	GO:0000902	acts_upstream_of_or_within	IMP	UniProtKB
O00165	GO:0038158	involved_in	IMP	UniProtKB
O00165	GO:0035591	enables	IMP	UniProtKB
G5EC86	GO:0160096	involved_in	IMP	UniProtKB
P34370	GO:0052866	enables	IMP	UniProtKB
P34370	GO:0030317	acts_upstream_of_or_within_positive_effect	IMP	UniProtKB
O88587	GO:0046959	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0048243	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0050890	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0050965	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0071314	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0042415	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0071626	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0005829	is_active_in	IMP	UniProtKB
O88587	GO:0007611	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0009410	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0010035	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0010467	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0014046	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0006584	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0035640	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0035812	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0001666	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0001963	acts_upstream_of_or_within	IMP	UniProtKB
Q920P3	GO:0007420	involved_in	IMP	UniProtKB
A0A0G2JZ79	GO:0005634	located_in	IDA	UniProtKB
A0A0G2JZ79	GO:1904639	involved_in	IMP	UniProtKB
P13365	GO:0006357	involved_in	IGI	UniProtKB
P13365	GO:0006357	involved_in	IMP	UniProtKB
O01700	GO:0046785	involved_in	IMP	UniProtKB
Q80V23	GO:0005634	located_in	IDA	UniProtKB
O35309	GO:0070936	acts_upstream_of	IDA	UniProtKB
Q9WV87	GO:0036120	involved_in	IEP	UniProtKB
Q9WV87	GO:1904754	involved_in	IMP	UniProtKB
Q9WV87	GO:0014043	involved_in	IMP	UniProtKB
Q9WV87	GO:1904707	involved_in	IMP	UniProtKB
Q9WV87	GO:0032930	involved_in	IMP	UniProtKB
Q9WV87	GO:0043525	involved_in	IMP	UniProtKB
P97414	GO:0005886	located_in	IDA	UniProtKB
P97414	GO:0098576	located_in	IDA	UniProtKB
P97414	GO:0022600	acts_upstream_of_or_within	IMP	UniProtKB
P97414	GO:0098915	acts_upstream_of_or_within	IMP	UniProtKB
Q03135	GO:0043123	involved_in	IMP	UniProtKB
Q98938	GO:1902730	involved_in	IMP	UniProtKB
P41956	GO:0008177	contributes_to	IDA	UniProtKB
P05305	GO:0050850	involved_in	IDA	UniProtKB
Q5R328	GO:0030178	acts_upstream_of_or_within	IMP	UniProtKB
Q63934	GO:0000977	enables	IDA	UniProtKB
P04637	GO:0006357	involved_in	IDA	UniProtKB
Q75WB5	GO:0017168	enables	IDA	UniProtKB
Q75WB5	GO:0005829	located_in	IDA	UniProtKB
P60766	GO:0051897	acts_upstream_of_or_within	IMP	UniProtKB
P60766	GO:0003015	involved_in	IMP	UniProtKB
P37230	GO:0007584	involved_in	IEP	UniProtKB
P34949	GO:0061611	involved_in	IDA	UniProtKB
Q9WVR1	GO:0051898	involved_in	IDA	UniProtKB
Q93008	GO:0180017	enables	IDA	UniProtKB
O22607	GO:0040029	involved_in	IMP	UniProtKB
P54674	GO:0046934	enables	IDA	UniProtKB
Q13867	GO:0000209	involved_in	TAS	UniProtKB
Q6P6W3	GO:0036211	involved_in	IDA	UniProtKB
Q6P6W3	GO:0005634	located_in	IDA	UniProtKB
Q6P6W3	GO:0001222	enables	IPI	UniProtKB
Q6P6W3	GO:1990381	enables	IPI	UniProtKB
Q9LK40	GO:0141010	involved_in	IMP	UniProtKB
Q99638	GO:0030896	part_of	IDA	UniProtKB
P26715	GO:0062080	enables	IDA	UniProtKB
P21192	GO:0006357	involved_in	IMP	UniProtKB
Q9VF26	GO:0140965	involved_in	IMP	UniProtKB
P24062	GO:0051897	involved_in	IMP	UniProtKB
P03901	GO:0008137	enables	IDA	UniProtKB
P12672	GO:0071340	involved_in	IDA	UniProtKB
P12672	GO:0030674	enables	IDA	UniProtKB
P12672	GO:0045211	is_active_in	IDA	UniProtKB
P12672	GO:0007528	involved_in	IMP	UniProtKB
P54578	GO:0005737	is_active_in	IDA	UniProtKB
P17813	GO:0060391	involved_in	IDA	UniProtKB
P17813	GO:0030546	enables	IDA	UniProtKB
Q9NQ34	GO:0005765	located_in	IDA	UniProtKB
Q9NQ34	GO:0031901	located_in	IDA	UniProtKB
P51136	GO:0051897	involved_in	IMP	UniProtKB
P51136	GO:0035556	involved_in	IMP	UniProtKB
P49911	GO:1901984	involved_in	IMP	UniProtKB
Q80TS5	GO:0007224	acts_upstream_of_or_within	IMP	UniProtKB
P40460	GO:1990758	involved_in	IMP	UniProtKB
Q9P6M3	GO:0000939	part_of	TAS	UniProtKB
Q9P212	GO:0035556	involved_in	IDA	UniProtKB
P34042	GO:0008104	acts_upstream_of_or_within	IMP	UniProtKB
P39914	GO:0045454	involved_in	IDA	UniProtKB
P39914	GO:0006979	involved_in	IDA	UniProtKB
P32829	GO:0006357	involved_in	IMP	UniProtKB
Q62910	GO:0016020	located_in	IDA	UniProtKB
O43065	GO:0015098	enables	IMP	UniProtKB
O43065	GO:0090414	involved_in	IMP	UniProtKB
O43065	GO:0005774	located_in	IMP	UniProtKB
Q99466	GO:0000987	enables	IDA	UniProtKB
Q99466	GO:0001228	enables	IDA	UniProtKB
Q99466	GO:0045944	involved_in	IDA	UniProtKB
Q99466	GO:0051152	involved_in	IDA	UniProtKB
P13002	GO:0000981	enables	IDA	UniProtKB
Q6P104	GO:0003730	enables	IDA	UniProtKB
Q9QZD8	GO:0046166	involved_in	IMP	UniProtKB
P30554	GO:0043123	acts_upstream_of_or_within	IMP	UniProtKB
Q62520	GO:0038092	acts_upstream_of_or_within	IMP	UniProtKB
Q9NUE0	GO:0160049	involved_in	IDA	UniProtKB
Q54QB1	GO:0008104	acts_upstream_of_or_within	IMP	UniProtKB
Q02363	GO:0006357	involved_in	IMP	UniProtKB
O01683	GO:0160094	involved_in	IGI	UniProtKB
Q4QQW4	GO:0005634	located_in	IDA	UniProtKB
Q8IJH8	GO:0000287	enables	IDA	UniProtKB
Q8IJH8	GO:0017128	enables	IDA	UniProtKB
Q8IJH8	GO:0044650	involved_in	IDA	UniProtKB
Q8IJH8	GO:0005886	located_in	IDA	UniProtKB
Q8IJH8	GO:0005509	enables	IDA	UniProtKB
P10997	GO:0048018	enables	IDA	UniProtKB
P10997	GO:0043950	involved_in	IDA	UniProtKB
P10997	GO:0050850	involved_in	IGI	UniProtKB
Q924T8	GO:0071456	involved_in	IEP	UniProtKB
A0A447CCJ8	GO:0016301	enables	IMP	UniProtKB
A0A447CCJ8	GO:0004536	enables	IMP	UniProtKB
P36131	GO:1990976	involved_in	IMP	UniProtKB
P31421	GO:0051897	involved_in	IMP	UniProtKB
P31421	GO:0007215	involved_in	IMP	UniProtKB
O14744	GO:0006338	involved_in	IDA	UniProtKB
P49185	GO:0090650	involved_in	IEP	UniProtKB
P49185	GO:0090650	involved_in	IMP	UniProtKB
P49185	GO:0060395	involved_in	IMP	UniProtKB
Q91XJ1	GO:0090650	involved_in	IEP	UniProtKB
Q91XJ1	GO:0060395	involved_in	IDA	UniProtKB
Q91XJ1	GO:0038066	involved_in	IMP	UniProtKB
Q91XJ1	GO:0007254	involved_in	IMP	UniProtKB
O15520	GO:0008543	acts_upstream_of_or_within	IDA	UniProtKB
P46934	GO:0000122	involved_in	IMP	UniProtKB
P46934	GO:0006974	involved_in	IMP	UniProtKB
Q9Z2V4	GO:0046166	involved_in	IMP	UniProtKB
Q62918	GO:0005737	located_in	IDA	UniProtKB
Q9D8T2	GO:0003713	enables	IDA	UniProtKB
Q9PWB0	GO:1900108	involved_in	IDA	UniProtKB
O13745	GO:0000439	part_of	IDA	UniProtKB
O13745	GO:0006367	involved_in	IDA	UniProtKB
Q562E7	GO:0141039	enables	IMP	UniProtKB
O00743	GO:0160049	involved_in	IDA	UniProtKB
O94701	GO:0000281	involved_in	EXP	UniProtKB
O94701	GO:1903475	involved_in	IMP	UniProtKB
P11531	GO:0007271	acts_upstream_of_or_within	IMP	UniProtKB
Q18PE0	GO:1904395	involved_in	IDA	UniProtKB
Q18PE0	GO:1904395	involved_in	IGI	UniProtKB
Q18PE0	GO:1904395	involved_in	IMP	UniProtKB
Q18PE0	GO:0035591	enables	IDA	UniProtKB
Q18PE0	GO:0045211	is_active_in	IDA	UniProtKB
Q18PE0	GO:0035022	involved_in	IDA	UniProtKB
Q18PE0	GO:0035022	involved_in	IMP	UniProtKB
Q18PE0	GO:0007167	involved_in	IDA	UniProtKB
Q18PE0	GO:0007167	involved_in	IGI	UniProtKB
Q18PE0	GO:0007167	involved_in	IMP	UniProtKB
Q10480	GO:0004536	enables	EXP	UniProtKB
Q10480	GO:0004540	enables	EXP	UniProtKB
Q9JHU3	GO:0045879	acts_upstream_of_or_within	IGI	UniProtKB
Q9JHU3	GO:0008589	acts_upstream_of_or_within	IGI	UniProtKB
P05067	GO:0050850	involved_in	IGI	UniProtKB
Q66JQ7	GO:0000776	located_in	IDA	UniProtKB
Q66JQ7	GO:0005737	located_in	IDA	UniProtKB
Q66JQ7	GO:1905326	involved_in	IMP	UniProtKB
Q66JQ7	GO:0031619	involved_in	IMP	UniProtKB
Q8NFV4	GO:0045252	part_of	IDA	UniProtKB
Q8NFV4	GO:0016298	enables	IDA	UniProtKB
Q8NFV4	GO:0005739	located_in	IDA	UniProtKB
Q8NFV4	GO:0005759	located_in	IDA	UniProtKB
Q61006	GO:0004713	enables	IDA	UniProtKB
Q61006	GO:0004713	enables	IGI	UniProtKB
Q61006	GO:0004713	enables	IMP	UniProtKB
Q61006	GO:0035022	involved_in	IDA	UniProtKB
Q61006	GO:0035022	involved_in	IGI	UniProtKB
Q61006	GO:0035022	involved_in	IMP	UniProtKB
Q61006	GO:0007167	involved_in	IDA	UniProtKB
Q61006	GO:0007167	involved_in	IGI	UniProtKB
