protein_id	go_term	qualifier	evidence_code	source_db
P56286	GO:1990624	enables	TAS	UniProtKB
Q64092	GO:0070888	enables	IDA	UniProtKB
Q64092	GO:0005515	contributes_to	IPI	UniProtKB
P04626	GO:0043491	involved_in	IDA	UniProtKB
P36086	GO:0004029	enables	IDA	UniProtKB
P41595	GO:0043491	involved_in	IDA	UniProtKB
Q8N2Z9	GO:0000939	located_in	IPI	UniProtKB
P09535	GO:0051897	involved_in	IMP	UniProtKB
P09535	GO:0008286	involved_in	IMP	UniProtKB
Q10312	GO:0008033	involved_in	IDA	UniProtKB
P33421	GO:0005743	located_in	IDA	UniProtKB
Q9UR05	GO:0016887	enables	IC	UniProtKB
Q9ESK4	GO:0045814	involved_in	TAS	UniProtKB
Q9ESK4	GO:0035033	enables	TAS	UniProtKB
Q9ESK4	GO:0140566	enables	TAS	UniProtKB
Q9W4V8	GO:0140608	enables	IGI	UniProtKB
P62830	GO:0005737	located_in	IDA	UniProtKB
Q9CWT2	GO:0031397	involved_in	IDA	UniProtKB
Q9CWT2	GO:0140678	enables	IDA	UniProtKB
Q9N390	GO:0000439	part_of	TAS	UniProtKB
Q9N390	GO:0003684	contributes_to	IMP	UniProtKB
Q9N390	GO:0006289	involved_in	IMP	UniProtKB
Q9N390	GO:0006366	involved_in	IMP	UniProtKB
Q95Y82	GO:0005801	located_in	IDA	UniProtKB
Q95Y82	GO:0005802	located_in	IDA	UniProtKB
Q00711	GO:0005743	located_in	IDA	UniProtKB
Q9H2Y7	GO:0005515	enables	IPI	UniProtKB
P98194	GO:0030036	involved_in	IMP	UniProtKB
P78536	GO:0043120	enables	IDA	UniProtKB
Q8BKI2	GO:0005829	located_in	TAS	UniProtKB
P87320	GO:0099616	is_active_in	IDA	UniProtKB
P51617	GO:0038172	involved_in	IMP	UniProtKB
Q9WTU6	GO:0032436	involved_in	IMP	UniProtKB
Q04771	GO:0060391	involved_in	IDA	UniProtKB
P16388	GO:0086011	involved_in	IDA	UniProtKB
Q8IYT3	GO:0030054	located_in	IDA	UniProtKB
Q91XF0	GO:0005829	is_active_in	IDA	UniProtKB
Q91XF0	GO:0004733	enables	IDA	UniProtKB
Q91XF0	GO:0042818	involved_in	IMP	UniProtKB
Q91XF0	GO:0042822	involved_in	IMP	UniProtKB
Q93062	GO:0005634	located_in	IDA	UniProtKB
Q93062	GO:0005737	located_in	IDA	UniProtKB
Q93062	GO:0060395	involved_in	IDA	UniProtKB
P35250	GO:0006261	involved_in	IDA	UniProtKB
P29274	GO:0005516	enables	IDA	UniProtKB
P29274	GO:0005516	enables	EXP	UniProtKB
P29274	GO:0005516	enables	IMP	UniProtKB
P26359	GO:0016887	enables	IC	UniProtKB
P33607	GO:0016020	located_in	IDA	UniProtKB
Q9UKE5	GO:0030036	involved_in	IDA	UniProtKB
P16109	GO:0051897	involved_in	IDA	UniProtKB
Q96WV2	GO:0000281	involved_in	IMP	UniProtKB
O00560	GO:0140311	enables	IDA	UniProtKB
Q9H159	GO:0005886	located_in	TAS	UniProtKB
P35411	GO:0098609	involved_in	IMP	UniProtKB
P35411	GO:0071356	involved_in	IMP	UniProtKB
P35411	GO:0007186	involved_in	IMP	UniProtKB
Q06826	GO:0014898	involved_in	IMP	UniProtKB
O36015	GO:0009020	enables	IMP	UniProtKB
Q9HDW6	GO:0016887	enables	IC	UniProtKB
O13735	GO:0032153	is_active_in	IDA	UniProtKB
Q02257	GO:0005886	located_in	TAS	UniProtKB
P87120	GO:0008033	involved_in	IDA	UniProtKB
Q96T23	GO:0006325	involved_in	IDA	UniProtKB
O00329	GO:0043491	involved_in	IGI	UniProtKB
O00329	GO:0043491	involved_in	IMP	UniProtKB
O00329	GO:0043491	involved_in	TAS	UniProtKB
Q9Y7Z8	GO:0016887	enables	IC	UniProtKB
O54874	GO:0030036	involved_in	IDA	UniProtKB
Q504N2	GO:0015199	enables	IDA	UniProtKB
P36607	GO:0016887	enables	IC	UniProtKB
P16086	GO:0030036	involved_in	IMP	UniProtKB
P27816	GO:0005829	located_in	IDA	UniProtKB
P27816	GO:0005886	located_in	IDA	UniProtKB
P27816	GO:0015630	located_in	IDA	UniProtKB
Q14694	GO:0022626	is_active_in	IDA	UniProtKB
Q61409	GO:0005515	enables	IPI	UniProtKB
P51681	GO:0001618	enables	TAS	UniProtKB
Q9HD34	GO:0005634	located_in	IDA	UniProtKB
P62717	GO:0005737	located_in	IDA	UniProtKB
Q8TB45	GO:0030291	enables	IDA	UniProtKB
Q8TB45	GO:0005765	is_active_in	IDA	UniProtKB
Q8TB45	GO:0010508	involved_in	IDA	UniProtKB
Q8TB45	GO:0004860	enables	IDA	UniProtKB
Q8TB45	GO:0070300	enables	IDA	UniProtKB
P53327	GO:0022626	is_active_in	IDA	UniProtKB
P53137	GO:0022626	is_active_in	IDA	UniProtKB
Q8NEZ4	GO:0005829	located_in	IDA	UniProtKB
Q9VS24	GO:0140313	enables	IMP	UniProtKB
P17221	GO:0043161	involved_in	IDA	UniProtKB
O74350	GO:0140861	involved_in	IC	UniProtKB
P55735	GO:1904263	involved_in	IDA	UniProtKB
P55735	GO:0031669	involved_in	IDA	UniProtKB
Q9W596	GO:0048680	involved_in	IMP	UniProtKB
P04150	GO:0051647	involved_in	IDA	UniProtKB
P04150	GO:0017025	enables	IPI	UniProtKB
Q86TY3	GO:0050727	involved_in	IDA	UniProtKB
Q86TY3	GO:0016020	located_in	IDA	UniProtKB
Q10241	GO:0043504	involved_in	IC	UniProtKB
Q05468	GO:0030674	enables	IDA	UniProtKB
O95229	GO:0180019	part_of	IDA	UniProtKB
P38879	GO:0006613	involved_in	IGI	UniProtKB
P0A8G9	GO:0006308	involved_in	IDA	UniProtKB
Q12905	GO:0005829	located_in	IDA	UniProtKB
P31424	GO:0007200	involved_in	TAS	UniProtKB
Q9NZV8	GO:0086009	involved_in	IDA	UniProtKB
Q9NZV8	GO:0006936	involved_in	IDA	UniProtKB
Q9NZV8	GO:0071193	located_in	IPI	UniProtKB
Q9V9A8	GO:0005789	located_in	IDA	UniProtKB
Q9V9A8	GO:0033106	located_in	IDA	UniProtKB
Q9H8W5	GO:0043161	involved_in	IDA	UniProtKB
Q8N5C8	GO:0042742	involved_in	IDA	UniProtKB
O60129	GO:0110045	involved_in	IMP	UniProtKB
O60129	GO:0006325	involved_in	IMP	UniProtKB
Q9FKF4	GO:0005737	located_in	IDA	UniProtKB
Q9FKF4	GO:0009416	involved_in	IEP	UniProtKB
Q9FKF4	GO:0009704	acts_upstream_of_or_within_negative_effect	IMP	UniProtKB
Q9Z223	GO:0032324	involved_in	IMP	UniProtKB
Q9VCZ8	GO:0005515	enables	IPI	UniProtKB
Q92913	GO:1905152	involved_in	IDA	UniProtKB
B5RHS5	GO:0042475	involved_in	IMP	UniProtKB
P37028	GO:0016020	located_in	IDA	UniProtKB
P10499	GO:0086011	involved_in	IDA	UniProtKB
P29310	GO:0051220	involved_in	IDA	UniProtKB
P29310	GO:0140313	enables	IDA	UniProtKB
Q8MZC4	GO:0043337	enables	IDA	UniProtKB
P56100	GO:0016020	located_in	IDA	UniProtKB
Q14393	GO:0007178	involved_in	IDA	UniProtKB
Q02642	GO:0006613	involved_in	IGI	UniProtKB
Q6PF06	GO:0005743	located_in	IDA	UniProtKB
O42893	GO:0005991	involved_in	IDA	UniProtKB
P63096	GO:0031749	enables	IPI	UniProtKB
Q96N77	GO:0005730	located_in	IDA	UniProtKB
Q91Y86	GO:0032436	involved_in	IMP	UniProtKB
Q9HD43	GO:0005829	located_in	IDA	UniProtKB
Q9HD43	GO:0016607	located_in	IDA	UniProtKB
P79728	GO:0005515	enables	IPI	UniProtKB
Q9VKK2	GO:1904262	involved_in	IMP	UniProtKB
Q9VKK2	GO:1904263	involved_in	IMP	UniProtKB
P02751	GO:0051897	involved_in	IDA	UniProtKB
P17948	GO:0051897	involved_in	IMP	UniProtKB
F1LMY4	GO:0005737	located_in	IDA	UniProtKB
F1LMY4	GO:0009898	located_in	IDA	UniProtKB
F1LMY4	GO:0031982	located_in	IDA	UniProtKB
F1LMY4	GO:0048471	located_in	IDA	UniProtKB
F1LMY4	GO:0014850	involved_in	IEP	UniProtKB
F1LMY4	GO:0003009	involved_in	IEP	UniProtKB
F1LMY4	GO:0001666	involved_in	IEP	UniProtKB
F1LMY4	GO:0047484	involved_in	IMP	UniProtKB
F1LMY4	GO:0030512	involved_in	IMP	UniProtKB
Q99ML9	GO:0006511	acts_upstream_of_or_within	IDA	UniProtKB
Q99ML9	GO:0006511	acts_upstream_of_or_within	IMP	UniProtKB
P15208	GO:0051897	involved_in	IMP	UniProtKB
Q8JG38	GO:0005515	enables	IPI	UniProtKB
P18510	GO:0005654	located_in	IDA	UniProtKB
P18510	GO:0005813	located_in	IDA	UniProtKB
P18510	GO:0005829	located_in	IDA	UniProtKB
O75144	GO:0043231	located_in	IDA	UniProtKB
Q5F2F2	GO:0060612	involved_in	IDA	UniProtKB
Q5F2F2	GO:0016042	involved_in	IMP	UniProtKB
Q5F2F2	GO:0005515	enables	IPI	UniProtKB
O74844	GO:0000779	is_active_in	IDA	UniProtKB
P16163	GO:0005515	enables	IPI	UniProtKB
P11350	GO:0016020	located_in	IDA	UniProtKB
Q06787	GO:0008143	enables	IEP	UniProtKB
Q06609	GO:0005730	located_in	IDA	UniProtKB
Q06609	GO:0005829	located_in	IDA	UniProtKB
Q16581	GO:0007200	involved_in	IPI	UniProtKB
P06765	GO:1904044	involved_in	IEP	UniProtKB
Q8VE19	GO:0048709	involved_in	IMP	UniProtKB
Q8VE19	GO:0070444	involved_in	IMP	UniProtKB
Q8VE19	GO:1904263	involved_in	IMP	UniProtKB
Q8VE19	GO:0032289	involved_in	IMP	UniProtKB
Q9NZM1	GO:0034451	located_in	IDA	UniProtKB
Q03112	GO:0140938	enables	TAS	UniProtKB
Q70UQ0	GO:0005730	located_in	IDA	UniProtKB
Q96BT3	GO:0000939	located_in	IPI	UniProtKB
A6NIX2	GO:0035278	involved_in	IMP	UniProtKB
O13952	GO:0000779	is_active_in	IDA	UniProtKB
Q86B61	GO:0048266	acts_upstream_of	IMP	UniProtKB
Q80X95	GO:0003924	enables	IMP	UniProtKB
Q80X95	GO:0005525	enables	IMP	UniProtKB
Q80X95	GO:0009267	involved_in	IMP	UniProtKB
Q80X95	GO:0010507	involved_in	IMP	UniProtKB
Q80X95	GO:0032008	involved_in	IMP	UniProtKB
Q80X95	GO:0042593	involved_in	IMP	UniProtKB
Q65ZA6	GO:0016887	enables	IC	UniProtKB
Q80Z38	GO:0005515	enables	IPI	UniProtKB
Q09725	GO:0016887	enables	IC	UniProtKB
Q9DBL7	GO:0005741	is_active_in	IDA	UniProtKB
O43464	GO:0043524	involved_in	TAS	UniProtKB
Q53GT1	GO:0071230	involved_in	IDA	UniProtKB
O54960	GO:0031434	enables	IPI	UniProtKB
E5RQL4	GO:0043231	located_in	IDA	UniProtKB
Q9H6P5	GO:0005829	located_in	TAS	UniProtKB
Q9H6P5	GO:0040029	involved_in	TAS	UniProtKB
Q9NXC5	GO:1904263	involved_in	IDA	UniProtKB
Q9NXC5	GO:0031669	involved_in	IDA	UniProtKB
Q9D9V4	GO:0120336	part_of	IDA	UniProtKB
Q9D9V4	GO:0120338	part_of	IDA	UniProtKB
Q9D9V4	GO:0036126	located_in	IDA	UniProtKB
O00483	GO:0031966	located_in	IDA	UniProtKB
P54350	GO:0004861	enables	IDA	UniProtKB
O95630	GO:0051898	involved_in	IMP	UniProtKB
O74502	GO:0016887	enables	IC	UniProtKB
Q6PFX7	GO:0043491	involved_in	IDA	UniProtKB
P61812	GO:0051897	involved_in	IDA	UniProtKB
Q9UTL9	GO:0016887	enables	IC	UniProtKB
Q19325	GO:0000444	located_in	IDA	UniProtKB
Q16795	GO:0005743	located_in	IDA	UniProtKB
P14712	GO:0009409	involved_in	IEP	UniProtKB
Q05140	GO:0048268	involved_in	IDA	UniProtKB
Q05140	GO:0030276	enables	IPI	UniProtKB
Q9VAF5	GO:0005515	enables	IPI	UniProtKB
Q24155	GO:0030297	enables	IDA	UniProtKB
Q9UR24	GO:0016887	enables	IC	UniProtKB
P23906	GO:0003700	enables	IMP	UniProtKB
P23906	GO:0006357	involved_in	IMP	UniProtKB
Q13308	GO:0030036	involved_in	IMP	UniProtKB
O14046	GO:0016887	enables	IC	UniProtKB
P40764	GO:0000976	enables	IDA	UniProtKB
P70451	GO:0051897	acts_upstream_of_positive_effect	IDA	UniProtKB
P70451	GO:0008286	involved_in	IDA	UniProtKB
P70451	GO:0030036	involved_in	IMP	UniProtKB
Q9UHE8	GO:0020037	enables	IDA	UniProtKB
P16612	GO:0051402	involved_in	IMP	UniProtKB
Q13352	GO:0000939	located_in	IPI	UniProtKB
Q9FE22	GO:1902074	involved_in	IEP	UniProtKB
Q9FE22	GO:0009408	involved_in	IEP	UniProtKB
Q9FE22	GO:0009737	involved_in	IEP	UniProtKB
Q5EE01	GO:0000939	located_in	IPI	UniProtKB
O43909	GO:0051897	involved_in	IDA	UniProtKB
Q29118	GO:0051897	involved_in	IMP	UniProtKB
Q29118	GO:0070374	involved_in	IMP	UniProtKB
O59773	GO:0140861	involved_in	IC	UniProtKB
P16234	GO:0051897	involved_in	TAS	UniProtKB
P16234	GO:0032956	involved_in	TAS	UniProtKB
P16234	GO:0050850	involved_in	IMP	UniProtKB
P16234	GO:0050921	involved_in	IMP	UniProtKB
Q9ERZ8	GO:0001666	involved_in	IEP	UniProtKB
A4GTP4	GO:0031966	located_in	IDA	UniProtKB
A4GTP4	GO:0110088	involved_in	IMP	UniProtKB
Q9D8F3	GO:0072388	involved_in	IDA	UniProtKB
Q9D8F3	GO:0072388	involved_in	IMP	UniProtKB
Q9D8F3	GO:0005886	is_active_in	IDA	UniProtKB
Q9D8F3	GO:0006771	involved_in	IDA	UniProtKB
Q9D8F3	GO:0006771	involved_in	IMP	UniProtKB
Q9D8F3	GO:0032217	enables	IDA	UniProtKB
Q9D8F3	GO:0032217	enables	IMP	UniProtKB
P05305	GO:0043491	involved_in	IDA	UniProtKB
P82251	GO:0180009	enables	IDA	UniProtKB
O75608	GO:0005654	located_in	IDA	UniProtKB
P42346	GO:0043525	involved_in	IMP	UniProtKB
Q15910	GO:0140938	enables	TAS	UniProtKB
P37840	GO:1904377	involved_in	IGI	UniProtKB
O08538	GO:0051897	acts_upstream_of_or_within	IDA	UniProtKB
O94901	GO:0042802	enables	IPI	UniProtKB
P52479	GO:0005515	enables	IPI	UniProtKB
Q14CH1	GO:0032324	involved_in	IMP	UniProtKB
P48591	GO:0008656	enables	IMP	UniProtKB
P21359	GO:0005654	located_in	IDA	UniProtKB
P21359	GO:0005886	located_in	IDA	UniProtKB
P49001	GO:0014898	involved_in	IMP	UniProtKB
P78310	GO:0030036	involved_in	IDA	UniProtKB
P54674	GO:0043491	involved_in	IGI	UniProtKB
Q8N0S6	GO:0000939	located_in	IPI	UniProtKB
P62918	GO:0005737	located_in	IDA	UniProtKB
Q9BZS1	GO:0005829	located_in	IDA	UniProtKB
P06881	GO:0007200	involved_in	IDA	UniProtKB
Q9V3Y2	GO:0005515	enables	IPI	UniProtKB
Q8BGE9	GO:0007200	acts_upstream_of_or_within	IDA	UniProtKB
Q8CFV9	GO:0005829	is_active_in	IDA	UniProtKB
Q8CFV9	GO:0072388	involved_in	IMP	UniProtKB
Q8CFV9	GO:0006771	involved_in	IMP	UniProtKB
Q9VGP6	GO:0005515	enables	IPI	UniProtKB
Q04888	GO:0005654	located_in	TAS	UniProtKB
Q9UG56	GO:0005794	located_in	IDA	UniProtKB
Q9UG56	GO:0005829	located_in	IDA	UniProtKB
P0AFD1	GO:0016020	located_in	IDA	UniProtKB
P03901	GO:0005743	located_in	IDA	UniProtKB
P62892	GO:0005737	located_in	IDA	UniProtKB
Q9NS73	GO:0000122	involved_in	IDA	UniProtKB
Q6IS41	GO:0005741	located_in	IDA	UniProtKB
Q6IS41	GO:0005743	located_in	IDA	UniProtKB
Q6IS41	GO:0008521	enables	IMP	UniProtKB
Q6IS41	GO:0051724	enables	IMP	UniProtKB
P63280	GO:0106068	part_of	IDA	UniProtKB
Q812A5	GO:0051897	acts_upstream_of_or_within	IGI	UniProtKB
Q812A5	GO:0051897	acts_upstream_of_or_within	IMP	UniProtKB
Q812A5	GO:0043491	acts_upstream_of	IGI	UniProtKB
Q812A5	GO:0043491	acts_upstream_of	IMP	UniProtKB
Q92886	GO:0003677	enables	EXP	UniProtKB
Q5ABE2	GO:0090033	acts_upstream_of_or_within	IMP	UniProtKB
Q5ABE2	GO:0004672	enables	IMP	UniProtKB
P10174	GO:0031966	located_in	IDA	UniProtKB
O94532	GO:0051286	is_active_in	IDA	UniProtKB
Q9Z0K8	GO:0017159	enables	IDA	UniProtKB
Q9Z0K8	GO:0005615	is_active_in	TAS	UniProtKB
Q9Z0K8	GO:0015938	involved_in	IMP	UniProtKB
Q969R8	GO:0005794	located_in	IDA	UniProtKB
Q969R8	GO:0043231	located_in	IDA	UniProtKB
A2CEI6	GO:0060392	acts_upstream_of_or_within	IPI	UniProtKB
O43069	GO:0016887	enables	IC	UniProtKB
P0AFM2	GO:0016020	located_in	IDA	UniProtKB
Q9UTA4	GO:0008033	involved_in	IDA	UniProtKB
P42227	GO:0043491	involved_in	IDA	UniProtKB
P36383	GO:0005654	located_in	IDA	UniProtKB
P36383	GO:0005783	located_in	IDA	UniProtKB
Q03114	GO:0006974	involved_in	IMP	UniProtKB
Q8CFJ9	GO:1904263	involved_in	IDA	UniProtKB
P70340	GO:0005654	located_in	TAS	UniProtKB
O74824	GO:1904262	involved_in	IMP	UniProtKB
Q8N2K1	GO:0085020	involved_in	IDA	UniProtKB
O43504	GO:1990877	part_of	IDA	UniProtKB
O43504	GO:1904263	involved_in	IDA	UniProtKB
Q3MIR4	GO:0005886	located_in	IDA	UniProtKB
Q60974	GO:0051898	acts_upstream_of_or_within	IMP	UniProtKB
O60264	GO:0006325	involved_in	IDA	UniProtKB
Q5SV66	GO:0060271	acts_upstream_of_or_within	IMP	UniProtKB
Q5SV66	GO:0007098	acts_upstream_of_or_within	IMP	UniProtKB
Q5SV66	GO:0001675	acts_upstream_of_or_within	IMP	UniProtKB
Q5SV66	GO:0005515	enables	IPI	UniProtKB
O94822	GO:0022626	is_active_in	IDA	UniProtKB
O94822	GO:0072344	involved_in	IDA	UniProtKB
Q20263	GO:0005801	part_of	IDA	UniProtKB
Q20263	GO:0048193	involved_in	IMP	UniProtKB
O02696	GO:0043491	involved_in	IDA	UniProtKB
P46934	GO:0051897	involved_in	IMP	UniProtKB
Q5DU56	GO:0051898	involved_in	IMP	UniProtKB
Q9Y2Q5	GO:1990877	part_of	IDA	UniProtKB
Q9Y2Q5	GO:1904263	involved_in	IDA	UniProtKB
P16257	GO:0062100	involved_in	IMP	UniProtKB
Q9UTG8	GO:0000779	is_active_in	IDA	UniProtKB
Q04690	GO:0043491	acts_upstream_of_or_within	IMP	UniProtKB
P54192	GO:0005515	enables	IPI	UniProtKB
Q13131	GO:1904262	involved_in	IDA	UniProtKB
Q5ANJ4	GO:0007617	acts_upstream_of_or_within	IMP	UniProtKB
O74309	GO:0140665	enables	EXP	UniProtKB
P32527	GO:0101031	located_in	IPI	UniProtKB
P32527	GO:0003713	enables	IMP	UniProtKB
P32527	GO:0035556	involved_in	IMP	UniProtKB
Q9ULH1	GO:0061512	involved_in	IDA	UniProtKB
Q9ULH1	GO:0000139	located_in	IDA	UniProtKB
Q9ULH1	GO:0032588	located_in	IDA	UniProtKB
Q8SX86	GO:0008656	enables	IMP	UniProtKB
B2FDA8	GO:0000444	located_in	IDA	UniProtKB
B2FDA8	GO:0005634	located_in	IDA	UniProtKB
Q2M3X8	GO:0030036	involved_in	IMP	UniProtKB
Q13316	GO:0043167	enables	EXP	UniProtKB
Q8VD46	GO:0010526	involved_in	IMP	UniProtKB
O13601	GO:1902408	involved_in	IMP	UniProtKB
Q9JMD7	GO:0015871	involved_in	IDA	UniProtKB
O74482	GO:0006744	involved_in	IDA	UniProtKB
Q2M2I8	GO:0005886	located_in	IDA	UniProtKB
Q2M2I8	GO:0043231	located_in	IDA	UniProtKB
P06609	GO:1990193	located_in	IPI	UniProtKB
Q9CR89	GO:0005515	enables	IPI	UniProtKB
Q4V9H3	GO:0005515	enables	IPI	UniProtKB
Q9EPY0	GO:1904044	involved_in	IEP	UniProtKB
O14744	GO:0042054	enables	TAS	UniProtKB
O14744	GO:0140938	enables	TAS	UniProtKB
O94823	GO:0016020	located_in	IDA	UniProtKB
Q9R0M5	GO:0005829	is_active_in	IDA	UniProtKB
Q9R0M5	GO:0009229	involved_in	IDA	UniProtKB
P36015	GO:0000421	located_in	EXP	UniProtKB
Q8NB14	GO:0045824	involved_in	IDA	UniProtKB
Q8NB14	GO:0005737	is_active_in	IDA	UniProtKB
Q8NB14	GO:0032435	involved_in	IDA	UniProtKB
Q8NB14	GO:0140311	enables	IDA	UniProtKB
Q8NB14	GO:0005634	is_active_in	IC	UniProtKB
Q9VQ36	GO:0005515	enables	IPI	UniProtKB
P28908	GO:0005654	located_in	IDA	UniProtKB
P07203	GO:0005515	enables	IPI	UniProtKB
Q8CIF4	GO:0005576	is_active_in	IDA	UniProtKB
Q6ZSZ5	GO:0005886	located_in	IDA	UniProtKB
P35875	GO:0090734	is_active_in	IDA	UniProtKB
P35875	GO:0006974	involved_in	IDA	UniProtKB
P35875	GO:0140805	enables	IDA	UniProtKB
Q9UBN7	GO:0045814	involved_in	IMP	UniProtKB
Q9VH19	GO:0051881	involved_in	IMP	UniProtKB
P36896	GO:0031625	enables	IPI	UniProtKB
P36896	GO:0070411	enables	IPI	UniProtKB
O43294	GO:2000060	involved_in	IDA	UniProtKB
Q9H2D1	GO:0015230	enables	IMP	UniProtKB
O15520	GO:0030036	involved_in	IDA	UniProtKB
O09039	GO:1904893	involved_in	IMP	UniProtKB
O09039	GO:0043409	involved_in	IMP	UniProtKB
P61077	GO:0085020	involved_in	IDA	UniProtKB
Q16666	GO:0045814	involved_in	IMP	UniProtKB
P12074	GO:0031966	located_in	IDA	UniProtKB
Q9PWB0	GO:0030514	involved_in	IMP	UniProtKB
Q9W4M8	GO:0005515	enables	IPI	UniProtKB
Q9Y5N6	GO:0006270	involved_in	IDA	UniProtKB
Q9Y5N6	GO:0005664	located_in	IPI	UniProtKB
Q96J92	GO:0004674	enables	IDA	UniProtKB
Q1MTQ1	GO:0007163	involved_in	IMP	UniProtKB
Q8BKT2	GO:0005654	located_in	TAS	UniProtKB
P14210	GO:0051897	involved_in	IDA	UniProtKB
Q9GZQ8	GO:0008429	enables	IDA	UniProtKB
Q9P0N9	GO:1904262	involved_in	IDA	UniProtKB
Q9P0N9	GO:0005765	is_active_in	IDA	UniProtKB
Q9P0N9	GO:0009267	involved_in	IDA	UniProtKB
P0AFZ3	GO:1903052	involved_in	IDA	UniProtKB
P59722	GO:0043525	involved_in	IDA	UniProtKB
Q96E11	GO:0005739	is_active_in	IDA	UniProtKB
