protein_id	go_term	qualifier	evidence_code	source_db
O48814	GO:0006468	acts_upstream_of_or_within	IDA	UniProtKB
Q46798	GO:0051345	acts_upstream_of_or_within	IDA	UniProtKB
P04201	GO:0016493	enables	IDA	UniProtKB
P04201	GO:0016477	involved_in	IDA	UniProtKB
P04201	GO:0070098	involved_in	IDA	UniProtKB
P35467	GO:1901387	involved_in	IDA	UniProtKB
Q07821	GO:0005739	located_in	IDA	UniProtKB
Q9Y2Y1	GO:0006384	involved_in	IDA	UniProtKB
Q9Y2Y1	GO:0006386	involved_in	IDA	UniProtKB
Q9H0U3	GO:0005515	enables	IPI	UniProtKB
Q09429	GO:1903818	involved_in	IMP	UniProtKB
Q99189	GO:0005515	enables	IPI	UniProtKB
Q9V444	GO:0005634	located_in	IDA	UniProtKB
Q9V444	GO:0006355	involved_in	IDA	UniProtKB
Q9BV38	GO:0005634	located_in	IDA	UniProtKB
Q9BV38	GO:0120330	part_of	IPI	UniProtKB
P07255	GO:0031966	located_in	IDA	UniProtKB
P07255	GO:0045333	involved_in	IDA	UniProtKB
P06869	GO:0004252	enables	IDA	UniProtKB
Q9CV60	GO:1901895	acts_upstream_of_or_within	IDA	UniProtKB
P10412	GO:0016607	located_in	IDA	UniProtKB
P14373	GO:0010803	involved_in	IDA	UniProtKB
P14373	GO:0140374	involved_in	IDA	UniProtKB
P14373	GO:0000151	part_of	IPI	UniProtKB
P14373	GO:1905368	part_of	IPI	UniProtKB
P14742	GO:0005515	enables	IPI	UniProtKB
P97817	GO:0001775	acts_upstream_of_or_within	IMP	UniProtKB
P97817	GO:0002287	acts_upstream_of_or_within	IMP	UniProtKB
P97817	GO:0002870	acts_upstream_of_or_within	IMP	UniProtKB
P47197	GO:0006468	involved_in	IDA	UniProtKB
P47197	GO:0001934	involved_in	IMP	UniProtKB
P49591	GO:0106217	involved_in	IDA	UniProtKB
P49591	GO:0043527	part_of	IPI	UniProtKB
P27791	GO:0006468	involved_in	IDA	UniProtKB
Q80XF7	GO:0001932	involved_in	IMP	UniProtKB
P22756	GO:0032983	part_of	IPI	UniProtKB
Q6NYC1	GO:0017185	involved_in	TAS	UniProtKB
Q08932	GO:0043022	enables	IDA	UniProtKB
Q08932	GO:0034517	involved_in	IDA	UniProtKB
Q9D9N5	GO:0007283	acts_upstream_of_or_within	IMP	UniProtKB
P17693	GO:0002477	involved_in	IDA	UniProtKB
P17693	GO:0032398	part_of	IPI	UniProtKB
Q9JM14	GO:0008254	enables	IDA	UniProtKB
Q9JM14	GO:0046038	involved_in	IDA	UniProtKB
Q9JM14	GO:0046045	involved_in	IDA	UniProtKB
Q9JM14	GO:0046050	involved_in	IDA	UniProtKB
Q9JM14	GO:0046059	involved_in	IDA	UniProtKB
Q91ZD4	GO:0043507	acts_upstream_of_or_within	IGI	UniProtKB
Q8NCE0	GO:0000379	involved_in	IDA	UniProtKB
Q8NCE0	GO:0000214	part_of	IPI	UniProtKB
P06127	GO:0038023	enables	IDA	UniProtKB
P06127	GO:0050859	involved_in	IDA	UniProtKB
P11403	GO:0001934	acts_upstream_of_or_within	IDA	UniProtKB
Q9UJT1	GO:0000226	involved_in	IDA	UniProtKB
Q9UJT1	GO:0007010	involved_in	IDA	UniProtKB
Q9UJT1	GO:0005813	located_in	IPI	UniProtKB
Q9M0G7	GO:0046777	acts_upstream_of_or_within	IDA	UniProtKB
Q9M0G7	GO:0006468	acts_upstream_of_or_within	IDA	UniProtKB
Q03942	GO:0018026	involved_in	IDA	UniProtKB
Q03942	GO:0018023	involved_in	IMP	UniProtKB
P52892	GO:0005515	enables	IPI	UniProtKB
P32621	GO:0009101	involved_in	IMP	UniProtKB
P32621	GO:0005515	enables	IPI	UniProtKB
O75449	GO:0034451	located_in	IDA	UniProtKB
Q5XJA3	GO:0034199	acts_upstream_of_or_within	IDA	UniProtKB
P70288	GO:0090311	acts_upstream_of_or_within	IGI	UniProtKB
P30740	GO:0005829	located_in	TAS	UniProtKB
P33760	GO:0005778	is_active_in	IDA	UniProtKB
P70387	GO:0050790	acts_upstream_of_or_within	IMP	UniProtKB
Q8BPS4	GO:0006468	acts_upstream_of_or_within	IDA	UniProtKB
O15258	GO:0005801	located_in	IDA	UniProtKB
O15258	GO:0035437	involved_in	IMP	UniProtKB
O43395	GO:0005681	part_of	IPI	UniProtKB
O43395	GO:0071011	part_of	IPI	UniProtKB
O43395	GO:0071016	part_of	IPI	UniProtKB
P14778	GO:0043410	involved_in	IDA	UniProtKB
P14778	GO:0045323	part_of	IPI	UniProtKB
P63209	GO:0005515	enables	IPI	UniProtKB
Q8T8L8	GO:0006487	involved_in	IMP	UniProtKB
Q91YL7	GO:0009101	acts_upstream_of_or_within	IMP	UniProtKB
O43143	GO:0005681	part_of	IPI	UniProtKB
O43143	GO:0071014	part_of	IPI	UniProtKB
Q9FZC8	GO:0042742	acts_upstream_of_or_within	IEP	UniProtKB
P05112	GO:0016516	part_of	IPI	UniProtKB
P40582	GO:0010731	involved_in	IMP	UniProtKB
Q8NHM5	GO:0019005	part_of	IPI	UniProtKB
Q8TD43	GO:0055085	involved_in	IDA	UniProtKB
P49090	GO:0070981	involved_in	IGI	UniProtKB
Q46948	GO:0036525	acts_upstream_of_or_within	IMP	UniProtKB
P18266	GO:0006468	involved_in	IDA	UniProtKB
P18266	GO:0043407	involved_in	IMP	UniProtKB
P18266	GO:0051001	involved_in	IMP	UniProtKB
Q9D8E6	GO:0002181	involved_in	IDA	UniProtKB
Q12107	GO:0005515	enables	IPI	UniProtKB
O80580	GO:0035618	located_in	IDA	UniProtKB
Q9Z2B5	GO:0006468	acts_upstream_of_or_within	IDA	UniProtKB
Q9Z2B5	GO:0006468	acts_upstream_of_or_within	IMP	UniProtKB
Q9Z111	GO:0006469	acts_upstream_of_or_within	IDA	UniProtKB
Q86T65	GO:0005654	located_in	IDA	UniProtKB
Q96DX8	GO:0005654	located_in	IDA	UniProtKB
Q9Y283	GO:0005929	located_in	IDA	UniProtKB
O60678	GO:0006479	involved_in	TAS	UniProtKB
P35288	GO:0060271	involved_in	IMP	UniProtKB
P32903	GO:0032781	involved_in	IGI	UniProtKB
P09481	GO:0005892	part_of	IPI	UniProtKB
Q96JW4	GO:0030001	involved_in	TAS	UniProtKB
Q68D42	GO:0005515	enables	IPI	UniProtKB
Q67Y55	GO:0042742	acts_upstream_of_or_within	IEP	UniProtKB
P61626	GO:0005794	located_in	IDA	UniProtKB
Q9WUT3	GO:0018105	acts_upstream_of_or_within	IDA	UniProtKB
Q9WUT3	GO:0006468	acts_upstream_of_or_within	IDA	UniProtKB
Q9WVC6	GO:0006468	acts_upstream_of_or_within	IDA	UniProtKB
P02774	GO:0140104	enables	TAS	UniProtKB
P02774	GO:0042359	involved_in	TAS	UniProtKB
Q05778	GO:0080129	involved_in	IDA	UniProtKB
Q05778	GO:0101031	part_of	IPI	UniProtKB
Q8TD57	GO:0036126	located_in	IDA	UniProtKB
Q8TD57	GO:0005737	located_in	IDA	UniProtKB
Q8TD57	GO:0036159	involved_in	IMP	UniProtKB
Q8TD57	GO:0007288	involved_in	IMP	UniProtKB
Q9UTB3	GO:0160147	enables	EXP	UniProtKB
Q9UTB3	GO:0031119	involved_in	EXP	UniProtKB
Q9GZX9	GO:0005813	located_in	IDA	UniProtKB
Q9GZX9	GO:0005829	located_in	IDA	UniProtKB
O95190	GO:0090368	involved_in	TAS	UniProtKB
A1A5H8	GO:0046777	acts_upstream_of_or_within	IDA	UniProtKB
A1A5H8	GO:0045859	acts_upstream_of_or_within	IGI	UniProtKB
P01801	GO:0005515	enables	IPI	UniProtKB
Q86WA9	GO:0055085	involved_in	TAS	UniProtKB
Q96A00	GO:0005654	located_in	IDA	UniProtKB
Q6TCG8	GO:0001933	acts_upstream_of_or_within	IMP	UniProtKB
Q6TCG8	GO:0043407	acts_upstream_of_or_within	IMP	UniProtKB
O48963	GO:0046777	acts_upstream_of_or_within	IDA	UniProtKB
O48963	GO:0046777	acts_upstream_of_or_within	TAS	UniProtKB
P30419	GO:0006499	involved_in	TAS	UniProtKB
P04640	GO:0016311	involved_in	IDA	UniProtKB
P63055	GO:0006469	involved_in	IDA	UniProtKB
P52435	GO:0006367	involved_in	IDA	UniProtKB
P52435	GO:0006368	involved_in	IDA	UniProtKB
P39962	GO:0005515	enables	IPI	UniProtKB
P63086	GO:0006468	involved_in	IDA	UniProtKB
P63086	GO:0006468	involved_in	TAS	UniProtKB
O14730	GO:1990116	involved_in	IDA	UniProtKB
O14730	GO:0140036	enables	IDA	UniProtKB
O14730	GO:0022626	is_active_in	IDA	UniProtKB
O14730	GO:0070651	involved_in	IDA	UniProtKB
Q9UBU7	GO:0031431	part_of	IPI	UniProtKB
O22040	GO:0046777	acts_upstream_of_or_within	HDA	UniProtKB
P38922	GO:0005515	enables	IPI	UniProtKB
P48526	GO:0005515	enables	IPI	UniProtKB
Q3U0I6	GO:1901895	acts_upstream_of_or_within	IDA	UniProtKB
Q0VDF9	GO:0101031	part_of	IPI	UniProtKB
P0A9K9	GO:0000413	involved_in	IDA	UniProtKB
Q96LC7	GO:0005829	located_in	IDA	UniProtKB
Q96LC7	GO:0015629	located_in	IDA	UniProtKB
O08775	GO:0046777	involved_in	IDA	UniProtKB
Q08581	GO:0005515	enables	IPI	UniProtKB
Q93V56	GO:0010581	acts_upstream_of_or_within	IGI	UniProtKB
Q93V56	GO:0010581	acts_upstream_of_or_within	IMP	UniProtKB
P36086	GO:0005515	enables	IPI	UniProtKB
O08875	GO:0006468	involved_in	IDA	UniProtKB
Q8N5B7	GO:0098554	is_active_in	IDA	UniProtKB
Q8N5B7	GO:0006686	involved_in	IDA	UniProtKB
Q5BKZ1	GO:0006355	involved_in	IDA	UniProtKB
P29452	GO:0002221	involved_in	IDA	UniProtKB
P29452	GO:0043525	involved_in	IDA	UniProtKB
P29452	GO:0090200	involved_in	IDA	UniProtKB
Q62137	GO:0018108	acts_upstream_of_or_within	IDA	UniProtKB
P0DTU4	GO:0005886	is_active_in	IDA	UniProtKB
P0DTU4	GO:0050852	involved_in	IDA	UniProtKB
P06737	GO:0005886	located_in	IDA	UniProtKB
Q9UBV8	GO:0005829	located_in	IDA	UniProtKB
P34980	GO:0001934	involved_in	IMP	UniProtKB
P34980	GO:1904325	involved_in	IMP	UniProtKB
P34241	GO:0042802	enables	IPI	UniProtKB
O15409	GO:0005654	located_in	IDA	UniProtKB
O15409	GO:0005634	located_in	IDA	UniProtKB
O15409	GO:0005667	part_of	IPI	UniProtKB
P38254	GO:0005515	enables	IPI	UniProtKB
A6PVI3	GO:0005515	enables	IPI	UniProtKB
Q59LL4	GO:0030448	involved_in	IMP	UniProtKB
Q59LL4	GO:0071940	involved_in	IMP	UniProtKB
Q9BQ70	GO:0005829	located_in	TAS	UniProtKB
P42841	GO:0005515	enables	IPI	UniProtKB
A0AVF1	GO:0005515	enables	IPI	UniProtKB
Q8TE23	GO:0005515	enables	IPI	UniProtKB
Q8TE23	GO:0038037	part_of	IPI	UniProtKB
P04117	GO:0006469	acts_upstream_of_or_within	IMP	UniProtKB
Q06551	GO:0018345	involved_in	IDA	UniProtKB
Q06551	GO:0018345	involved_in	IMP	UniProtKB
Q6ZNK6	GO:0043122	involved_in	IDA	UniProtKB
P35749	GO:0005886	located_in	IDA	UniProtKB
P40471	GO:0005515	enables	IPI	UniProtKB
Q14289	GO:0005886	located_in	IDA	UniProtKB
P69741	GO:0005886	located_in	IDA	UniProtKB
P69741	GO:0019645	involved_in	IDA	UniProtKB
Q61292	GO:0005609	part_of	TAS	UniProtKB
Q61292	GO:0005612	part_of	TAS	UniProtKB
Q61292	GO:0043258	part_of	TAS	UniProtKB
Q61292	GO:0043260	part_of	TAS	UniProtKB
Q61292	GO:1990338	part_of	TAS	UniProtKB
Q61292	GO:1990339	part_of	TAS	UniProtKB
Q61292	GO:1990340	part_of	TAS	UniProtKB
Q6FR76	GO:0045892	involved_in	IEP	UniProtKB
Q6FR76	GO:0004842	contributes_to	IMP	UniProtKB
Q6FR76	GO:0071466	involved_in	IMP	UniProtKB
Q6FR76	GO:0006513	involved_in	IMP	UniProtKB
Q9CZT8	GO:0018125	acts_upstream_of_or_within	IDA	UniProtKB
P48740	GO:0002752	involved_in	IDA	UniProtKB
P48740	GO:1903028	involved_in	IDA	UniProtKB
P48740	GO:1905370	part_of	IDA	UniProtKB
P48740	GO:1905370	part_of	IPI	UniProtKB
P48740	GO:0006508	involved_in	IDA	UniProtKB
Q9SS87	GO:0097218	is_active_in	IDA	UniProtKB
Q9SS87	GO:0005829	located_in	IDA	UniProtKB
Q9SS87	GO:0042742	acts_upstream_of_or_within	IMP	UniProtKB
P62830	GO:0002181	involved_in	IDA	UniProtKB
P04786	GO:0005515	enables	IPI	UniProtKB
P38838	GO:0005515	enables	IPI	UniProtKB
P62138	GO:0006470	involved_in	IDA	UniProtKB
Q96DI7	GO:0071006	part_of	IPI	UniProtKB
Q96DI7	GO:0071011	part_of	IPI	UniProtKB
Q96DI7	GO:0071014	part_of	IPI	UniProtKB
Q96DI7	GO:0071016	part_of	IPI	UniProtKB
Q96DI7	GO:0071018	part_of	IPI	UniProtKB
Q96DI7	GO:0071020	part_of	IPI	UniProtKB
P23975	GO:0006836	involved_in	TAS	UniProtKB
Q9FYG0	GO:0006479	acts_upstream_of_or_within	IGI	UniProtKB
P19454	GO:0042802	enables	IPI	UniProtKB
P40578	GO:0005515	enables	IPI	UniProtKB
P51161	GO:0005319	enables	TAS	UniProtKB
P51161	GO:0019433	involved_in	TAS	UniProtKB
Q9LXS0	GO:0010029	involved_in	IGI	UniProtKB
P08171	GO:0008126	enables	IDA	UniProtKB
Q9ZSK3	GO:0005515	enables	IPI	UniProtKB
P80385	GO:0050790	involved_in	IDA	UniProtKB
Q06067	GO:0046777	acts_upstream_of_or_within	IDA	UniProtKB
Q06067	GO:0018106	acts_upstream_of_or_within	IMP	UniProtKB
I1S0A8	GO:0003700	enables	EXP	UniProtKB
P18961	GO:0005515	enables	IPI	UniProtKB
P61014	GO:0060314	acts_upstream_of_or_within	IMP	UniProtKB
Q93Z75	GO:0071705	acts_upstream_of_or_within	IMP	UniProtKB
Q6PGN3	GO:0018105	acts_upstream_of_or_within	IDA	UniProtKB
Q0VDD8	GO:0036064	located_in	IDA	UniProtKB
Q0VDD8	GO:0005813	located_in	IDA	UniProtKB
Q9UPQ7	GO:0005515	enables	IPI	UniProtKB
Q9UPQ7	GO:0005829	located_in	IDA	UniProtKB
Q3V0B4	GO:1990716	located_in	IDA	UniProtKB
Q3V0B4	GO:0001675	involved_in	IMP	UniProtKB
Q3V0B4	GO:0120317	involved_in	IMP	UniProtKB
Q3V0B4	GO:0003341	involved_in	IMP	UniProtKB
Q3V0B4	GO:0007283	involved_in	IMP	UniProtKB
P40354	GO:0031365	involved_in	IMP	UniProtKB
P68008	GO:1904000	involved_in	IDA	UniProtKB
P46778	GO:0001650	located_in	IDA	UniProtKB
P46778	GO:0005783	located_in	IDA	UniProtKB
Q8K3Z0	GO:0050731	acts_upstream_of_or_within	IMP	UniProtKB
O75818	GO:0000172	part_of	IPI	UniProtKB
P39073	GO:0005515	enables	IPI	UniProtKB
P33339	GO:0005515	enables	IPI	UniProtKB
P25787	GO:0043161	involved_in	IDA	UniProtKB
P25787	GO:0010498	involved_in	IDA	UniProtKB
P25787	GO:0061136	involved_in	IDA	UniProtKB
P25787	GO:0006979	involved_in	IDA	UniProtKB
P22004	GO:0006879	involved_in	IDA	UniProtKB
P22004	GO:0005739	located_in	IDA	UniProtKB
O15514	GO:0006367	involved_in	IDA	UniProtKB
O15514	GO:0006368	involved_in	IDA	UniProtKB
P29547	GO:0005515	enables	IPI	UniProtKB
P35991	GO:0018108	acts_upstream_of_or_within	IDA	UniProtKB
P35991	GO:0006468	acts_upstream_of_or_within	IDA	UniProtKB
P04439	GO:0042802	enables	IPI	UniProtKB
P04439	GO:0002477	involved_in	IDA	UniProtKB
P04439	GO:0032398	part_of	IPI	UniProtKB
P43605	GO:0018393	involved_in	IDA	UniProtKB
P20789	GO:2001259	involved_in	IMP	UniProtKB
Q96F63	GO:0005654	located_in	IDA	UniProtKB
Q96LB3	GO:0034451	located_in	IDA	UniProtKB
Q96LB3	GO:0036064	located_in	IDA	UniProtKB
Q96LB3	GO:0005794	located_in	IDA	UniProtKB
P43292	GO:0006468	acts_upstream_of_or_within	TAS	UniProtKB
P38851	GO:0005515	enables	IPI	UniProtKB
P62315	GO:0005515	enables	IPI	UniProtKB
O88368	GO:0045793	involved_in	IMP	UniProtKB
P38780	GO:0005515	enables	IPI	UniProtKB
Q13541	GO:0005654	located_in	IDA	UniProtKB
P16550	GO:0005515	enables	IPI	UniProtKB
Q6WCQ1	GO:0042802	enables	IPI	UniProtKB
Q9GZS3	GO:0000956	involved_in	IPI	UniProtKB
Q62388	GO:0006468	acts_upstream_of_or_within	IDA	UniProtKB
P49582	GO:0051899	involved_in	IDA	UniProtKB
P49582	GO:0005892	part_of	IPI	UniProtKB
P38339	GO:0005515	enables	IPI	UniProtKB
Q02410	GO:0042802	enables	IPI	UniProtKB
P07948	GO:0050859	involved_in	IDA	UniProtKB
Q14790	GO:0008303	part_of	IPI	UniProtKB
Q9LX33	GO:0018342	acts_upstream_of_or_within	IDA	UniProtKB
Q9LX33	GO:0018344	acts_upstream_of_or_within	IDA	UniProtKB
Q9LX33	GO:0018343	acts_upstream_of_or_within	TAS	UniProtKB
Q12196	GO:0005515	enables	IPI	UniProtKB
Q91ZX7	GO:0032376	involved_in	IDA	UniProtKB
Q8RXV3	GO:0006470	acts_upstream_of_or_within	IDA	UniProtKB
A2ASA8	GO:0006468	acts_upstream_of_or_within	IMP	UniProtKB
Q13162	GO:0005783	located_in	IDA	UniProtKB
Q13162	GO:0005829	located_in	IDA	UniProtKB
Q61001	GO:0043260	part_of	TAS	UniProtKB
Q61001	GO:1990339	part_of	TAS	UniProtKB
Q61001	GO:1990340	part_of	TAS	UniProtKB
Q59XU5	GO:0141156	involved_in	IMP	UniProtKB
O15111	GO:0042802	enables	IPI	UniProtKB
Q63347	GO:0008021	located_in	IDA	UniProtKB
Q63347	GO:2000311	involved_in	IDA	UniProtKB
Q63347	GO:0022624	part_of	IPI	UniProtKB
Q9UBN1	GO:0005515	enables	IPI	UniProtKB
Q9NZU5	GO:0005829	located_in	IDA	UniProtKB
Q06826	GO:1901341	involved_in	IMP	UniProtKB
Q8BGG7	GO:0035335	acts_upstream_of_or_within	IDA	UniProtKB
Q8BGG7	GO:0035335	acts_upstream_of_or_within	IMP	UniProtKB
Q8BGG7	GO:0006469	acts_upstream_of_or_within	IDA	UniProtKB
Q8BGG7	GO:0006469	acts_upstream_of_or_within	IMP	UniProtKB
Q80X41	GO:0006468	acts_upstream_of_or_within	IDA	UniProtKB
Q80X41	GO:0046777	acts_upstream_of_or_within	IDA	UniProtKB
Q04175	GO:0005515	enables	IPI	UniProtKB
Q15572	GO:0006355	involved_in	IDA	UniProtKB
Q04828	GO:0005783	located_in	IDA	UniProtKB
P28652	GO:0002030	acts_upstream_of_or_within	IDA	UniProtKB
P28652	GO:0018105	acts_upstream_of_or_within	IDA	UniProtKB
P28652	GO:0046777	acts_upstream_of_or_within	IMP	UniProtKB
Q9QY96	GO:0032781	acts_upstream_of_or_within	IDA	UniProtKB
Q9QY96	GO:0032781	acts_upstream_of_or_within	IMP	UniProtKB
Q12001	GO:0009101	involved_in	IMP	UniProtKB
Q9QZL0	GO:0051351	acts_upstream_of_or_within	IDA	UniProtKB
Q9QZL0	GO:0051353	acts_upstream_of_or_within	IDA	UniProtKB
P62024	GO:0042325	involved_in	IDA	UniProtKB
P38206	GO:0005515	enables	IPI	UniProtKB
P01094	GO:0005515	enables	IPI	UniProtKB
P18898	GO:0018344	involved_in	IDA	UniProtKB
Q9HCS7	GO:0005681	part_of	IPI	UniProtKB
Q9HCS7	GO:0071006	part_of	IPI	UniProtKB
Q9HCS7	GO:0071014	part_of	IPI	UniProtKB
Q9HCS7	GO:0071020	part_of	IPI	UniProtKB
Q9P7X8	GO:0042790	involved_in	IDA	UniProtKB
Q9P7X8	GO:0006361	involved_in	IDA	UniProtKB
Q9P7X8	GO:0006363	involved_in	IDA	UniProtKB
P24871	GO:0001932	involved_in	IMP	UniProtKB
P24871	GO:0005515	enables	IPI	UniProtKB
Q8IYB3	GO:0005681	part_of	IPI	UniProtKB
Q8IYB3	GO:0071006	part_of	IPI	UniProtKB
Q8IYB3	GO:0071018	part_of	IPI	UniProtKB
Q9VQY9	GO:0005634	located_in	IDA	UniProtKB
Q9VQY9	GO:0006260	involved_in	IDA	UniProtKB
Q64595	GO:0036289	involved_in	IDA	UniProtKB
Q64595	GO:0006468	involved_in	TAS	UniProtKB
Q569K4	GO:0001650	located_in	IDA	UniProtKB
P47139	GO:0005515	enables	IPI	UniProtKB
O15270	GO:0098554	is_active_in	IDA	UniProtKB
O15270	GO:0006686	involved_in	IDA	UniProtKB
O15270	GO:0006688	involved_in	IDA	UniProtKB
A8DYE2	GO:0022857	enables	IDA	UniProtKB
Q9HDW6	GO:1902600	involved_in	IC	UniProtKB
P40205	GO:0006469	involved_in	IDA	UniProtKB
P00748	GO:0006508	involved_in	IDA	UniProtKB
Q8NEW0	GO:1902495	part_of	IPI	UniProtKB
P43142	GO:0140319	enables	IDA	UniProtKB
P43142	GO:0140319	enables	IMP	UniProtKB
O75151	GO:0045815	involved_in	IDA	UniProtKB
O75151	GO:1902494	part_of	IPI	UniProtKB
Q64725	GO:0046777	involved_in	IDA	UniProtKB
P50172	GO:0005783	is_active_in	IDA	UniProtKB
P50172	GO:0006713	involved_in	IDA	UniProtKB
P14316	GO:0000785	is_active_in	IDA	UniProtKB
P14316	GO:0030054	located_in	IDA	UniProtKB
D0G6S1	GO:0007017	involved_in	IDA	UniProtKB
D0G6S1	GO:0005869	part_of	IPI	UniProtKB
Q60989	GO:0032496	involved_in	IDA	UniProtKB
P40518	GO:0005515	enables	IPI	UniProtKB
Q04978	GO:0005515	enables	IPI	UniProtKB
P05204	GO:0005654	located_in	IDA	UniProtKB
P05204	GO:0005730	located_in	IDA	UniProtKB
P20646	GO:0016311	involved_in	IDA	UniProtKB
Q7L576	GO:0060076	located_in	IDA	UniProtKB
Q7L576	GO:1903502	part_of	IPI	UniProtKB
P38626	GO:0005515	enables	IPI	UniProtKB
P25789	GO:0043161	involved_in	IDA	UniProtKB
P25789	GO:0010498	involved_in	IDA	UniProtKB
P25789	GO:0061136	involved_in	IDA	UniProtKB
P25789	GO:0006979	involved_in	IDA	UniProtKB
Q9Y2R4	GO:0005730	located_in	IDA	UniProtKB
Q9FV51	GO:0031365	acts_upstream_of_or_within	TAS	UniProtKB
Q06109	GO:0005515	enables	IPI	UniProtKB
Q04212	GO:0005515	enables	IPI	UniProtKB
A4IF30	GO:0015220	enables	IDA	UniProtKB
A4IF30	GO:0015871	involved_in	IDA	UniProtKB
P02786	GO:0005764	located_in	IDA	UniProtKB
Q9UKV3	GO:0050684	involved_in	IDA	UniProtKB
Q80TL1	GO:0007190	acts_upstream_of_or_within	TAS	UniProtKB
Q9H9E1	GO:0005886	located_in	IDA	UniProtKB
Q02094	GO:0055085	involved_in	IDA	UniProtKB
P35169	GO:0018105	involved_in	IDA	UniProtKB
Q9UL62	GO:0034703	part_of	IPI	UniProtKB
Q06098	GO:0018105	involved_in	IGI	UniProtKB
Q06098	GO:0018105	involved_in	IMP	UniProtKB
Q06098	GO:0018107	involved_in	IGI	UniProtKB
Q06098	GO:0018107	involved_in	IMP	UniProtKB
Q9UHE5	GO:0005783	located_in	IDA	UniProtKB
Q9BXL6	GO:0032449	part_of	IPI	UniProtKB
O15392	GO:0045171	located_in	IDA	UniProtKB
Q24368	GO:0090536	part_of	IPI	UniProtKB
Q24368	GO:1904949	part_of	IPI	UniProtKB
Q16531	GO:0000109	part_of	IPI	UniProtKB
Q86UT8	GO:0071016	part_of	IPI	UniProtKB
Q14118	GO:0042802	enables	IPI	UniProtKB
O88797	GO:2000298	involved_in	IDA	UniProtKB
Q9NY26	GO:0022857	enables	TAS	UniProtKB
Q6EWH2	GO:0046777	acts_upstream_of_or_within	IDA	UniProtKB
Q6EWH2	GO:0045859	acts_upstream_of_or_within	IGI	UniProtKB
P70289	GO:0018214	acts_upstream_of_or_within	IMP	UniProtKB
P27467	GO:0061098	acts_upstream_of_or_within	IGI	UniProtKB
Q9CWE6	GO:0006468	acts_upstream_of_or_within	IDA	UniProtKB
P06494	GO:0046777	involved_in	IDA	UniProtKB
Q8TCB7	GO:0106217	involved_in	IDA	UniProtKB
Q8TCB7	GO:0043527	part_of	IPI	UniProtKB
P31645	GO:0006836	involved_in	TAS	UniProtKB
P31645	GO:0005794	located_in	IDA	UniProtKB
P20618	GO:0043161	involved_in	IDA	UniProtKB
P20618	GO:0010498	involved_in	IDA	UniProtKB
P20618	GO:0061136	involved_in	IDA	UniProtKB
P20618	GO:0006979	involved_in	IDA	UniProtKB
Q96KP4	GO:0070573	enables	IDA	UniProtKB
Q96KP4	GO:0006749	involved_in	IC	UniProtKB
P70677	GO:0045736	acts_upstream_of_or_within	IMP	UniProtKB
Q3V2A7	GO:0005515	enables	IPI	UniProtKB
Q641K1	GO:0035608	acts_upstream_of_or_within	IGI	UniProtKB
Q641K1	GO:0035608	acts_upstream_of_or_within	IMP	UniProtKB
O15018	GO:0005515	enables	IPI	UniProtKB
Q63531	GO:0006468	involved_in	IDA	UniProtKB
Q03759	GO:0005515	enables	IPI	UniProtKB
