protein_id	go_term	qualifier	evidence_code	source_db
P36553	GO:0019353	acts_upstream_of_or_within	EXP	UniProtKB
P10346	GO:0015186	enables	EXP	UniProtKB
P10346	GO:0006868	acts_upstream_of_or_within	EXP	UniProtKB
P23299	GO:0005515	enables	IPI	UniProtKB
P23299	GO:0008076	part_of	IPI	UniProtKB
P14956	GO:0140460	involved_in	IGI	UniProtKB
P14956	GO:0051607	involved_in	IGI	UniProtKB
Q9TSZ3	GO:0005242	enables	IDA	UniProtKB
Q9TSZ3	GO:0006813	involved_in	IDA	UniProtKB
E9QHE3	GO:1905026	involved_in	IMP	UniProtKB
E9QHE3	GO:1905033	involved_in	IMP	UniProtKB
Q6MG61	GO:0031966	located_in	IDA	UniProtKB
Q9VZJ6	GO:0170023	enables	IMP	UniProtKB
Q92377	GO:0007006	involved_in	IC	UniProtKB
Q9JJH7	GO:0035774	involved_in	IMP	UniProtKB
Q9WUB6	GO:0030321	involved_in	IMP	UniProtKB
Q9WUB6	GO:0005254	enables	IMP	UniProtKB
Q9WUB6	GO:0070293	involved_in	IMP	UniProtKB
Q9WUB6	GO:0051453	involved_in	IMP	UniProtKB
Q99JI1	GO:0042593	involved_in	IMP	UniProtKB
P0AAJ8	GO:0047067	enables	EXP	UniProtKB
P0AAJ8	GO:0009061	acts_upstream_of_or_within	EXP	UniProtKB
Q8K1C0	GO:0090616	involved_in	IMP	UniProtKB
O74858	GO:0000049	enables	IC	UniProtKB
Q46798	GO:0036460	acts_upstream_of_or_within	EXP	UniProtKB
Q13835	GO:0005634	located_in	IDA	UniProtKB
Q13835	GO:0005737	located_in	IDA	UniProtKB
Q13835	GO:0030057	located_in	IDA	UniProtKB
Q13835	GO:0048471	located_in	IDA	UniProtKB
Q13835	GO:0097165	located_in	IDA	UniProtKB
Q13835	GO:0003677	enables	IDA	UniProtKB
Q13835	GO:0022409	involved_in	IMP	UniProtKB
Q13835	GO:0045944	involved_in	IMP	UniProtKB
P12646	GO:0009051	involved_in	IMP	UniProtKB
P39196	GO:0045332	acts_upstream_of_or_within	EXP	UniProtKB
P39937	GO:0005515	enables	IPI	UniProtKB
P0AEZ7	GO:0000270	involved_in	IDA	UniProtKB
P40045	GO:0005515	enables	IPI	UniProtKB
P02786	GO:0060586	involved_in	IDA	UniProtKB
O75845	GO:0050046	enables	IDA	UniProtKB
O75845	GO:0110076	involved_in	IMP	UniProtKB
Q02371	GO:0045271	part_of	IDA	UniProtKB
Q02371	GO:0005739	located_in	IC	UniProtKB
O74191	GO:0031491	enables	IDA	UniProtKB
O74191	GO:0000182	enables	IDA	UniProtKB
O74191	GO:0030874	is_active_in	IDA	UniProtKB
O74191	GO:0030685	part_of	IDA	UniProtKB
O74191	GO:0042273	involved_in	IDA	UniProtKB
O74191	GO:0042274	involved_in	IDA	UniProtKB
O74191	GO:0140693	enables	EXP	UniProtKB
O74191	GO:0003723	enables	EXP	UniProtKB
P05451	GO:0005515	enables	IPI	UniProtKB
P24207	GO:0015823	acts_upstream_of_or_within	EXP	UniProtKB
O35717	GO:0140031	enables	IMP	UniProtKB
O35717	GO:0060400	involved_in	IMP	UniProtKB
O14026	GO:0140954	enables	IDA	UniProtKB
O14026	GO:0140954	enables	EXP	UniProtKB
O14026	GO:0140955	enables	IDA	UniProtKB
O14026	GO:0140955	enables	EXP	UniProtKB
P05733	GO:0030685	part_of	IDA	UniProtKB
P01143	GO:0097305	involved_in	IEP	UniProtKB
Q6ZWL3	GO:0005515	enables	IPI	UniProtKB
P30419	GO:1903749	involved_in	TAS	UniProtKB
P12277	GO:0046314	involved_in	IDA	UniProtKB
Q64092	GO:0005654	located_in	TAS	UniProtKB
P05631	GO:0045259	part_of	IDA	UniProtKB
P05631	GO:0005739	located_in	IC	UniProtKB
Q02372	GO:0045271	part_of	IDA	UniProtKB
Q02372	GO:0005743	located_in	IC	UniProtKB
Q9UJT1	GO:0005515	enables	IPI	UniProtKB
P48594	GO:0005515	enables	IPI	UniProtKB
Q09849	GO:0006357	involved_in	IC	UniProtKB
Q9NS40	GO:0020037	enables	IDA	UniProtKB
Q9NS40	GO:0005242	enables	IDA	UniProtKB
Q9NS40	GO:0006813	involved_in	IDA	UniProtKB
Q7Z3V4	GO:0005515	enables	IPI	UniProtKB
Q9P1Y6	GO:0005515	enables	IPI	UniProtKB
P51023	GO:0045199	involved_in	IMP	UniProtKB
P32876	GO:0045259	part_of	IDA	UniProtKB
P32876	GO:0005739	located_in	IC	UniProtKB
Q8WXH4	GO:0016567	involved_in	IDA	UniProtKB
Q8WXH4	GO:0030968	involved_in	IDA	UniProtKB
Q8WXH4	GO:1990756	enables	IDA	UniProtKB
Q8WXH4	GO:0031466	part_of	IDA	UniProtKB
Q8WXH4	GO:0043161	involved_in	IDA	UniProtKB
Q8WXH4	GO:0070979	involved_in	IDA	UniProtKB
Q0PNE2	GO:0005515	enables	IPI	UniProtKB
P32176	GO:0009061	acts_upstream_of_or_within	EXP	UniProtKB
P32327	GO:0005515	enables	IPI	UniProtKB
O74175	GO:0030685	part_of	IDA	UniProtKB
Q99P99	GO:0097305	involved_in	IEP	UniProtKB
P49090	GO:0005515	enables	IPI	UniProtKB
Q4KMQ2	GO:0005254	enables	TAS	UniProtKB
Q10214	GO:0031508	involved_in	EXP	UniProtKB
P03915	GO:0045271	part_of	IDA	UniProtKB
Q9ULD8	GO:0005242	enables	IDA	UniProtKB
Q96A19	GO:0005515	enables	IPI	UniProtKB
Q9D5V5	GO:0031466	part_of	IMP	UniProtKB
Q9D5V5	GO:0043161	involved_in	IMP	UniProtKB
Q9D5V5	GO:0160072	enables	IMP	UniProtKB
Q9D5V5	GO:2001222	involved_in	IMP	UniProtKB
Q9D5V5	GO:0038026	acts_upstream_of_negative_effect	IMP	UniProtKB
Q9VKM1	GO:0090571	part_of	IPI	UniProtKB
P20023	GO:0004888	enables	IDA	UniProtKB
P20023	GO:0046718	involved_in	IDA	UniProtKB
P20023	GO:0042113	involved_in	IDA	UniProtKB
P20023	GO:0060337	involved_in	IDA	UniProtKB
P0A800	GO:0001000	enables	IMP	UniProtKB
P04152	GO:0005829	located_in	IC	UniProtKB
P39533	GO:0005515	enables	IPI	UniProtKB
P61851	GO:1901526	involved_in	IGI	UniProtKB
P20484	GO:0000027	involved_in	IGI	UniProtKB
P20484	GO:0000027	involved_in	IMP	UniProtKB
P20484	GO:0000027	involved_in	IPI	UniProtKB
Q3UNX5	GO:0031956	enables	IDA	UniProtKB
Q3UNX5	GO:0031956	enables	TAS	UniProtKB
Q05942	GO:0000027	involved_in	IMP	UniProtKB
P08171	GO:1990834	involved_in	IDA	UniProtKB
Q9H0M4	GO:0140566	enables	IDA	UniProtKB
P19235	GO:0009897	is_active_in	TAS	UniProtKB
P19235	GO:0038162	involved_in	IDA	UniProtKB
P56392	GO:0005743	located_in	TAS	UniProtKB
P0CS90	GO:0033615	involved_in	IMP	UniProtKB
Q96KP4	GO:0005515	enables	IPI	UniProtKB
Q6ZV73	GO:0005515	enables	IPI	UniProtKB
Q9D9D8	GO:0030317	involved_in	IDA	UniProtKB
Q9D9D8	GO:0004721	enables	IDA	UniProtKB
Q9D9D8	GO:0036126	is_active_in	IDA	UniProtKB
P30260	GO:0141198	involved_in	IDA	UniProtKB
A2BGT0	GO:0044313	acts_upstream_of_or_within	IDA	UniProtKB
Q86TX2	GO:0005515	enables	IPI	UniProtKB
P14199	GO:0031593	enables	IDA	UniProtKB
P14199	GO:0043495	enables	IDA	UniProtKB
P14199	GO:0016236	involved_in	IMP	UniProtKB
Q9NVZ3	GO:0005515	enables	IPI	UniProtKB
Q8N6F1	GO:0042802	enables	IDA	UniProtKB
P76004	GO:0050163	enables	IDA	UniProtKB
P76004	GO:0006107	involved_in	IDA	UniProtKB
Q9Z0W7	GO:0005741	located_in	IDA	UniProtKB
Q92995	GO:0016579	involved_in	TAS	UniProtKB
O94681	GO:0045252	part_of	IC	UniProtKB
Q13615	GO:0060090	enables	IDA	UniProtKB
Q13615	GO:0061952	involved_in	IMP	UniProtKB
Q9UKR8	GO:0005515	enables	IPI	UniProtKB
Q9Y5J1	GO:0005515	enables	IPI	UniProtKB
P30622	GO:0005886	located_in	TAS	UniProtKB
O43825	GO:0005515	enables	IPI	UniProtKB
P0AFY2	GO:0090549	acts_upstream_of_or_within	EXP	UniProtKB
P53881	GO:0005515	enables	IPI	UniProtKB
Q149S1	GO:0030317	involved_in	IDA	UniProtKB
O15270	GO:0005515	enables	IPI	UniProtKB
P0AF52	GO:0005345	enables	EXP	UniProtKB
P0AF52	GO:0006863	acts_upstream_of_or_within	EXP	UniProtKB
P75851	GO:0042918	acts_upstream_of_or_within	EXP	UniProtKB
P75851	GO:0042959	enables	EXP	UniProtKB
Q9P940	GO:0052553	acts_upstream_of_or_within	IDA	UniProtKB
P19024	GO:0005249	enables	IDA	UniProtKB
E2JF22	GO:0032420	located_in	IDA	UniProtKB
E2JF22	GO:0032437	located_in	IDA	UniProtKB
Q9UI15	GO:0005515	enables	IPI	UniProtKB
O00478	GO:0005515	enables	IPI	UniProtKB
P75862	GO:0043093	acts_upstream_of_or_within	EXP	UniProtKB
P16402	GO:0005515	enables	IPI	UniProtKB
Q940L5	GO:0052847	enables	IDA	UniProtKB
P15382	GO:0043266	involved_in	IDA	UniProtKB
Q9H1E1	GO:0005515	enables	IPI	UniProtKB
Q96C45	GO:0005515	enables	IPI	UniProtKB
O75762	GO:0009409	involved_in	IMP	UniProtKB
P57739	GO:0160184	involved_in	IDA	UniProtKB
P57739	GO:0070160	located_in	IDA	UniProtKB
P57739	GO:0160187	enables	IDA	UniProtKB
P57739	GO:0042802	enables	IDA	UniProtKB
P63086	GO:0044849	involved_in	IEP	UniProtKB
P63086	GO:0032355	involved_in	IEP	UniProtKB
P63086	GO:0033574	involved_in	IEP	UniProtKB
P63086	GO:1990314	involved_in	IEP	UniProtKB
P63086	GO:0036120	involved_in	IEP	UniProtKB
P63086	GO:0042220	involved_in	IEP	UniProtKB
P63086	GO:0042542	involved_in	IEP	UniProtKB
P63086	GO:0097237	involved_in	IDA	UniProtKB
P63086	GO:0097305	involved_in	IEP	UniProtKB
P63086	GO:0061431	involved_in	IEP	UniProtKB
P63086	GO:0071320	involved_in	IEP	UniProtKB
P63086	GO:0071364	involved_in	IEP	UniProtKB
P63086	GO:0071380	involved_in	IEP	UniProtKB
P05739	GO:0000027	involved_in	IMP	UniProtKB
Q8IX04	GO:0005515	enables	IPI	UniProtKB
Q9DAD0	GO:0030317	involved_in	IDA	UniProtKB
Q9DAD0	GO:0036126	is_active_in	IDA	UniProtKB
P32939	GO:0005771	located_in	IDA	UniProtKB
Q5BN45	GO:0030317	involved_in	IDA	UniProtKB
Q5BN45	GO:0036126	is_active_in	IDA	UniProtKB
P0AEA8	GO:0019354	acts_upstream_of_or_within	EXP	UniProtKB
P0AEA8	GO:0051266	enables	EXP	UniProtKB
P0AEA8	GO:0043115	enables	EXP	UniProtKB
P06494	GO:0033280	involved_in	IEP	UniProtKB
P06494	GO:0014850	involved_in	IEP	UniProtKB
P06494	GO:0043025	located_in	IDA	UniProtKB
P06494	GO:0071260	involved_in	IEP	UniProtKB
P06494	GO:1905710	involved_in	IMP	UniProtKB
P06494	GO:2000179	involved_in	IMP	UniProtKB
P17937	GO:0030685	part_of	IDA	UniProtKB
P17937	GO:1902626	involved_in	EXP	UniProtKB
Q13136	GO:0005938	located_in	IDA	UniProtKB
Q13136	GO:0043622	involved_in	IMP	UniProtKB
P40925	GO:0043490	involved_in	TAS	UniProtKB
Q02796	GO:0140693	enables	IDA	UniProtKB
Q02796	GO:0140693	enables	IPI	UniProtKB
O14253	GO:0071039	involved_in	IC	UniProtKB
Q9W354	GO:0036064	located_in	IDA	UniProtKB
Q9W354	GO:0035082	involved_in	IMP	UniProtKB
Q9W354	GO:1905349	involved_in	IMP	UniProtKB
Q07730	GO:0009609	acts_upstream_of_or_within	IMP	UniProtKB
Q07730	GO:0052553	acts_upstream_of_or_within	IMP	UniProtKB
P06493	GO:0016579	involved_in	TAS	UniProtKB
Q96FJ0	GO:0016579	involved_in	TAS	UniProtKB
P53137	GO:0005515	enables	IPI	UniProtKB
Q02378	GO:0045271	part_of	IDA	UniProtKB
Q02378	GO:0005739	located_in	IC	UniProtKB
P19642	GO:0055056	enables	EXP	UniProtKB
P19642	GO:0046323	acts_upstream_of_or_within	EXP	UniProtKB
P19642	GO:0005363	enables	EXP	UniProtKB
P19642	GO:0015768	acts_upstream_of_or_within	EXP	UniProtKB
Q15040	GO:0016579	involved_in	TAS	UniProtKB
Q01477	GO:0016579	involved_in	IDA	UniProtKB
Q01477	GO:0016579	involved_in	IMP	UniProtKB
P0C8J6	GO:0019404	acts_upstream_of_or_within	EXP	UniProtKB
P64550	GO:0032973	involved_in	EXP	UniProtKB
P56556	GO:0045271	part_of	IDA	UniProtKB
P40344	GO:0000422	involved_in	IMP	UniProtKB
P23935	GO:0045271	part_of	IDA	UniProtKB
P23935	GO:0005739	located_in	IC	UniProtKB
P52890	GO:0030466	involved_in	EXP	UniProtKB
P52890	GO:0140463	enables	IMP	UniProtKB
Q9UU79	GO:0030685	part_of	IDA	UniProtKB
Q9UU79	GO:1902626	involved_in	EXP	UniProtKB
Q9P0J0	GO:0045271	part_of	IDA	UniProtKB
Q9P0J0	GO:0045271	part_of	IMP	UniProtKB
P83297	GO:0170023	enables	IMP	UniProtKB
P70158	GO:0160049	involved_in	IMP	UniProtKB
Q04675	GO:0005515	enables	IPI	UniProtKB
P19541	GO:0005515	enables	IPI	UniProtKB
Q6ICL3	GO:0005515	enables	IPI	UniProtKB
Q9NFU0	GO:0120111	located_in	IDA	UniProtKB
Q9NFU0	GO:0031440	involved_in	IMP	UniProtKB
P76007	GO:0006813	involved_in	EXP	UniProtKB
P0ABU9	GO:0090529	acts_upstream_of_or_within	EXP	UniProtKB
P0ABU9	GO:0051301	acts_upstream_of_or_within	EXP	UniProtKB
P38861	GO:0005515	enables	IPI	UniProtKB
O75439	GO:0005759	located_in	TAS	UniProtKB
E7FAG6	GO:0008406	acts_upstream_of_or_within	IMP	UniProtKB
Q1MTR2	GO:0035145	part_of	EXP	UniProtKB
Q0P6H9	GO:0005515	enables	IPI	UniProtKB
Q06210	GO:0005515	enables	IPI	UniProtKB
Q64705	GO:0045944	involved_in	IMP	UniProtKB
Q64705	GO:0010255	involved_in	IMP	UniProtKB
Q64705	GO:0071333	involved_in	IMP	UniProtKB
Q64705	GO:0001228	enables	IMP	UniProtKB
O14122	GO:0140727	involved_in	IMP	UniProtKB
Q86TY3	GO:0005515	enables	IPI	UniProtKB
Q53GT1	GO:0050870	involved_in	IDA	UniProtKB
Q53GT1	GO:0002842	involved_in	IDA	UniProtKB
Q15853	GO:0010255	involved_in	IMP	UniProtKB
Q15853	GO:0071333	involved_in	IMP	UniProtKB
Q15853	GO:0001228	enables	IMP	UniProtKB
P70536	GO:0035255	enables	IPI	UniProtKB
P63096	GO:0072678	involved_in	IDA	UniProtKB
Q9D8T2	GO:0141201	involved_in	IDA	UniProtKB
Q86U44	GO:1990204	part_of	TAS	UniProtKB
Q6P2I3	GO:0050163	enables	IDA	UniProtKB
Q6P2I3	GO:0006107	involved_in	IDA	UniProtKB
Q13790	GO:0005515	enables	IPI	UniProtKB
Q9V4K2	GO:0170023	enables	IMP	UniProtKB
P19511	GO:0045259	part_of	IDA	UniProtKB
A5A3E0	GO:0005515	enables	IPI	UniProtKB
Q10713	GO:0005759	located_in	TAS	UniProtKB
Q9BXR0	GO:0120507	part_of	IPI	UniProtKB
Q58FG0	GO:0005515	enables	IPI	UniProtKB
P57728	GO:0030685	part_of	IDA	UniProtKB
Q9YGC1	GO:0050853	involved_in	IMP	UniProtKB
P29266	GO:0005739	is_active_in	IDA	UniProtKB
P31424	GO:0043005	located_in	IDA	UniProtKB
P31424	GO:0043025	located_in	IDA	UniProtKB
Q9CQC3	GO:0030317	involved_in	IDA	UniProtKB
Q9CQC3	GO:0036126	is_active_in	IDA	UniProtKB
P0ABV6	GO:0090529	acts_upstream_of_or_within	EXP	UniProtKB
P0ABV6	GO:0051301	acts_upstream_of_or_within	EXP	UniProtKB
P82610	GO:0052553	acts_upstream_of_or_within	IDA	UniProtKB
P0AC26	GO:0015113	enables	EXP	UniProtKB
P0AC26	GO:0015707	involved_in	EXP	UniProtKB
P23059	GO:0005515	enables	IPI	UniProtKB
P0AEQ3	GO:0006868	acts_upstream_of_or_within	EXP	UniProtKB
Q9NUQ7	GO:1903051	involved_in	IDA	UniProtKB
Q9NUQ7	GO:0072344	involved_in	IDA	UniProtKB
P91349	GO:0140693	enables	IDA	UniProtKB
Q9BZM5	GO:0048018	enables	IDA	UniProtKB
P35426	GO:0005634	located_in	IDA	UniProtKB
P35426	GO:0005737	located_in	IDA	UniProtKB
P11473	GO:0000785	part_of	IDA	UniProtKB
P11473	GO:0048384	involved_in	IMP	UniProtKB
P11473	GO:0038185	involved_in	IDA	UniProtKB
Q5NC57	GO:0030317	involved_in	IDA	UniProtKB
Q5NC57	GO:0036126	is_active_in	IDA	UniProtKB
Q6ULP2	GO:0005515	enables	IPI	UniProtKB
P39112	GO:0005515	enables	IPI	UniProtKB
Q6UB28	GO:0005515	enables	IPI	UniProtKB
P70372	GO:0000512	involved_in	IMP	UniProtKB
O02373	GO:0015012	involved_in	IMP	UniProtKB
O02373	GO:0006065	involved_in	IMP	UniProtKB
Q12108	GO:0000329	located_in	IDA	UniProtKB
Q12108	GO:0032984	acts_upstream_of_or_within	IMP	UniProtKB
P01024	GO:0048018	enables	IDA	UniProtKB
P01024	GO:0042113	involved_in	IDA	UniProtKB
Q96MB7	GO:0005515	enables	IPI	UniProtKB
P86044	GO:0005262	enables	IDA	UniProtKB
P86044	GO:0015267	enables	IDA	UniProtKB
P86044	GO:0005783	located_in	IDA	UniProtKB
P86044	GO:0005886	located_in	IDA	UniProtKB
P86044	GO:0007608	involved_in	IMP	UniProtKB
P13382	GO:0000510	enables	IDA	UniProtKB
P13382	GO:0000510	enables	IMP	UniProtKB
Q01581	GO:0005515	enables	IPI	UniProtKB
P30128	GO:0003711	enables	IDA	UniProtKB
P42641	GO:0000027	involved_in	IDA	UniProtKB
O75718	GO:0005515	enables	IPI	UniProtKB
Q59LV5	GO:0005886	located_in	IDA	UniProtKB
Q9UK80	GO:0016579	involved_in	IDA	UniProtKB
Q9UK80	GO:0016579	involved_in	TAS	UniProtKB
P33330	GO:0005515	enables	IPI	UniProtKB
P87174	GO:0006335	involved_in	IMP	UniProtKB
O54857	GO:0050765	involved_in	IMP	UniProtKB
O54857	GO:0060368	involved_in	IMP	UniProtKB
P39543	GO:0005515	enables	IPI	UniProtKB
P40035	GO:0005515	enables	IPI	UniProtKB
P40259	GO:0019815	part_of	IDA	UniProtKB
Q9UBM7	GO:0160020	involved_in	IMP	UniProtKB
Q02374	GO:0045271	part_of	IDA	UniProtKB
Q02374	GO:0005739	located_in	IC	UniProtKB
Q9UTE6	GO:0030685	part_of	IDA	UniProtKB
Q9UTE6	GO:1902626	involved_in	EXP	UniProtKB
Q16795	GO:0045271	part_of	IDA	UniProtKB
P56381	GO:0045259	part_of	IDA	UniProtKB
P56381	GO:0005739	located_in	IC	UniProtKB
Q9NUJ1	GO:0005515	enables	IPI	UniProtKB
P53312	GO:0005515	enables	IPI	UniProtKB
O95229	GO:0000940	part_of	IDA	UniProtKB
P09622	GO:0160157	part_of	IDA	UniProtKB
P09622	GO:0160157	part_of	IPI	UniProtKB
P09622	GO:0160167	part_of	IDA	UniProtKB
O00087	GO:0005759	is_active_in	IC	UniProtKB
P12787	GO:0045277	part_of	IDA	UniProtKB
A2RU67	GO:0005515	enables	IPI	UniProtKB
P75799	GO:0034775	acts_upstream_of_or_within	EXP	UniProtKB
P75799	GO:0034634	enables	EXP	UniProtKB
Q9WTW3	GO:0005515	enables	IPI	UniProtKB
Q3ZCM7	GO:0005515	enables	IPI	UniProtKB
P37387	GO:0015752	acts_upstream_of_or_within	EXP	UniProtKB
Q0GE19	GO:0005515	enables	IPI	UniProtKB
Q9DAN6	GO:0071547	is_active_in	IDA	UniProtKB
Q9DAN6	GO:0140965	involved_in	IMP	UniProtKB
Q9DAN6	GO:0140991	involved_in	IMP	UniProtKB
P59268	GO:0140639	involved_in	IMP	UniProtKB
Q9USV1	GO:0031934	part_of	IDA	UniProtKB
Q6ZTR5	GO:0120212	located_in	IDA	UniProtKB
Q9H4I9	GO:0072732	involved_in	IDA	UniProtKB
Q8NFZ8	GO:0005515	enables	IPI	UniProtKB
P27584	GO:0180040	involved_in	IMP	UniProtKB
P50213	GO:0045242	part_of	IDA	UniProtKB
P50213	GO:0045242	part_of	IPI	UniProtKB
Q969D9	GO:0019221	involved_in	IDA	UniProtKB
P26039	GO:0043622	involved_in	IMP	UniProtKB
Q13206	GO:0005515	enables	IPI	UniProtKB
P0CY15	GO:0051728	involved_in	IMP	UniProtKB
P18775	GO:0009389	enables	EXP	UniProtKB
P42029	GO:0045271	part_of	IDA	UniProtKB
P42029	GO:0005739	located_in	IC	UniProtKB
Q07528	GO:0000422	involved_in	IMP	UniProtKB
P13405	GO:0005737	located_in	IDA	UniProtKB
P36100	GO:0005515	enables	IPI	UniProtKB
Q9H871	GO:0005829	located_in	TAS	UniProtKB
Q96HU8	GO:0003924	enables	IDA	UniProtKB
Q2T9J0	GO:0005515	enables	IPI	UniProtKB
P25874	GO:0005515	enables	IPI	UniProtKB
P0DTL6	GO:0005515	enables	IPI	UniProtKB
P38803	GO:0000027	involved_in	IMP	UniProtKB
Q3UYI6	GO:0035091	enables	IDA	UniProtKB
Q9GZY8	GO:0000266	involved_in	IDA	UniProtKB
Q9GZY8	GO:0000266	involved_in	IMP	UniProtKB
Q13093	GO:0005515	enables	IPI	UniProtKB
Q9XHZ3	GO:0110147	involved_in	IMP	UniProtKB
Q9UHQ4	GO:0005515	enables	IPI	UniProtKB
Q9UM13	GO:0141198	involved_in	IDA	UniProtKB
P25712	GO:0045271	part_of	IDA	UniProtKB
P25712	GO:0005739	located_in	IC	UniProtKB
Q06204	GO:0006048	involved_in	IGI	UniProtKB
Q06204	GO:0006048	involved_in	IMP	UniProtKB
Q06204	GO:0006031	involved_in	IMP	UniProtKB
O94238	GO:0030685	part_of	IDA	UniProtKB
Q13158	GO:0030674	enables	IDA	UniProtKB
Q86SQ0	GO:0005938	located_in	IDA	UniProtKB
Q86SQ0	GO:0002102	located_in	IDA	UniProtKB
O00762	GO:0043161	involved_in	IDA	UniProtKB
P77733	GO:0015499	enables	EXP	UniProtKB
P77733	GO:0015724	acts_upstream_of_or_within	EXP	UniProtKB
Q9URX6	GO:0030685	part_of	IDA	UniProtKB
Q5DU57	GO:0002102	located_in	IDA	UniProtKB
G5EC86	GO:0009880	involved_in	IMP	UniProtKB
O00483	GO:0045277	part_of	IDA	UniProtKB
Q9H2S1	GO:0006813	involved_in	TAS	UniProtKB
Q08237	GO:0000027	involved_in	IGI	UniProtKB
Q9Z0S6	GO:0070160	located_in	IDA	UniProtKB
P22909	GO:0043278	involved_in	IEP	UniProtKB
P22909	GO:0097305	involved_in	IEP	UniProtKB
Q96GR4	GO:0043197	is_active_in	IDA	UniProtKB
Q96GR4	GO:0097116	involved_in	IDA	UniProtKB
P55822	GO:0005515	enables	IPI	UniProtKB
O74368	GO:0007006	involved_in	IC	UniProtKB
Q9USZ6	GO:0030685	part_of	IDA	UniProtKB
Q9USZ6	GO:1902626	involved_in	EXP	UniProtKB
P0CT60	GO:0030685	part_of	IDA	UniProtKB
P76237	GO:0052621	enables	EXP	UniProtKB
Q9R210	GO:0005654	located_in	TAS	UniProtKB
Q9Y3B3	GO:0005515	enables	IPI	UniProtKB
Q04969	GO:0005515	enables	IPI	UniProtKB
P02647	GO:0048018	enables	IDA	UniProtKB
P02647	GO:0071402	involved_in	IDA	UniProtKB
Q9UHE8	GO:0005515	enables	IPI	UniProtKB
P14867	GO:0043197	is_active_in	IDA	UniProtKB
P14867	GO:0051932	involved_in	IDA	UniProtKB
Q02380	GO:0045271	part_of	IDA	UniProtKB
Q02380	GO:0005739	located_in	IC	UniProtKB
P15924	GO:0030057	located_in	IDA	UniProtKB
Q9W0M2	GO:0170023	enables	IMP	UniProtKB
Q9HCQ7	GO:0007218	involved_in	IDA	UniProtKB
Q9HCQ7	GO:0160041	enables	IDA	UniProtKB
P08189	GO:0009297	acts_upstream_of_or_within	EXP	UniProtKB
O60164	GO:0030685	part_of	IDA	UniProtKB
O60164	GO:1902626	involved_in	EXP	UniProtKB
