protein_id	go_term	qualifier	evidence_code	source_db
Q10214	GO:0031509	involved_in	IMP	UniProtKB
P25098	GO:0032473	located_in	IDA	UniProtKB
P25098	GO:0004672	enables	IMP	UniProtKB
P53920	GO:0033554	involved_in	IMP	UniProtKB
P00441	GO:0042803	enables	IPI	UniProtKB
P09619	GO:0160185	enables	IMP	UniProtKB
P09619	GO:0005096	enables	IMP	UniProtKB
Q9VNH1	GO:0005634	located_in	IDA	UniProtKB
Q9VNH1	GO:0017070	enables	IDA	UniProtKB
Q9VNH1	GO:0106349	involved_in	IMP	UniProtKB
Q29073	GO:0047522	enables	IDA	UniProtKB
Q09771	GO:0000978	enables	EXP	UniProtKB
Q09771	GO:0000981	enables	IMP	UniProtKB
P56539	GO:1902305	involved_in	IDA	UniProtKB
P56539	GO:0043409	involved_in	IMP	UniProtKB
P56539	GO:0008016	involved_in	IMP	UniProtKB
P41595	GO:0099589	enables	IDA	UniProtKB
Q96A73	GO:0005739	located_in	HTP	UniProtKB
O13762	GO:0061630	contributes_to	IDA	UniProtKB
Q86TX2	GO:0005739	located_in	HTP	UniProtKB
E9Q7R9	GO:0006997	acts_upstream_of_or_within	IGI	UniProtKB
E9Q7R9	GO:0007283	acts_upstream_of_or_within	IGI	UniProtKB
E9Q7R9	GO:0007283	acts_upstream_of_or_within	IMP	UniProtKB
E9Q7R9	GO:0000902	acts_upstream_of_or_within	IGI	UniProtKB
E9Q7R9	GO:0000902	acts_upstream_of_or_within	IMP	UniProtKB
E9Q7R9	GO:0044782	acts_upstream_of_or_within	IMP	UniProtKB
Q13501	GO:0033554	involved_in	IDA	UniProtKB
P28867	GO:0004699	enables	IDA	UniProtKB
Q5H9E4	GO:0005739	located_in	HTP	UniProtKB
O74471	GO:0045277	part_of	IDA	UniProtKB
P97496	GO:0005654	located_in	TAS	UniProtKB
Q9JLV5	GO:0001822	involved_in	IMP	UniProtKB
Q15185	GO:0032212	involved_in	IDA	UniProtKB
O43708	GO:0005739	is_active_in	IDA	UniProtKB
O43708	GO:0005739	located_in	HTP	UniProtKB
O43708	GO:1990748	involved_in	IDA	UniProtKB
O70146	GO:0070966	involved_in	IMP	UniProtKB
O42661	GO:0000398	involved_in	EXP	UniProtKB
P0C7M7	GO:0005739	located_in	HTP	UniProtKB
Q8IWW8	GO:0005739	located_in	HTP	UniProtKB
Q8IWW8	GO:0019552	involved_in	IDA	UniProtKB
P08887	GO:0097696	involved_in	IMP	UniProtKB
P33607	GO:0045271	part_of	IDA	UniProtKB
P33607	GO:0045271	part_of	IMP	UniProtKB
P37136	GO:0017085	involved_in	IEP	UniProtKB
P37136	GO:0045121	located_in	IDA	UniProtKB
P37136	GO:0045471	involved_in	IEP	UniProtKB
P37136	GO:0007420	involved_in	IEP	UniProtKB
P37136	GO:0035094	involved_in	IEP	UniProtKB
P24813	GO:0033554	involved_in	IGI	UniProtKB
P53096	GO:0045727	acts_upstream_of_or_within	IMP	UniProtKB
P9WHV9	GO:0071456	involved_in	IMP	UniProtKB
P29311	GO:0006031	involved_in	IGI	UniProtKB
P33421	GO:0045273	part_of	IDA	UniProtKB
Q96C45	GO:0042313	acts_upstream_of_or_within	IMP	UniProtKB
Q00711	GO:0045273	part_of	IDA	UniProtKB
Q00711	GO:0045273	part_of	IMP	UniProtKB
P07919	GO:0098803	located_in	TAS	UniProtKB
Q9D009	GO:0005515	enables	IPI	UniProtKB
O88786	GO:0005615	located_in	IDA	UniProtKB
P15498	GO:0030101	involved_in	IDA	UniProtKB
Q10316	GO:0090135	involved_in	EXP	UniProtKB
Q80TA9	GO:0006915	acts_upstream_of_or_within	IMP	UniProtKB
Q80TA9	GO:0006954	acts_upstream_of_or_within	IMP	UniProtKB
Q80TA9	GO:0009615	acts_upstream_of_or_within	IMP	UniProtKB
Q80TA9	GO:0030522	acts_upstream_of_or_within	IMP	UniProtKB
Q80TA9	GO:0098544	acts_upstream_of_or_within	IMP	UniProtKB
Q80TA9	GO:0070841	acts_upstream_of_or_within	IMP	UniProtKB
Q80TA9	GO:0034342	acts_upstream_of_or_within	IMP	UniProtKB
Q80TA9	GO:0140454	acts_upstream_of_or_within	IMP	UniProtKB
Q80TA9	GO:0140888	acts_upstream_of_or_within	IMP	UniProtKB
Q80TA9	GO:0048874	acts_upstream_of_or_within	IMP	UniProtKB
Q80TA9	GO:0048877	acts_upstream_of_or_within	IMP	UniProtKB
A5X5Y0	GO:0140227	involved_in	IDA	UniProtKB
O01382	GO:0097194	involved_in	IDA	UniProtKB
Q15070	GO:0032543	involved_in	TAS	UniProtKB
P03915	GO:0005739	located_in	HTP	UniProtKB
Q96AB3	GO:0005739	located_in	HTP	UniProtKB
Q03465	GO:0033554	involved_in	HMP	UniProtKB
Q03465	GO:0033554	involved_in	IMP	UniProtKB
P53694	GO:0098826	is_active_in	EXP	UniProtKB
P53694	GO:0071786	involved_in	EXP	UniProtKB
P41410	GO:0007534	involved_in	IDA	UniProtKB
P04626	GO:0008283	involved_in	IDA	UniProtKB
Q5QD23	GO:0001594	enables	IDA	UniProtKB
Q91V14	GO:0043198	located_in	IDA	UniProtKB
Q91V14	GO:0005515	enables	IPI	UniProtKB
Q62151	GO:1904597	acts_upstream_of_or_within	IMP	UniProtKB
B2RXV4	GO:0006785	involved_in	IMP	UniProtKB
B2RXV4	GO:0170003	enables	IMP	UniProtKB
P07550	GO:0098990	involved_in	IGI	UniProtKB
P07550	GO:0141163	involved_in	IGI	UniProtKB
P38206	GO:0140327	enables	IDA	UniProtKB
Q8NI37	GO:0005739	located_in	HTP	UniProtKB
O69729	GO:0000155	enables	IDA	UniProtKB
O69729	GO:0000160	involved_in	IDA	UniProtKB
P06494	GO:0007565	involved_in	IEP	UniProtKB
P06494	GO:0033555	involved_in	IEP	UniProtKB
P06494	GO:0071548	involved_in	IEP	UniProtKB
P06494	GO:0031103	involved_in	IMP	UniProtKB
P97334	GO:0010467	acts_upstream_of_or_within	IMP	UniProtKB
P97334	GO:0001708	acts_upstream_of_or_within	IMP	UniProtKB
P97334	GO:0046541	acts_upstream_of_or_within	IMP	UniProtKB
P28330	GO:0005739	located_in	HTP	UniProtKB
P22289	GO:0045275	part_of	IDA	UniProtKB
P06241	GO:0030101	involved_in	IDA	UniProtKB
P06241	GO:0001664	enables	IPI	UniProtKB
O35615	GO:0005737	located_in	IDA	UniProtKB
P56976	GO:0033554	acts_upstream_of_or_within	IMP	UniProtKB
P19974	GO:0098803	located_in	IC	UniProtKB
Q96E52	GO:0033554	involved_in	IDA	UniProtKB
Q96E52	GO:0005739	located_in	HTP	UniProtKB
Q62507	GO:0005576	located_in	IMP	UniProtKB
Q96DE9	GO:0005739	located_in	HTP	UniProtKB
P07996	GO:0032693	involved_in	IDA	UniProtKB
P07996	GO:0032720	involved_in	IDA	UniProtKB
P49588	GO:0005634	is_active_in	IDA	UniProtKB
P49588	GO:0141207	enables	IDA	UniProtKB
P49588	GO:1901797	involved_in	IDA	UniProtKB
P49588	GO:0035332	involved_in	IDA	UniProtKB
Q99766	GO:0005739	located_in	HTP	UniProtKB
O75385	GO:0033554	involved_in	IDA	UniProtKB
Q8CGK7	GO:0003925	enables	IDA	UniProtKB
Q9P0J0	GO:0098803	located_in	IDA	UniProtKB
Q58A65	GO:0048471	located_in	IDA	UniProtKB
Q09929	GO:0120510	part_of	TAS	UniProtKB
Q96RI8	GO:0005886	is_active_in	IDA	UniProtKB
Q8NE62	GO:0005739	located_in	HTP	UniProtKB
Q9VSF4	GO:0036211	involved_in	IMP	UniProtKB
P64550	GO:0033554	involved_in	IEP	UniProtKB
P56556	GO:0005739	located_in	HTP	UniProtKB
O14113	GO:0000380	involved_in	IMP	UniProtKB
Q3V129	GO:0005929	is_active_in	IDA	UniProtKB
Q3V129	GO:0007224	acts_upstream_of_or_within	IDA	UniProtKB
Q3V129	GO:0043254	acts_upstream_of_or_within	IMP	UniProtKB
Q3V129	GO:0043491	acts_upstream_of_or_within	IMP	UniProtKB
Q3V129	GO:0007600	acts_upstream_of_or_within	IMP	UniProtKB
Q3V129	GO:0007611	acts_upstream_of_or_within	IMP	UniProtKB
Q3V129	GO:0007613	acts_upstream_of_or_within	IMP	UniProtKB
Q3V129	GO:0007628	acts_upstream_of_or_within	IMP	UniProtKB
Q3V129	GO:0009966	acts_upstream_of_or_within	IMP	UniProtKB
Q3V129	GO:0021859	acts_upstream_of_or_within	IMP	UniProtKB
Q3V129	GO:0060996	acts_upstream_of_or_within	IMP	UniProtKB
Q3V129	GO:0050890	acts_upstream_of_or_within	IMP	UniProtKB
Q8R5M8	GO:0070852	located_in	IDA	UniProtKB
Q8N0U4	GO:0005739	located_in	HTP	UniProtKB
A2AM05	GO:0120212	is_active_in	IDA	UniProtKB
A2AM05	GO:0007283	acts_upstream_of_or_within	IMP	UniProtKB
A2AM05	GO:0007338	acts_upstream_of_or_within	IMP	UniProtKB
A2AM05	GO:0008104	acts_upstream_of_or_within	IMP	UniProtKB
A2AM05	GO:0065003	acts_upstream_of_or_within	IMP	UniProtKB
A2AM05	GO:0032880	acts_upstream_of_or_within	IMP	UniProtKB
A2AM05	GO:0005515	enables	IPI	UniProtKB
Q61699	GO:0005737	located_in	IDA	UniProtKB
Q61699	GO:1903753	acts_upstream_of_or_within	IGI	UniProtKB
Q61699	GO:1903748	acts_upstream_of_or_within	IMP	UniProtKB
Q61699	GO:1903751	acts_upstream_of_or_within	IMP	UniProtKB
Q61699	GO:2001234	acts_upstream_of_or_within	IMP	UniProtKB
Q9Y3D7	GO:0005739	located_in	HTP	UniProtKB
A8MSI8	GO:0005739	located_in	HTP	UniProtKB
Q9D6J5	GO:0045271	part_of	IDA	UniProtKB
Q9BU61	GO:0005739	located_in	HTP	UniProtKB
O13682	GO:0034212	enables	EXP	UniProtKB
Q68FY0	GO:0045275	part_of	IDA	UniProtKB
P24310	GO:0005743	located_in	TAS	UniProtKB
Q54JH6	GO:0030488	involved_in	IDA	UniProtKB
Q9EQX0	GO:0097009	acts_upstream_of_or_within	IDA	UniProtKB
Q9UI43	GO:0005739	located_in	HTP	UniProtKB
Q96L92	GO:0008333	acts_upstream_of_or_within	IMP	UniProtKB
Q3UIU2	GO:0045271	part_of	IDA	UniProtKB
P63096	GO:0003925	enables	IDA	UniProtKB
P63096	GO:0005829	is_active_in	IDA	UniProtKB
P63096	GO:0045542	involved_in	IDA	UniProtKB
P63096	GO:0010854	enables	IDA	UniProtKB
P63096	GO:0034695	involved_in	IDA	UniProtKB
P63096	GO:0007198	involved_in	IDA	UniProtKB
P40380	GO:0007089	involved_in	IMP	UniProtKB
Q9UUB8	GO:0120510	part_of	TAS	UniProtKB
Q6P2I3	GO:0005739	located_in	HTP	UniProtKB
P24593	GO:0008283	involved_in	IDA	UniProtKB
P24593	GO:0048018	enables	IDA	UniProtKB
P24593	GO:0005615	is_active_in	IC	UniProtKB
O75807	GO:0043558	involved_in	IDA	UniProtKB
O75807	GO:0006446	involved_in	IDA	UniProtKB
O75807	GO:1903916	involved_in	IDA	UniProtKB
O75807	GO:1903916	involved_in	TAS	UniProtKB
P00854	GO:0045263	part_of	IDA	UniProtKB
P90648	GO:0042802	enables	IDA	UniProtKB
P19511	GO:0045263	part_of	IDA	UniProtKB
Q17381	GO:0160094	involved_in	IGI	UniProtKB
Q17381	GO:0160094	involved_in	IMP	UniProtKB
P36625	GO:0031619	involved_in	IMP	UniProtKB
D3Z423	GO:0016567	involved_in	IDA	UniProtKB
D3Z423	GO:0000795	located_in	IDA	UniProtKB
D3Z423	GO:0007129	involved_in	IDA	UniProtKB
D3Z423	GO:0061630	enables	IDA	UniProtKB
D3Z423	GO:0051026	involved_in	IDA	UniProtKB
Q2TPA8	GO:0042632	involved_in	IDA	UniProtKB
Q64704	GO:0097470	located_in	IDA	UniProtKB
Q64704	GO:1990796	located_in	IDA	UniProtKB
Q64704	GO:0042734	located_in	IDA	UniProtKB
Q64704	GO:0008021	located_in	IDA	UniProtKB
Q64704	GO:0006906	acts_upstream_of_or_within	IDA	UniProtKB
Q8VHE0	GO:0071941	acts_upstream_of_or_within	IGI	UniProtKB
Q14061	GO:0005739	located_in	HTP	UniProtKB
O88275	GO:0070543	involved_in	IEP	UniProtKB
O75608	GO:0005739	located_in	HTP	UniProtKB
Q8K1M6	GO:0015630	located_in	IDA	UniProtKB
Q9NUJ1	GO:0036235	involved_in	IDA	UniProtKB
Q9WTR6	GO:0033554	acts_upstream_of_or_within	IDA	UniProtKB
O02100	GO:0007219	involved_in	IGI	UniProtKB
O02100	GO:1905938	involved_in	IMP	UniProtKB
J9VPD7	GO:0006032	involved_in	IGI	UniProtKB
O14672	GO:0042803	enables	IEP	UniProtKB
O14672	GO:0042803	enables	IPI	UniProtKB
P47939	GO:0005783	located_in	IDA	UniProtKB
P49789	GO:0005739	located_in	HTP	UniProtKB
P22561	GO:0003723	enables	IDA	UniProtKB
P13010	GO:0007004	involved_in	IMP	UniProtKB
Q9V6G5	GO:0008374	enables	IDA	UniProtKB
Q9V6G5	GO:0035965	involved_in	IDA	UniProtKB
Q9V6G5	GO:0005758	is_active_in	TAS	UniProtKB
Q8K592	GO:1990262	acts_upstream_of_or_within	IDA	UniProtKB
Q8K592	GO:1990272	enables	IDA	UniProtKB
Q61315	GO:0071941	acts_upstream_of_or_within	IMP	UniProtKB
Q9P7H6	GO:0000398	involved_in	EXP	UniProtKB
P87174	GO:0031491	enables	EXP	UniProtKB
O54857	GO:0072709	involved_in	IEP	UniProtKB
Q8N8Q8	GO:0005739	located_in	HTP	UniProtKB
Q16795	GO:0005739	located_in	HTP	UniProtKB
P26449	GO:0005634	located_in	IDA	UniProtKB
Q9P3A7	GO:1900039	involved_in	IMP	UniProtKB
Q9USX8	GO:0000398	involved_in	EXP	UniProtKB
O14343	GO:0051647	involved_in	IMP	UniProtKB
Q9H7H0	GO:0005739	located_in	HTP	UniProtKB
P19754	GO:0004016	enables	IDA	UniProtKB
P87121	GO:0005669	part_of	IDA	UniProtKB
P87121	GO:0006367	involved_in	EXP	UniProtKB
P87121	GO:0016251	enables	EXP	UniProtKB
Q6P1N9	GO:0005739	located_in	HTP	UniProtKB
P04798	GO:0005739	located_in	HTP	UniProtKB
Q91XM9	GO:0005634	located_in	IDA	UniProtKB
Q91XM9	GO:0005737	located_in	IDA	UniProtKB
Q9BXR0	GO:0005739	located_in	HTP	UniProtKB
Q8C4X7	GO:0032420	is_active_in	IMP	UniProtKB
Q8C4X7	GO:0042491	acts_upstream_of_or_within	IMP	UniProtKB
Q8C4X7	GO:0006915	acts_upstream_of_or_within	IMP	UniProtKB
Q8C4X7	GO:0007605	acts_upstream_of_or_within	IMP	UniProtKB
Q8C4X7	GO:0060113	acts_upstream_of_or_within	IMP	UniProtKB
Q8C4X7	GO:0060122	acts_upstream_of_or_within	IMP	UniProtKB
Q8C4X7	GO:0048873	acts_upstream_of_or_within	IMP	UniProtKB
Q9USK2	GO:0042393	enables	IDA	UniProtKB
Q9USK2	GO:0007095	involved_in	IDA	UniProtKB
Q9USK2	GO:0140943	enables	EXP	UniProtKB
P00856	GO:0045263	part_of	IMP	UniProtKB
Q5QD09	GO:0001594	enables	IDA	UniProtKB
O55203	GO:0030274	enables	IPI	UniProtKB
Q04592	GO:0030141	located_in	IDA	UniProtKB
P78859	GO:0120510	part_of	TAS	UniProtKB
Q9Y584	GO:0005739	located_in	HTP	UniProtKB
P56381	GO:0045261	part_of	IMP	UniProtKB
Q3V140	GO:0031410	located_in	IDA	UniProtKB
Q9NPY3	GO:0038023	enables	IDA	UniProtKB
Q9NPY3	GO:0001525	involved_in	IDA	UniProtKB
P29803	GO:0034604	enables	IDA	UniProtKB
P29803	GO:0006086	acts_upstream_of_or_within	IC	UniProtKB
Q9ET01	GO:0005977	acts_upstream_of_or_within	IDA	UniProtKB
Q9ERK0	GO:0106310	enables	IDA	UniProtKB
Q9ERK0	GO:0043588	involved_in	IMP	UniProtKB
Q78IQ7	GO:0005768	located_in	IDA	UniProtKB
Q78IQ7	GO:0031410	located_in	IDA	UniProtKB
Q78IQ7	GO:0006829	acts_upstream_of_or_within	IDA	UniProtKB
Q9BZW8	GO:0030101	involved_in	IDA	UniProtKB
P78937	GO:0019379	involved_in	IMP	UniProtKB
Q704Y3	GO:0050909	acts_upstream_of_or_within	IMP	UniProtKB
Q80V53	GO:0005515	enables	IPI	UniProtKB
G3V8V5	GO:0033268	located_in	IDA	UniProtKB
G3V8V5	GO:0022841	enables	IDA	UniProtKB
G3V8V5	GO:0019228	involved_in	IMP	UniProtKB
G3V8V5	GO:0050976	involved_in	IMP	UniProtKB
Q9DBC7	GO:0120212	located_in	IDA	UniProtKB
Q8N1Q8	GO:0005739	located_in	HTP	UniProtKB
Q96T55	GO:0015271	enables	IDA	UniProtKB
Q96T55	GO:0032469	involved_in	IMP	UniProtKB
O14618	GO:0005739	located_in	HTP	UniProtKB
O95985	GO:0140226	enables	IDA	UniProtKB
Q969P0	GO:0038023	enables	IDA	UniProtKB
Q969P0	GO:0030335	involved_in	IDA	UniProtKB
Q969P0	GO:0005886	is_active_in	IC	UniProtKB
Q69YU5	GO:0005739	located_in	HTP	UniProtKB
P40955	GO:0006031	involved_in	IMP	UniProtKB
J9VPD8	GO:0045275	part_of	TAS	UniProtKB
O70475	GO:0006065	involved_in	IMP	UniProtKB
Q68SA9	GO:0031012	located_in	IDA	UniProtKB
P49186	GO:1904772	involved_in	IEP	UniProtKB
Q8WVV4	GO:0030057	located_in	IDA	UniProtKB
Q8BIF0	GO:0034109	acts_upstream_of_or_within	IDA	UniProtKB
P00734	GO:0030195	involved_in	IDA	UniProtKB
P00734	GO:0048018	enables	IDA	UniProtKB
Q9BUP3	GO:0005739	located_in	HTP	UniProtKB
P61168	GO:0016020	located_in	IDA	UniProtKB
Q61576	GO:0005515	enables	IPI	UniProtKB
Q91ZX6	GO:0005634	located_in	IDA	UniProtKB
Q91ZX6	GO:0043518	acts_upstream_of_or_within	IDA	UniProtKB
Q91ZX6	GO:1901797	acts_upstream_of_or_within	IDA	UniProtKB
Q7Z3D6	GO:0005739	located_in	HTP	UniProtKB
P30120	GO:1901653	involved_in	IEP	UniProtKB
Q8K4K6	GO:0055037	located_in	IDA	UniProtKB
Q8K4K6	GO:0030118	part_of	IDA	UniProtKB
Q22505	GO:0045259	part_of	IDA	UniProtKB
P02943	GO:0005363	enables	IDA	UniProtKB
P02943	GO:0001618	enables	IDA	UniProtKB
P02943	GO:1904981	involved_in	IDA	UniProtKB
P02943	GO:0106234	part_of	IDA	UniProtKB
P21707	GO:0140693	enables	IDA	UniProtKB
P21707	GO:0140693	enables	EXP	UniProtKB
P21707	GO:0006906	involved_in	IDA	UniProtKB
P21707	GO:0006906	involved_in	IMP	UniProtKB
P21707	GO:0140694	involved_in	IDA	UniProtKB
P21707	GO:0061891	enables	EXP	UniProtKB
P21707	GO:0031338	involved_in	IMP	UniProtKB
P48539	GO:1905291	involved_in	IMP	UniProtKB
P43140	GO:0071882	involved_in	IMP	UniProtKB
Q9NU23	GO:0005739	located_in	HTP	UniProtKB
Q923X8	GO:0001594	enables	IDA	UniProtKB
Q8TAT5	GO:0000012	involved_in	IDA	UniProtKB
Q9NP81	GO:0005739	located_in	HTP	UniProtKB
Q9UUC7	GO:0103016	contributes_to	IDA	UniProtKB
P62325	GO:0005515	enables	IPI	UniProtKB
P16234	GO:0160185	enables	IMP	UniProtKB
P0DI97	GO:0098989	acts_upstream_of	IDA	UniProtKB
P0DI97	GO:0098990	acts_upstream_of	IDA	UniProtKB
Q9D2A5	GO:0005783	located_in	IDA	UniProtKB
P02340	GO:0033554	acts_upstream_of_or_within	IGI	UniProtKB
Q9UUC6	GO:0000398	involved_in	EXP	UniProtKB
Q9SGE0	GO:0042802	enables	IDA	UniProtKB
Q9SGE0	GO:0042803	enables	IDA	UniProtKB
Q9SGE0	GO:0005737	located_in	IDA	UniProtKB
Q9SGE0	GO:0010396	involved_in	IGI	UniProtKB
Q9SGE0	GO:0102765	enables	IGI	UniProtKB
Q9SGE0	GO:0033352	involved_in	IGI	UniProtKB
Q9SGE0	GO:0046982	enables	IPI	UniProtKB
