protein_id	go_term	qualifier	evidence_code	source_db
A2AU72	GO:0034517	involved_in	IMP	UniProtKB
A2AU72	GO:0007286	involved_in	IMP	UniProtKB
A2AU72	GO:0005515	enables	IPI	UniProtKB
Q9DAG5	GO:0005654	located_in	TAS	UniProtKB
Q9BSJ5	GO:0042645	located_in	IDA	UniProtKB
Q12849	GO:0002151	enables	TAS	UniProtKB
Q12849	GO:0005759	located_in	TAS	UniProtKB
Q12849	GO:0000957	involved_in	TAS	UniProtKB
Q9QZL0	GO:0038061	acts_upstream_of_or_within_positive_effect	IMP	UniProtKB
Q9VSL7	GO:0071577	involved_in	IMP	UniProtKB
Q9VSL7	GO:0006882	involved_in	IMP	UniProtKB
P10749	GO:0048018	enables	IDA	UniProtKB
P10749	GO:0048018	enables	IGI	UniProtKB
Q8VIK3	GO:0005654	located_in	TAS	UniProtKB
Q6PIY7	GO:0031124	involved_in	IDA	UniProtKB
P12000	GO:0032042	involved_in	IC	UniProtKB
Q09771	GO:0006357	involved_in	IMP	UniProtKB
Q01989	GO:0007300	involved_in	IDA	UniProtKB
Q01989	GO:0007300	involved_in	IMP	UniProtKB
Q9XF04	GO:0007166	involved_in	IDA	UniProtKB
Q8N5Z5	GO:1990756	enables	IDA	UniProtKB
Q9NSI6	GO:0005930	located_in	IMP	UniProtKB
Q9NSI6	GO:0031514	located_in	IMP	UniProtKB
Q5XFR0	GO:0005829	located_in	TAS	UniProtKB
Q8L8Y3	GO:0007166	involved_in	IDA	UniProtKB
Q62210	GO:0004842	enables	IGI	UniProtKB
Q62210	GO:0033209	involved_in	TAS	UniProtKB
Q62210	GO:0043123	involved_in	IGI	UniProtKB
Q10319	GO:0140861	involved_in	IC	UniProtKB
Q9UNE7	GO:0036503	involved_in	IMP	UniProtKB
Q9UNE7	GO:0045862	involved_in	IMP	UniProtKB
Q9UNE7	GO:0034392	involved_in	IMP	UniProtKB
P40792	GO:0036090	involved_in	IGI	UniProtKB
P05109	GO:1990660	located_in	IPI	UniProtKB
Q9HB55	GO:1903604	involved_in	TAS	UniProtKB
P9WNU7	GO:0052164	involved_in	IMP	UniProtKB
O36015	GO:0106340	enables	IMP	UniProtKB
Q9CR24	GO:0010945	enables	EXP	UniProtKB
Q9CR24	GO:0005759	located_in	TAS	UniProtKB
P04439	GO:0002502	involved_in	IDA	UniProtKB
P48031	GO:0005654	located_in	TAS	UniProtKB
G5EFL0	GO:0180011	involved_in	IDA	UniProtKB
G5EFL0	GO:0051446	involved_in	IMP	UniProtKB
Q3U0V2	GO:0035591	enables	IDA	UniProtKB
Q3U0V2	GO:0008625	involved_in	TAS	UniProtKB
Q3U0V2	GO:0033209	involved_in	TAS	UniProtKB
Q3U0V2	GO:0043123	involved_in	IMP	UniProtKB
P9WQN5	GO:0052164	involved_in	IMP	UniProtKB
Q9UBU8	GO:0070822	part_of	IDA	UniProtKB
Q80W85	GO:0005654	located_in	TAS	UniProtKB
Q80W85	GO:0061995	enables	TAS	UniProtKB
O70152	GO:0006506	acts_upstream_of_or_within	IMP	UniProtKB
P23497	GO:0030330	involved_in	IDA	UniProtKB
Q91X51	GO:0090161	involved_in	IGI	UniProtKB
Q9BRS8	GO:0005737	located_in	IDA	UniProtKB
Q9BRS8	GO:0005737	located_in	IMP	UniProtKB
P19889	GO:0090304	involved_in	IDA	UniProtKB
Q6P6C2	GO:0061157	involved_in	IDA	UniProtKB
Q9VSH3	GO:0043066	involved_in	IGI	UniProtKB
Q9VSH3	GO:0032469	involved_in	IMP	UniProtKB
P40018	GO:0036261	involved_in	IMP	UniProtKB
P40018	GO:0005687	located_in	IPI	UniProtKB
P40018	GO:0000398	involved_in	IPI	UniProtKB
Q9VKM1	GO:0004521	enables	IDA	UniProtKB
Q9BYB4	GO:0005634	located_in	IDA	UniProtKB
Q9BYB4	GO:0005737	located_in	IDA	UniProtKB
Q9BYB4	GO:0006974	involved_in	IMP	UniProtKB
Q9BYB4	GO:0000077	involved_in	IMP	UniProtKB
P76052	GO:1902494	located_in	IPI	UniProtKB
Q9NWT6	GO:0003714	enables	IDA	UniProtKB
Q93062	GO:0003730	enables	IDA	UniProtKB
Q93062	GO:0097157	enables	IDA	UniProtKB
Q93062	GO:1990715	enables	IDA	UniProtKB
Q61066	GO:0005840	located_in	IDA	UniProtKB
P46944	GO:0000425	involved_in	IMP	UniProtKB
F4JRS4	GO:0080188	involved_in	IMP	UniProtKB
P40204	GO:0036261	involved_in	IMP	UniProtKB
P40204	GO:0005687	located_in	IPI	UniProtKB
P40204	GO:0000398	involved_in	IPI	UniProtKB
P87320	GO:0005758	is_active_in	IDA	UniProtKB
P51869	GO:1904681	involved_in	IEP	UniProtKB
P20062	GO:0140355	enables	EXP	UniProtKB
Q14694	GO:0035520	involved_in	IDA	UniProtKB
P63170	GO:0036487	enables	IDA	UniProtKB
O15360	GO:0005829	located_in	TAS	UniProtKB
P51003	GO:0180010	involved_in	IDA	UniProtKB
Q00959	GO:0048666	involved_in	IEP	UniProtKB
Q00959	GO:0005737	located_in	IDA	UniProtKB
Q99640	GO:0010972	involved_in	IDA	UniProtKB
Q8TAV3	GO:1903604	involved_in	TAS	UniProtKB
Q62925	GO:0000209	involved_in	IMP	UniProtKB
Q13501	GO:0034144	involved_in	IDA	UniProtKB
Q13501	GO:0140313	enables	IDA	UniProtKB
Q13501	GO:0140694	involved_in	IDA	UniProtKB
Q13501	GO:0043232	is_active_in	IDA	UniProtKB
Q13501	GO:0140693	enables	IDA	UniProtKB
Q13501	GO:0140311	enables	IDA	UniProtKB
Q92995	GO:0036506	involved_in	IMP	UniProtKB
Q9Y7Z8	GO:0008289	enables	EXP	UniProtKB
Q9Y7Z8	GO:0061645	is_active_in	EXP	UniProtKB
P62024	GO:0071260	involved_in	IEP	UniProtKB
P62024	GO:0005634	located_in	IDA	UniProtKB
P62024	GO:0005737	located_in	IDA	UniProtKB
P62024	GO:0010628	involved_in	IMP	UniProtKB
P16086	GO:0005886	located_in	IDA	UniProtKB
Q8TCE6	GO:0005515	enables	IPI	UniProtKB
Q07730	GO:0044416	acts_upstream_of_or_within	IMP	UniProtKB
Q3ZBC0	GO:0008270	enables	IDA	UniProtKB
Q3ZBC0	GO:0016591	part_of	IDA	UniProtKB
Q9HFE8	GO:0140463	enables	EXP	UniProtKB
Q6P3W7	GO:0031623	involved_in	IDA	UniProtKB
Q6P3W7	GO:0072583	involved_in	IDA	UniProtKB
Q9BQQ3	GO:0090161	involved_in	IGI	UniProtKB
Q01448	GO:0006357	involved_in	IMP	UniProtKB
P29845	GO:0007005	involved_in	IMP	UniProtKB
Q8TCS8	GO:0005759	located_in	TAS	UniProtKB
Q6ZQ08	GO:0005829	located_in	TAS	UniProtKB
O31539	GO:0005262	enables	IDA	UniProtKB
O31539	GO:0016020	is_active_in	IDA	UniProtKB
O31539	GO:0006816	involved_in	IDA	UniProtKB
Q59VR1	GO:0006357	acts_upstream_of_or_within	IMP	UniProtKB
P40344	GO:0044804	involved_in	IMP	UniProtKB
Q9Y3I1	GO:1901526	involved_in	IDA	UniProtKB
O43688	GO:0006665	involved_in	TAS	UniProtKB
Q8CCG4	GO:0005654	located_in	TAS	UniProtKB
P49186	GO:0045597	involved_in	IMP	UniProtKB
Q59ZC8	GO:0000785	part_of	IDA	UniProtKB
Q04006	GO:0007005	involved_in	IGI	UniProtKB
Q04006	GO:0007005	involved_in	IMP	UniProtKB
P32943	GO:0006355	involved_in	IMP	UniProtKB
O15446	GO:0005736	part_of	IDA	UniProtKB
Q8N427	GO:0008408	enables	IDA	UniProtKB
G5EFF4	GO:0006357	involved_in	IMP	UniProtKB
Q8BT14	GO:0005829	located_in	TAS	UniProtKB
Q2HXL6	GO:0036503	involved_in	IDA	UniProtKB
Q2HXL6	GO:0006058	involved_in	IDA	UniProtKB
Q9JJ31	GO:0000209	involved_in	TAS	UniProtKB
Q9BTP7	GO:0005829	located_in	TAS	UniProtKB
O59836	GO:0045739	involved_in	IMP	UniProtKB
P19525	GO:0005654	located_in	TAS	UniProtKB
P50753	GO:0048771	involved_in	IEP	UniProtKB
Q6XUX3	GO:0005515	enables	IPI	UniProtKB
F4HTM3	GO:0006487	acts_upstream_of_or_within_negative_effect	IDA	UniProtKB
Q8TB37	GO:0007005	involved_in	IMP	UniProtKB
P32490	GO:0000425	involved_in	IGI	UniProtKB
Q01721	GO:0008142	enables	IMP	UniProtKB
P06400	GO:0006355	involved_in	IDA	UniProtKB
P16278	GO:0046479	involved_in	TAS	UniProtKB
O54917	GO:0006357	acts_upstream_of_or_within	IGI	UniProtKB
Q90473	GO:0072318	involved_in	IDA	UniProtKB
P29476	GO:0046209	involved_in	IEP	UniProtKB
P41958	GO:0000423	involved_in	IMP	UniProtKB
O14357	GO:0006506	involved_in	IGI	UniProtKB
P47093	GO:0008033	involved_in	IMP	UniProtKB
P47093	GO:0006364	involved_in	IMP	UniProtKB
O88587	GO:0031982	is_active_in	IDA	UniProtKB
O88587	GO:0008217	acts_upstream_of_or_within	IGI	UniProtKB
O88587	GO:0008217	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0005977	acts_upstream_of_or_within	IGI	UniProtKB
O88587	GO:0051412	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:1902074	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:1990776	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0060840	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:1903350	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0021696	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0007612	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0007613	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0008542	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0009266	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0009611	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0009636	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0010033	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0097018	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0097205	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0032094	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0032835	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0033344	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0033555	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0034097	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0006693	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0006979	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0035264	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0042596	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0001662	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0001822	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0001964	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0001975	acts_upstream_of_or_within	IMP	UniProtKB
O88587	GO:0002001	acts_upstream_of_or_within	IMP	UniProtKB
Q9CPX6	GO:0006914	involved_in	IMP	UniProtKB
Q10264	GO:1901255	involved_in	IMP	UniProtKB
O88533	GO:0010467	acts_upstream_of_or_within	IMP	UniProtKB
O88533	GO:0001822	acts_upstream_of_or_within	IMP	UniProtKB
P43076	GO:0071277	acts_upstream_of_or_within	IMP	UniProtKB
P43076	GO:0071469	acts_upstream_of_or_within	IMP	UniProtKB
Q14676	GO:0006974	involved_in	IDA	UniProtKB
Q6LA53	GO:0045292	involved_in	IMP	UniProtKB
Q9UTL4	GO:0006506	involved_in	IGI	UniProtKB
O94447	GO:0009898	is_active_in	EXP	UniProtKB
O13795	GO:0005732	part_of	EXP	UniProtKB
O13795	GO:0016180	involved_in	IMP	UniProtKB
P60900	GO:0005840	located_in	IDA	UniProtKB
P06762	GO:1904681	involved_in	IEP	UniProtKB
P06762	GO:1904550	involved_in	IMP	UniProtKB
P06762	GO:0052869	enables	IMP	UniProtKB
P06762	GO:0006357	involved_in	IDA	UniProtKB
P08579	GO:0005684	part_of	IDA	UniProtKB
Q9Y3D6	GO:0007005	acts_upstream_of_or_within	IMP	UniProtKB
Q9Y3D6	GO:0007005	involved_in	IMP	UniProtKB
Q9VSH2	GO:0009636	involved_in	IMP	UniProtKB
Q9VSH2	GO:0001580	involved_in	IMP	UniProtKB
Q9VSH2	GO:0170021	enables	IMP	UniProtKB
Q8NBK3	GO:0046479	involved_in	TAS	UniProtKB
P34975	GO:0005739	located_in	IDA	UniProtKB
P34975	GO:0016529	located_in	IDA	UniProtKB
P34975	GO:0030315	located_in	IDA	UniProtKB
P34975	GO:0042383	located_in	IDA	UniProtKB
P34975	GO:0035094	involved_in	IEP	UniProtKB
A6NLW8	GO:0005654	located_in	TAS	UniProtKB
Q9GZY8	GO:0007005	acts_upstream_of_or_within	IMP	UniProtKB
P18775	GO:0005886	located_in	IDA	UniProtKB
Q9XXD1	GO:0007616	involved_in	IMP	UniProtKB
Q8JZM0	GO:0000179	enables	IMP	UniProtKB
Q8JZM0	GO:0031167	involved_in	IMP	UniProtKB
P52434	GO:0005666	part_of	IDA	UniProtKB
P52434	GO:0005736	part_of	IDA	UniProtKB
Q2EJA0	GO:0005515	enables	IPI	UniProtKB
P14678	GO:0005684	part_of	IDA	UniProtKB
P38803	GO:0120330	part_of	IDA	UniProtKB
Q8WVC6	GO:0004140	enables	EXP	UniProtKB
Q8WVC6	GO:0005741	located_in	TAS	UniProtKB
Q8WVC6	GO:0015937	involved_in	TAS	UniProtKB
P02340	GO:0072331	acts_upstream_of_or_within	IMP	UniProtKB
P02340	GO:0005654	located_in	TAS	UniProtKB
F4K3G5	GO:0031452	involved_in	IMP	UniProtKB
P53803	GO:0005666	part_of	IDA	UniProtKB
P53803	GO:0005736	part_of	IDA	UniProtKB
Q95TS5	GO:0005515	enables	IPI	UniProtKB
Q9WUB0	GO:0071797	part_of	IDA	UniProtKB
Q9WUB0	GO:1990757	enables	IDA	UniProtKB
Q9WUB0	GO:0033209	involved_in	TAS	UniProtKB
Q9WUB0	GO:0000209	involved_in	IMP	UniProtKB
Q9LUJ3	GO:0080188	involved_in	IMP	UniProtKB
Q9LUJ3	GO:0030422	involved_in	IMP	UniProtKB
P16612	GO:0048771	involved_in	IEP	UniProtKB
O88597	GO:0000423	involved_in	IMP	UniProtKB
Q91XC0	GO:0030295	enables	IMP	UniProtKB
Q9WV87	GO:1904385	involved_in	IEP	UniProtKB
Q9WV87	GO:0071288	involved_in	IEP	UniProtKB
Q9WV87	GO:0071347	involved_in	IEP	UniProtKB
Q9WV87	GO:0090261	involved_in	IMP	UniProtKB
Q9WV87	GO:0060326	involved_in	IMP	UniProtKB
Q9WV87	GO:0010976	involved_in	IMP	UniProtKB
Q9WV87	GO:0006749	involved_in	IMP	UniProtKB
Q9JJK5	GO:1904292	involved_in	IMP	UniProtKB
Q03135	GO:0071218	involved_in	IMP	UniProtKB
Q03135	GO:1904294	involved_in	IMP	UniProtKB
Q03135	GO:0060070	involved_in	IDA	UniProtKB
Q22505	GO:0007005	involved_in	IMP	UniProtKB
Q9Z1E3	GO:0043124	involved_in	IDA	UniProtKB
Q9Z1E3	GO:0140416	enables	IDA	UniProtKB
Q94F88	GO:0051719	enables	IMP	UniProtKB
Q94F88	GO:0006346	involved_in	IDA	UniProtKB
Q60932	GO:1901524	involved_in	IMP	UniProtKB
Q60932	GO:0008142	enables	IMP	UniProtKB
Q16739	GO:0006688	involved_in	TAS	UniProtKB
Q8VD00	GO:0008142	enables	IMP	UniProtKB
P37230	GO:0046209	involved_in	IEP	UniProtKB
P37230	GO:0071332	involved_in	IEP	UniProtKB
Q07969	GO:0033552	involved_in	IEP	UniProtKB
Q9VB11	GO:0034703	part_of	IPI	UniProtKB
P04637	GO:0032211	involved_in	IDA	UniProtKB
Q6NSN2	GO:0036269	acts_upstream_of_or_within	IMP	UniProtKB
Q6NSN2	GO:0035176	acts_upstream_of_or_within	IMP	UniProtKB
Q6NSN2	GO:0001964	acts_upstream_of_or_within	IMP	UniProtKB
Q5E9B8	GO:0016591	part_of	IDA	UniProtKB
Q9NW38	GO:0005829	located_in	TAS	UniProtKB
Q9H3K2	GO:0006816	involved_in	IMP	UniProtKB
P55159	GO:0009410	involved_in	IEP	UniProtKB
Q8R1M0	GO:0016446	involved_in	IDA	UniProtKB
P54254	GO:0031208	enables	IPI	UniProtKB
Q93008	GO:0061824	involved_in	IDA	UniProtKB
Q93008	GO:0005813	is_active_in	IDA	UniProtKB
Q93008	GO:0060271	involved_in	IDA	UniProtKB
Q93008	GO:0101005	enables	IDA	UniProtKB
Q93008	GO:0140313	enables	IDA	UniProtKB
Q99ML1	GO:1903749	acts_upstream_of	IMP	UniProtKB
Q99ML1	GO:1903749	acts_upstream_of_or_within	IMP	UniProtKB
P48448	GO:0006665	involved_in	TAS	UniProtKB
Q8VC19	GO:0005759	is_active_in	IDA	UniProtKB
Q8VC19	GO:0005759	is_active_in	IMP	UniProtKB
Q8VC19	GO:0003870	enables	IMP	UniProtKB
Q8VC19	GO:0048034	involved_in	IMP	UniProtKB
Q8VC19	GO:0006784	involved_in	IMP	UniProtKB
Q8VC19	GO:0006785	involved_in	IMP	UniProtKB
Q09824	GO:0006366	involved_in	IMP	UniProtKB
Q9H227	GO:0046479	involved_in	TAS	UniProtKB
Q8TCT0	GO:0006688	involved_in	TAS	UniProtKB
P11021	GO:0045944	involved_in	TAS	UniProtKB
P11021	GO:0034976	involved_in	TAS	UniProtKB
P11021	GO:0036503	involved_in	TAS	UniProtKB
P61769	GO:0005198	enables	IDA	UniProtKB
P61769	GO:0002502	involved_in	IDA	UniProtKB
P61769	GO:0005783	is_active_in	IC	UniProtKB
P54578	GO:2000059	involved_in	IMP	UniProtKB
P54578	GO:1904293	involved_in	IMP	UniProtKB
P54578	GO:0101005	enables	IMP	UniProtKB
Q8VEJ9	GO:0007032	acts_upstream_of_or_within	IGI	UniProtKB
P62854	GO:0005840	part_of	IDA	UniProtKB
P30304	GO:0010971	involved_in	IDA	UniProtKB
P30304	GO:0045740	involved_in	TAS	UniProtKB
Q06132	GO:0000462	involved_in	IMP	UniProtKB
Q99489	GO:0005777	located_in	IDA	UniProtKB
Q99489	GO:0005777	is_active_in	IDA	UniProtKB
P62308	GO:0005684	part_of	IDA	UniProtKB
P0CAP2	GO:0000993	enables	IDA	UniProtKB
Q3TBT3	GO:0140896	involved_in	IDA	UniProtKB
Q3TBT3	GO:0033116	is_active_in	IDA	UniProtKB
Q12330	GO:0036261	involved_in	IMP	UniProtKB
Q12330	GO:0005687	located_in	IPI	UniProtKB
Q8VEC3	GO:0004930	enables	IDA	UniProtKB
P29295	GO:0000425	involved_in	IMP	UniProtKB
P97943	GO:0046222	involved_in	IEP	UniProtKB
P97943	GO:0033552	involved_in	IEP	UniProtKB
P42227	GO:0000976	enables	IDA	UniProtKB
P54677	GO:0140459	acts_upstream_of_or_within	IDA	UniProtKB
Q9NP50	GO:0070822	part_of	IDA	UniProtKB
Q61221	GO:1901526	involved_in	IMP	UniProtKB
Q61221	GO:0006357	acts_upstream_of_or_within	IMP	UniProtKB
Q62520	GO:0005654	located_in	TAS	UniProtKB
P41743	GO:0062197	involved_in	TAS	UniProtKB
Q8N2K1	GO:0036503	involved_in	IMP	UniProtKB
Q8N2K1	GO:0006511	involved_in	IMP	UniProtKB
O15118	GO:0031902	located_in	IMP	UniProtKB
O15118	GO:0032365	involved_in	IMP	UniProtKB
Q60930	GO:0008142	enables	IMP	UniProtKB
O94451	GO:0036299	involved_in	IMP	UniProtKB
Q6GQW0	GO:0098978	located_in	IDA	UniProtKB
Q6GQW0	GO:0050821	acts_upstream_of_or_within	IDA	UniProtKB
Q6GQW0	GO:0035249	acts_upstream_of_or_within	IMP	UniProtKB
Q6GQW0	GO:0035640	acts_upstream_of_or_within	IMP	UniProtKB
Q6GQW0	GO:0030165	enables	IPI	UniProtKB
Q6GQW0	GO:0005515	enables	IPI	UniProtKB
P27797	GO:0002502	involved_in	IDA	UniProtKB
P27797	GO:0140313	enables	IDA	UniProtKB
P27797	GO:0005840	located_in	IDA	UniProtKB
Q3U034	GO:0045814	involved_in	IDA	UniProtKB
P06300	GO:0005615	located_in	IDA	UniProtKB
P06300	GO:0005794	located_in	IDA	UniProtKB
P06300	GO:0031045	located_in	IDA	UniProtKB
P06300	GO:0043197	located_in	IDA	UniProtKB
P06300	GO:0043679	located_in	IDA	UniProtKB
P06300	GO:0035094	involved_in	IEP	UniProtKB
P06300	GO:0035902	involved_in	IEP	UniProtKB
Q5DU56	GO:0140678	enables	IDA	UniProtKB
O42913	GO:0006357	involved_in	IMP	UniProtKB
P78962	GO:0006357	involved_in	IMP	UniProtKB
Q9HCG7	GO:0046479	involved_in	TAS	UniProtKB
Q9CXT6	GO:0002039	enables	IDA	UniProtKB
Q9CXT6	GO:0003682	enables	IDA	UniProtKB
Q9CXT6	GO:0048144	acts_upstream_of_or_within	IGI	UniProtKB
Q9CXT6	GO:0048144	acts_upstream_of_or_within	IMP	UniProtKB
Q9CXT6	GO:0001701	acts_upstream_of_or_within	IGI	UniProtKB
Q9CXT6	GO:1901796	acts_upstream_of_or_within	IMP	UniProtKB
P61244	GO:0042802	enables	IPI	UniProtKB
P70618	GO:0071560	involved_in	IEP	UniProtKB
P11531	GO:1903409	acts_upstream_of_or_within	IMP	UniProtKB
P11531	GO:0009410	acts_upstream_of_or_within	IMP	UniProtKB
P11531	GO:0006915	acts_upstream_of_or_within	IMP	UniProtKB
P11531	GO:0006954	acts_upstream_of_or_within	IMP	UniProtKB
P25799	GO:0005667	part_of	IDA	UniProtKB
P25799	GO:0035525	part_of	IDA	UniProtKB
P19880	GO:0045944	involved_in	HMP	UniProtKB
Q5ABU7	GO:0005886	located_in	IDA	UniProtKB
Q8K209	GO:0005515	enables	IPI	UniProtKB
Q24570	GO:0005515	enables	IPI	UniProtKB
Q924Y0	GO:0008336	enables	IDA	UniProtKB
Q924Y0	GO:0005829	is_active_in	IDA	UniProtKB
Q924Y0	GO:0045329	involved_in	IGI	UniProtKB
Q8C5L3	GO:0005829	located_in	TAS	UniProtKB
P42530	GO:0140582	involved_in	IDA	UniProtKB
Q7KNF2	GO:0031124	involved_in	IDA	UniProtKB
O14356	GO:0000122	involved_in	EXP	UniProtKB
O15533	GO:0044183	enables	IDA	UniProtKB
O15533	GO:0005783	is_active_in	IC	UniProtKB
O95140	GO:0009060	involved_in	IMP	UniProtKB
P22543	GO:0000425	involved_in	IMP	UniProtKB
Q9VE51	GO:0031124	involved_in	IMP	UniProtKB
Q9Z2V4	GO:0045944	acts_upstream_of_or_within	IDA	UniProtKB
O70240	GO:0009950	involved_in	IDA	UniProtKB
O70240	GO:0030178	involved_in	IDA	UniProtKB
Q23862	GO:0051702	acts_upstream_of_or_within	IMP	UniProtKB
Q23862	GO:0110094	acts_upstream_of_or_within	IMP	UniProtKB
Q14108	GO:2000752	involved_in	TAS	UniProtKB
P00522	GO:0007300	involved_in	IMP	UniProtKB
Q5AMQ6	GO:0001217	enables	IMP	UniProtKB
O43033	GO:0140053	involved_in	IC	UniProtKB
P80206	GO:0005654	located_in	TAS	UniProtKB
P0DPB6	GO:0005666	part_of	IDA	UniProtKB
P0DPB6	GO:0005736	part_of	IDA	UniProtKB
P49764	GO:0008217	acts_upstream_of_or_within	IGI	UniProtKB
P49764	GO:0008217	acts_upstream_of_or_within	IMP	UniProtKB
P49764	GO:0005977	acts_upstream_of_or_within	IGI	UniProtKB
P49764	GO:0005977	acts_upstream_of_or_within	IMP	UniProtKB
P49764	GO:0010467	acts_upstream_of_or_within	IMP	UniProtKB
P49764	GO:0001890	acts_upstream_of_or_within	IMP	UniProtKB
P22907	GO:0004418	enables	IDA	UniProtKB
P22907	GO:0005829	is_active_in	IDA	UniProtKB
P22907	GO:0048034	involved_in	IMP	UniProtKB
P22907	GO:0006784	involved_in	IMP	UniProtKB
P22907	GO:0006785	involved_in	IMP	UniProtKB
Q9Z2C5	GO:0007005	involved_in	IMP	UniProtKB
O74490	GO:0005816	is_active_in	EXP	UniProtKB
Q22703	GO:0006355	involved_in	IMP	UniProtKB
Q59ZY9	GO:0030447	acts_upstream_of_or_within	IMP	UniProtKB
Q59ZY9	GO:0002143	acts_upstream_of_or_within	IMP	UniProtKB
O75752	GO:0006688	involved_in	TAS	UniProtKB
Q8SX86	GO:1990756	enables	TAS	UniProtKB
Q8SX86	GO:1901526	involved_in	IMP	UniProtKB
Q8SX86	GO:0016567	involved_in	IMP	UniProtKB
Q91XE9	GO:0045944	involved_in	IMP	UniProtKB
Q91XE9	GO:0034976	involved_in	IMP	UniProtKB
Q9UBN7	GO:0034605	involved_in	TAS	UniProtKB
O95382	GO:0005515	enables	IPI	UniProtKB
Q96MH6	GO:0019432	involved_in	IDA	UniProtKB
Q96MH6	GO:0005789	is_active_in	IDA	UniProtKB
Q96MH6	GO:0046027	enables	IDA	UniProtKB
Q9P275	GO:1901524	involved_in	HMP	UniProtKB
O94952	GO:0005515	enables	IPI	UniProtKB
