protein_id	go_term	qualifier	evidence_code	source_db
P06748	GO:0043621	enables	IPI	UniProtKB
Q58F21	GO:0051179	involved_in	IDA	UniProtKB
Q58F21	GO:0051179	involved_in	IMP	UniProtKB
Q9UTH8	GO:0060963	involved_in	IMP	UniProtKB
Q9UTH8	GO:0090070	involved_in	IMP	UniProtKB
Q9UTH8	GO:0001228	enables	IMP	UniProtKB
Q13503	GO:0005654	located_in	TAS	UniProtKB
Q15573	GO:0005668	part_of	IDA	UniProtKB
Q5VYK3	GO:0036503	involved_in	IMP	UniProtKB
P32780	GO:0006367	involved_in	IDA	UniProtKB
Q9USU1	GO:0007163	involved_in	IGI	UniProtKB
Q9USU1	GO:0007163	involved_in	IMP	UniProtKB
Q9VUI3	GO:0005829	is_active_in	IDA	UniProtKB
Q9VUI3	GO:0071260	involved_in	IMP	UniProtKB
Q9VUI3	GO:0140778	enables	IMP	UniProtKB
Q9BVT8	GO:0036503	involved_in	IMP	UniProtKB
Q9UTE3	GO:0006369	involved_in	IMP	UniProtKB
Q9R0W2	GO:1990748	involved_in	IDA	UniProtKB
Q9R0W2	GO:1990748	involved_in	IMP	UniProtKB
P48430	GO:0005654	located_in	TAS	UniProtKB
Q6P549	GO:0006915	acts_upstream_of_or_within	IDA	UniProtKB
Q6P549	GO:0006915	acts_upstream_of_or_within	IGI	UniProtKB
Q6P549	GO:0070371	acts_upstream_of_or_within	IGI	UniProtKB
Q6P549	GO:0010467	acts_upstream_of_or_within	IGI	UniProtKB
Q6P549	GO:0043491	acts_upstream_of_or_within	IGI	UniProtKB
P97808	GO:0015459	enables	IDA	UniProtKB
P97808	GO:0017080	enables	IDA	UniProtKB
P97808	GO:0005886	located_in	IDA	UniProtKB
P97808	GO:0099106	enables	IDA	UniProtKB
O94618	GO:0006886	involved_in	TAS	UniProtKB
P50577	GO:0005654	located_in	TAS	UniProtKB
P09622	GO:0047101	contributes_to	IDA	UniProtKB
A0A1L8GSA2	GO:0008327	enables	IDA	UniProtKB
A0A1L8GSA2	GO:0070579	enables	IDA	UniProtKB
A0A1L8GSA2	GO:0000978	enables	IGI	UniProtKB
A0A1L8GSA2	GO:0001654	involved_in	IGI	UniProtKB
A0A1L8GSA2	GO:0007399	involved_in	IGI	UniProtKB
A0A1L8GSA2	GO:0044029	involved_in	IGI	UniProtKB
Q1ECR9	GO:0010082	involved_in	IDA	UniProtKB
Q1ECR9	GO:0007204	involved_in	EXP	UniProtKB
Q9VFG8	GO:0045179	is_active_in	IDA	UniProtKB
P52945	GO:0045944	involved_in	IDA	UniProtKB
P29476	GO:0038060	involved_in	IMP	UniProtKB
P29476	GO:0071879	acts_upstream_of	IMP	UniProtKB
Q53T94	GO:0005668	part_of	IDA	UniProtKB
Q12743	GO:0036503	involved_in	IMP	UniProtKB
Q9UT39	GO:0090052	involved_in	IMP	UniProtKB
P78965	GO:0098869	involved_in	IC	UniProtKB
O35250	GO:0071806	acts_upstream_of_or_within	IMP	UniProtKB
Q98938	GO:0007224	involved_in	IMP	UniProtKB
Q9SP32	GO:0003725	enables	EXP	UniProtKB
Q9SP32	GO:0003725	enables	IPI	UniProtKB
A4GTP4	GO:0045471	involved_in	IEP	UniProtKB
P58215	GO:2000329	involved_in	IDA	UniProtKB
Q5E9B8	GO:0005665	part_of	IDA	UniProtKB
P07171	GO:0010996	involved_in	IEP	UniProtKB
P61019	GO:0016236	involved_in	IMP	UniProtKB
Q9Y5N5	GO:0045814	involved_in	IDA	UniProtKB
Q93008	GO:0006307	involved_in	IDA	UniProtKB
O74894	GO:0043161	involved_in	IC	UniProtKB
Q9W0P5	GO:0033499	involved_in	IMP	UniProtKB
P0AE72	GO:0003677	enables	IPI	UniProtKB
P30304	GO:0004725	enables	IDA	UniProtKB
P48448	GO:0030149	involved_in	TAS	UniProtKB
O74834	GO:0043504	involved_in	IC	UniProtKB
Q9VR05	GO:0090258	involved_in	IMP	UniProtKB
Q5ABE2	GO:1900743	acts_upstream_of_or_within	IMP	UniProtKB
O14286	GO:0140466	involved_in	TAS	UniProtKB
O14286	GO:0140481	enables	TAS	UniProtKB
P27680	GO:0010420	enables	IMP	UniProtKB
P27680	GO:0061542	enables	IMP	UniProtKB
P40234	GO:0004674	enables	IMP	UniProtKB
Q9Y6B6	GO:0030127	is_active_in	IDA	UniProtKB
Q9Y6B6	GO:0048208	involved_in	IDA	UniProtKB
Q9Y6B6	GO:0048208	involved_in	IMP	UniProtKB
Q9Y6B6	GO:0005765	is_active_in	IDA	UniProtKB
Q9Y6B6	GO:0070971	is_active_in	IDA	UniProtKB
Q9Y6B6	GO:0070971	is_active_in	IMP	UniProtKB
Q9Y6B6	GO:0003925	enables	IDA	UniProtKB
Q9Y6B6	GO:0090110	involved_in	IDA	UniProtKB
Q9Y6B6	GO:0090110	involved_in	IMP	UniProtKB
Q9Y6B6	GO:0006888	involved_in	IDA	UniProtKB
Q9Y6B6	GO:0006888	involved_in	IMP	UniProtKB
Q9Y6B6	GO:0140785	enables	IDA	UniProtKB
Q9Y6B6	GO:1904262	involved_in	IMP	UniProtKB
Q9Y6B6	GO:1990253	involved_in	IMP	UniProtKB
P32628	GO:0036503	involved_in	IMP	UniProtKB
P04759	GO:0022848	contributes_to	IDA	UniProtKB
P06730	GO:0098808	enables	IDA	UniProtKB
O74485	GO:0180022	part_of	TAS	UniProtKB
Q5SV66	GO:0002177	located_in	IDA	UniProtKB
Q5SV66	GO:0005813	located_in	IDA	UniProtKB
Q5SV66	GO:0048471	located_in	IDA	UniProtKB
Q5SV66	GO:0097224	located_in	IDA	UniProtKB
Q5SV66	GO:0097228	located_in	IDA	UniProtKB
Q9P6M3	GO:0000070	involved_in	IC	UniProtKB
Q9ULH1	GO:0045724	involved_in	IC	UniProtKB
Q9ULH1	GO:0043001	involved_in	IC	UniProtKB
Q92575	GO:0036503	involved_in	IMP	UniProtKB
P70671	GO:0032481	involved_in	IDA	UniProtKB
O46077	GO:0170020	enables	IC	UniProtKB
O46077	GO:0170020	enables	HDA	UniProtKB
O46077	GO:0005886	located_in	HDA	UniProtKB
Q9VHE6	GO:0005886	located_in	HDA	UniProtKB
Q9VHE6	GO:0170020	enables	HDA	UniProtKB
Q503I8	GO:0048936	acts_upstream_of_or_within	IMP	UniProtKB
Q503I8	GO:0007519	acts_upstream_of_or_within	IMP	UniProtKB
Q503I8	GO:0036269	acts_upstream_of_or_within	IMP	UniProtKB
Q61554	GO:0048286	acts_upstream_of_or_within	IMP	UniProtKB
Q61554	GO:0030324	acts_upstream_of_or_within	IMP	UniProtKB
Q61554	GO:0010467	acts_upstream_of_or_within	IMP	UniProtKB
Q9VMA2	GO:0033499	involved_in	IMP	UniProtKB
P32905	GO:0000054	involved_in	IGI	UniProtKB
O88778	GO:0004857	enables	IDA	UniProtKB
O88778	GO:0050804	involved_in	IDA	UniProtKB
Q9P7S6	GO:0006357	involved_in	TAS	UniProtKB
Q9VKU7	GO:0000931	part_of	IDA	UniProtKB
Q9VKU7	GO:0090221	involved_in	IDA	UniProtKB
P29973	GO:0030552	enables	IDA	UniProtKB
P29973	GO:0030553	enables	IDA	UniProtKB
P29973	GO:0005223	enables	IDA	UniProtKB
P97463	GO:0005615	is_active_in	IDA	UniProtKB
P97463	GO:0035860	involved_in	IDA	UniProtKB
Q9BQE4	GO:0036503	involved_in	IDA	UniProtKB
P62492	GO:0071806	acts_upstream_of_or_within	IMP	UniProtKB
P20020	GO:0140678	enables	IDA	UniProtKB
Q8JZM6	GO:0002224	acts_upstream_of_negative_effect	IMP	UniProtKB
Q66JW3	GO:0045944	involved_in	IMP	UniProtKB
P19447	GO:0006367	involved_in	IDA	UniProtKB
Q91XJ1	GO:0062029	involved_in	IMP	UniProtKB
Q9NZH0	GO:0006884	involved_in	IMP	UniProtKB
O13788	GO:0006357	involved_in	TAS	UniProtKB
Q9UTN3	GO:0071040	involved_in	EXP	UniProtKB
P97767	GO:0005654	located_in	TAS	UniProtKB
P05067	GO:0055096	involved_in	IDA	UniProtKB
P05067	GO:0098989	involved_in	TAS	UniProtKB
P05067	GO:1902993	involved_in	IGI	UniProtKB
P05067	GO:0005743	located_in	TAS	UniProtKB
Q9Y235	GO:0044029	involved_in	IDA	UniProtKB
Q9D9D9	GO:0160111	is_active_in	IDA	UniProtKB
Q5T0W9	GO:0005829	located_in	TAS	UniProtKB
Q68D91	GO:0052816	enables	IMP	UniProtKB
P70343	GO:0008289	enables	IDA	UniProtKB
O74490	GO:0180028	is_active_in	EXP	UniProtKB
P32829	GO:0062176	involved_in	IDA	UniProtKB
P32829	GO:0042138	involved_in	IMP	UniProtKB
P32829	GO:0000729	involved_in	IMP	UniProtKB
O88508	GO:0106222	enables	IDA	UniProtKB
O88508	GO:0031507	acts_upstream_of_or_within	IMP	UniProtKB
P25228	GO:0005525	enables	IDA	UniProtKB
P25228	GO:0000287	enables	IDA	UniProtKB
P9WQ57	GO:0052167	involved_in	IDA	UniProtKB
O94718	GO:0120330	part_of	IDA	UniProtKB
P22449	GO:0052816	enables	IDA	UniProtKB
P49698	GO:0005654	located_in	TAS	UniProtKB
P31311	GO:0005654	located_in	TAS	UniProtKB
Q6P5F7	GO:0005509	enables	IDA	UniProtKB
Q6P5F7	GO:0005886	located_in	IDA	UniProtKB
Q6P5F7	GO:0015813	involved_in	IDA	UniProtKB
Q6P5F7	GO:0072320	enables	IDA	UniProtKB
Q9UBN7	GO:1905336	involved_in	IDA	UniProtKB
Q9W4M8	GO:0070652	part_of	IDA	UniProtKB
Q9W4M8	GO:0090221	involved_in	IDA	UniProtKB
Q9W4M8	GO:0090221	involved_in	IC	UniProtKB
Q9W4M8	GO:0090307	involved_in	IC	UniProtKB
Q9N2M8	GO:0048102	involved_in	IMP	UniProtKB
O88808	GO:0005634	located_in	IDA	UniProtKB
O88808	GO:0005886	located_in	IDA	UniProtKB
O88808	GO:0042220	involved_in	IEP	UniProtKB
Q13625	GO:0042803	enables	IPI	UniProtKB
Q01475	GO:0090158	involved_in	IMP	UniProtKB
Q9Y6E0	GO:0034599	involved_in	IDA	UniProtKB
Q2T9T3	GO:0005665	part_of	IDA	UniProtKB
Q9C7I5	GO:0016297	enables	IDA	UniProtKB
Q6H1V1	GO:0005886	located_in	IDA	UniProtKB
Q6H1V1	GO:0099095	enables	IMP	UniProtKB
Q7K4B4	GO:0070652	part_of	IDA	UniProtKB
Q7K4B4	GO:0090221	involved_in	IDA	UniProtKB
Q7K4B4	GO:0090221	involved_in	IC	UniProtKB
Q7K4B4	GO:0090307	involved_in	IDA	UniProtKB
Q7K4B4	GO:0090307	involved_in	IC	UniProtKB
Q7K4B4	GO:0030674	enables	IPI	UniProtKB
O94906	GO:0030674	enables	IDA	UniProtKB
Q8K4V4	GO:0098877	involved_in	IMP	UniProtKB
Q8K4V4	GO:0048306	enables	IPI	UniProtKB
P78348	GO:0160128	enables	IDA	UniProtKB
Q9VI13	GO:0048102	involved_in	IMP	UniProtKB
Q9VI13	GO:0035075	involved_in	IMP	UniProtKB
P41004	GO:0106260	contributes_to	EXP	UniProtKB
O00451	GO:0035860	involved_in	IDA	UniProtKB
O00451	GO:1904399	enables	IDA	UniProtKB
O60103	GO:0005637	is_active_in	EXP	UniProtKB
O60103	GO:0180027	involved_in	IMP	UniProtKB
Q9Y1I2	GO:0006914	involved_in	IMP	UniProtKB
P0A1S2	GO:0003677	enables	IDA	UniProtKB
P0A1S2	GO:0001217	enables	IMP	UniProtKB
Q9W0S8	GO:0070652	part_of	IDA	UniProtKB
Q9W0S8	GO:0090221	involved_in	IDA	UniProtKB
Q9W0S8	GO:0090221	involved_in	IC	UniProtKB
Q9W0S8	GO:0090307	involved_in	IC	UniProtKB
Q32P73	GO:0005665	part_of	IDA	UniProtKB
Q33DR3	GO:0032478	part_of	IDA	UniProtKB
P9WI73	GO:0042783	involved_in	IMP	UniProtKB
P33908	GO:0036503	involved_in	IDA	UniProtKB
Q16236	GO:0043228	is_active_in	IDA	UniProtKB
Q16236	GO:0043228	is_active_in	EXP	UniProtKB
Q16236	GO:0140693	enables	IDA	UniProtKB
Q16236	GO:0016592	is_active_in	EXP	UniProtKB
Q16236	GO:0045893	involved_in	IMP	UniProtKB
Q9UPT5	GO:0030674	enables	IDA	UniProtKB
Q9UPT5	GO:0030496	is_active_in	IDA	UniProtKB
Q9UPT5	GO:1903438	involved_in	IDA	UniProtKB
Q9Y7Q6	GO:0000785	part_of	IC	UniProtKB
P52824	GO:0007189	involved_in	IMP	UniProtKB
P0C5E4	GO:0016324	located_in	IDA	UniProtKB
P0C5E4	GO:0120044	located_in	IDA	UniProtKB
P0C5E4	GO:0005515	enables	IPI	UniProtKB
Q9Y4L5	GO:0005783	is_active_in	IDA	UniProtKB
Q9Y4L5	GO:0070979	involved_in	IDA	UniProtKB
Q9Y4L5	GO:0034122	involved_in	IDA	UniProtKB
Q9Y4L5	GO:0061630	enables	IDA	UniProtKB
O60072	GO:0180022	part_of	TAS	UniProtKB
Q925U4	GO:0036503	acts_upstream_of_or_within	IDA	UniProtKB
P49017	GO:0008425	enables	IMP	UniProtKB
P49017	GO:0008425	enables	TAS	UniProtKB
P40358	GO:0036503	involved_in	IMP	UniProtKB
P08647	GO:0007163	involved_in	IGI	UniProtKB
P08647	GO:0030010	involved_in	IMP	UniProtKB
Q9W2M2	GO:0005615	located_in	IDA	UniProtKB
P92208	GO:0050829	involved_in	IGI	UniProtKB
P92208	GO:0043065	acts_upstream_of	IGI	UniProtKB
Q07002	GO:0031643	involved_in	IDA	UniProtKB
Q3UFB7	GO:0032991	part_of	IDA	UniProtKB
Q9UJW3	GO:0045814	involved_in	IDA	UniProtKB
Q9NQ90	GO:0046983	enables	IDA	UniProtKB
Q61584	GO:0043021	enables	IDA	UniProtKB
Q8BFP9	GO:0045254	part_of	IDA	UniProtKB
Q9D4K7	GO:0160112	is_active_in	IDA	UniProtKB
P80303	GO:0051238	involved_in	EXP	UniProtKB
P80303	GO:0043167	enables	EXP	UniProtKB
Q71F56	GO:0005654	located_in	TAS	UniProtKB
O74910	GO:0140727	involved_in	IMP	UniProtKB
Q9BUL8	GO:0035556	involved_in	IMP	UniProtKB
P0DOY1	GO:0141095	acts_upstream_of_or_within	IDA	UniProtKB
Q9NQW8	GO:0005886	located_in	IDA	UniProtKB
Q9W3F7	GO:0005741	is_active_in	IMP	UniProtKB
Q9W3F7	GO:0016239	involved_in	IMP	UniProtKB
Q9W3F7	GO:0141038	enables	IMP	UniProtKB
P9WKB1	GO:0052167	involved_in	IDA	UniProtKB
Q9Z266	GO:1990742	is_active_in	IDA	UniProtKB
Q9NR31	GO:0048208	involved_in	IDA	UniProtKB
