protein_id	go_term	qualifier	evidence_code	source_db
Q8TCX1	GO:0097227	located_in	IDA	UniProtKB
Q8TCX1	GO:0097228	located_in	IDA	UniProtKB
Q8TCX1	GO:0033011	located_in	IDA	UniProtKB
P48985	GO:0043066	acts_upstream_of_or_within	IMP	UniProtKB
P48985	GO:0030182	acts_upstream_of_or_within	IMP	UniProtKB
O36015	GO:0106339	enables	IMP	UniProtKB
P62820	GO:0003925	enables	IMP	UniProtKB
Q59RL7	GO:0071466	involved_in	IMP	UniProtKB
P00387	GO:0097225	located_in	IDA	UniProtKB
P00387	GO:0097228	located_in	IDA	UniProtKB
P00387	GO:0033011	located_in	IDA	UniProtKB
P00387	GO:0120212	located_in	IDA	UniProtKB
P00387	GO:0120238	located_in	IDA	UniProtKB
P08171	GO:0007320	involved_in	HEP	UniProtKB
Q9STW6	GO:0009532	located_in	TAS	UniProtKB
Q9STW6	GO:0006457	acts_upstream_of_or_within	TAS	UniProtKB
Q42536	GO:0015995	acts_upstream_of_or_within	TAS	UniProtKB
Q01989	GO:0005743	located_in	IDA	UniProtKB
Q8K1C0	GO:0160272	enables	IDA	UniProtKB
Q8K1C0	GO:0160273	enables	IDA	UniProtKB
Q9LVP9	GO:0000149	enables	TAS	UniProtKB
Q9LVP9	GO:0006891	acts_upstream_of_or_within	TAS	UniProtKB
Q9C6A8	GO:0007165	acts_upstream_of_or_within	IC	UniProtKB
Q9T0A0	GO:0006633	acts_upstream_of_or_within	TAS	UniProtKB
P18266	GO:1904313	involved_in	IDA	UniProtKB
P18266	GO:1990708	involved_in	IDA	UniProtKB
P18266	GO:0050321	enables	IDA	UniProtKB
Q91ZQ5	GO:0042574	acts_upstream_of_or_within	IMP	UniProtKB
Q91ZQ5	GO:0010468	acts_upstream_of_or_within	IMP	UniProtKB
Q91ZQ5	GO:0007601	acts_upstream_of_or_within	IMP	UniProtKB
Q91ZQ5	GO:0060041	acts_upstream_of_or_within	IMP	UniProtKB
Q91ZQ5	GO:0060042	acts_upstream_of_or_within	IMP	UniProtKB
Q91ZQ5	GO:0008286	acts_upstream_of_or_within	IMP	UniProtKB
Q91ZQ5	GO:0071257	acts_upstream_of_or_within	IMP	UniProtKB
Q96HR9	GO:0001669	located_in	IDA	UniProtKB
P06786	GO:0034080	involved_in	IMP	UniProtKB
P30100	GO:0030425	located_in	IDA	UniProtKB
P30100	GO:0009410	involved_in	IEP	UniProtKB
P30100	GO:0009651	involved_in	IEP	UniProtKB
P30100	GO:0031670	involved_in	IEP	UniProtKB
P30100	GO:0032342	involved_in	IDA	UniProtKB
P30100	GO:0032868	involved_in	IEP	UniProtKB
P30100	GO:0051365	involved_in	IEP	UniProtKB
P30100	GO:0006700	involved_in	IDA	UniProtKB
P30100	GO:0006704	involved_in	IDA	UniProtKB
P30100	GO:0071260	involved_in	IEP	UniProtKB
P30100	GO:0071375	involved_in	IEP	UniProtKB
P30100	GO:0007584	involved_in	IEP	UniProtKB
P30100	GO:0045777	involved_in	IMP	UniProtKB
Q8TGT4	GO:0005829	is_active_in	IDA	UniProtKB
O23024	GO:0009851	acts_upstream_of_or_within	IMP	UniProtKB
Q91XF0	GO:0042816	involved_in	IMP	UniProtKB
Q9M9X0	GO:0007165	acts_upstream_of_or_within	IC	UniProtKB
Q5T280	GO:0008173	enables	IDA	UniProtKB
Q5T280	GO:0008168	enables	IMP	UniProtKB
Q96LB3	GO:0030991	part_of	IDA	UniProtKB
Q9D3J5	GO:0009611	acts_upstream_of_or_within	IMP	UniProtKB
Q9D3J5	GO:0050900	acts_upstream_of_or_within	IMP	UniProtKB
Q9D3J5	GO:0006955	acts_upstream_of_or_within	IMP	UniProtKB
Q9D3J5	GO:0008283	acts_upstream_of_or_within	IMP	UniProtKB
Q9D3J5	GO:0070509	acts_upstream_of_or_within	IMP	UniProtKB
Q6ZR08	GO:0036126	located_in	IDA	UniProtKB
Q6ZR08	GO:0007286	involved_in	IMP	UniProtKB
Q6ZR08	GO:0007288	involved_in	IMP	UniProtKB
Q96CM3	GO:0000154	involved_in	TAS	UniProtKB
P57103	GO:0097229	located_in	IDA	UniProtKB
P57103	GO:0001669	located_in	IDA	UniProtKB
Q9NWB7	GO:0030991	part_of	IDA	UniProtKB
Q15019	GO:0097228	located_in	IDA	UniProtKB
Q43867	GO:0051723	enables	IDA	UniProtKB
P15209	GO:0031594	located_in	IDA	UniProtKB
P15209	GO:0045211	located_in	IDA	UniProtKB
P15209	GO:0007528	acts_upstream_of_or_within	IMP	UniProtKB
P35221	GO:0097225	located_in	IDA	UniProtKB
P35221	GO:0097228	located_in	IDA	UniProtKB
P35221	GO:0120212	located_in	IDA	UniProtKB
P49294	GO:0006779	acts_upstream_of_or_within	TAS	UniProtKB
Q09859	GO:0033744	enables	IMP	UniProtKB
Q9UNK9	GO:0070481	involved_in	IMP	UniProtKB
Q9UNK9	GO:0160272	enables	IMP	UniProtKB
Q9QUR7	GO:0031648	involved_in	IDA	UniProtKB
Q9QUR7	GO:1903444	involved_in	IMP	UniProtKB
Q42597	GO:0090729	enables	TAS	UniProtKB
P48614	GO:0008284	acts_upstream_of_or_within	IDA	UniProtKB
P43142	GO:0005768	located_in	IDA	UniProtKB
P43142	GO:0005886	located_in	IDA	UniProtKB
P43142	GO:0019957	enables	IDA	UniProtKB
P43142	GO:0019958	enables	IDA	UniProtKB
Q14694	GO:0045087	involved_in	IDA	UniProtKB
O64791	GO:0005484	enables	TAS	UniProtKB
O64791	GO:0061025	acts_upstream_of_or_within	TAS	UniProtKB
O64791	GO:0006886	acts_upstream_of_or_within	TAS	UniProtKB
O75954	GO:0031012	located_in	IDA	UniProtKB
O75954	GO:0005102	enables	IPI	UniProtKB
Q9SG02	GO:0016441	acts_upstream_of_or_within	TAS	UniProtKB
P64426	GO:0016798	enables	IDA	UniProtKB
P64426	GO:0071555	involved_in	IDA	UniProtKB
P04117	GO:0060229	enables	IDA	UniProtKB
P04117	GO:0005811	is_active_in	IDA	UniProtKB
P04117	GO:0005811	is_active_in	IGI	UniProtKB
P04117	GO:0019433	involved_in	IDA	UniProtKB
P04117	GO:0140042	acts_upstream_of_or_within	IDA	UniProtKB
O88786	GO:0005615	located_in	IDA	UniProtKB
O49292	GO:0009543	located_in	HDA	UniProtKB
P51683	GO:0030334	acts_upstream_of_or_within	IMP	UniProtKB
A0AVF1	GO:0030991	part_of	IDA	UniProtKB
P38339	GO:0010508	acts_upstream_of_or_within	IMP	UniProtKB
P53157	GO:0005777	located_in	IDA	UniProtKB
P53157	GO:7770001	part_of	IDA	UniProtKB
Q6ZNK6	GO:0002224	acts_upstream_of_or_within	IDA	UniProtKB
Q6ZNK6	GO:0005737	is_active_in	IDA	UniProtKB
Q6ZNK6	GO:0005737	located_in	IDA	UniProtKB
Q6ZNK6	GO:0043124	acts_upstream_of_or_within	IDA	UniProtKB
Q6ZNK6	GO:0035800	enables	IDA	UniProtKB
Q6ZNK6	GO:1990381	enables	IPI	UniProtKB
Q941L3	GO:0019725	acts_upstream_of_or_within	IMP	UniProtKB
Q9CR11	GO:0010467	acts_upstream_of_or_within	IMP	UniProtKB
Q9CQC4	GO:0045724	involved_in	IMP	UniProtKB
Q9CQC4	GO:0045880	involved_in	IMP	UniProtKB
Q9CQC4	GO:0005515	enables	IPI	UniProtKB
Q16531	GO:0097225	located_in	IDA	UniProtKB
Q16531	GO:0097228	located_in	IDA	UniProtKB
Q16531	GO:0097229	located_in	IDA	UniProtKB
Q96JB2	GO:0009101	involved_in	IMP	UniProtKB
Q96EK4	GO:0001046	enables	IDA	UniProtKB
Q54RK5	GO:0007618	acts_upstream_of_or_within	IEP	UniProtKB
P51673	GO:0005737	located_in	IDA	UniProtKB
P35444	GO:0031012	located_in	IDA	UniProtKB
Q9H446	GO:0003713	enables	IDA	UniProtKB
Q9H446	GO:0030521	involved_in	IDA	UniProtKB
P05771	GO:0160020	involved_in	IDA	UniProtKB
Q59V01	GO:0071466	involved_in	IMP	UniProtKB
Q9FN18	GO:0005384	enables	TAS	UniProtKB
Q9FN18	GO:0030001	acts_upstream_of_or_within	TAS	UniProtKB
Q9FN18	GO:0015691	acts_upstream_of_or_within	TAS	UniProtKB
Q9FN18	GO:0015692	acts_upstream_of_or_within	TAS	UniProtKB
Q9FN18	GO:0046873	enables	TAS	UniProtKB
Q15389	GO:0001525	involved_in	IDA	UniProtKB
Q9UI95	GO:0090734	is_active_in	IDA	UniProtKB
Q9UI95	GO:0030674	enables	IDA	UniProtKB
Q9UI95	GO:0019985	involved_in	IDA	UniProtKB
P07919	GO:0045275	part_of	IPI	UniProtKB
Q8W4J2	GO:0007165	acts_upstream_of_or_within	IC	UniProtKB
A0A0R4IB93	GO:0001966	acts_upstream_of_or_within	IMP	UniProtKB
A0A0R4IB93	GO:0010975	acts_upstream_of_or_within	IMP	UniProtKB
A0A0R4IB93	GO:0010996	acts_upstream_of_or_within	IMP	UniProtKB
A0A0R4IB93	GO:1904888	acts_upstream_of_or_within	IMP	UniProtKB
P16402	GO:0000792	is_active_in	IDA	UniProtKB
P16402	GO:0048024	involved_in	IDA	UniProtKB
Q9LHA8	GO:0006457	acts_upstream_of_or_within	TAS	UniProtKB
Q24247	GO:0160175	involved_in	IGI	UniProtKB
A0A2H1A768	GO:0016020	located_in	IMP	UniProtKB
Q9JLV5	GO:0001822	involved_in	IMP	UniProtKB
Q8VI47	GO:0008206	acts_upstream_of_or_within	IDA	UniProtKB
Q8VI47	GO:0022857	enables	IMP	UniProtKB
Q8T045	GO:0180059	involved_in	IDA	UniProtKB
P39709	GO:0005886	is_active_in	IDA	UniProtKB
P39709	GO:0071916	enables	IGI	UniProtKB
P39709	GO:0042938	involved_in	IGI	UniProtKB
O81209	GO:0006952	acts_upstream_of_or_within	TAS	UniProtKB
Q94JQ6	GO:0009832	acts_upstream_of_or_within	TAS	UniProtKB
O35615	GO:0005737	located_in	IDA	UniProtKB
P40063	GO:0060590	enables	IDA	UniProtKB
P21279	GO:0031965	located_in	IDA	UniProtKB
Q3SYG4	GO:0097225	located_in	IDA	UniProtKB
Q3SYG4	GO:0097228	located_in	IDA	UniProtKB
Q3SYG4	GO:0001669	located_in	IDA	UniProtKB
Q3SYG4	GO:0005814	located_in	IDA	UniProtKB
Q03346	GO:0009003	enables	IDA	UniProtKB
Q0GXS4	GO:0009101	involved_in	IDA	UniProtKB
Q6P8Y1	GO:0001525	acts_upstream_of_or_within	IMP	UniProtKB
Q6P8Y1	GO:0001570	acts_upstream_of_or_within	IMP	UniProtKB
Q6P8Y1	GO:0001935	acts_upstream_of_or_within	IMP	UniProtKB
Q6P8Y1	GO:0043542	acts_upstream_of_or_within	IMP	UniProtKB
Q6P8Y1	GO:0010467	acts_upstream_of_or_within	IMP	UniProtKB
Q6P8Y1	GO:0060041	acts_upstream_of_or_within	IMP	UniProtKB
O80397	GO:0004708	enables	IDA	UniProtKB
O80397	GO:0000165	acts_upstream_of_or_within	IC	UniProtKB
Q6XBJ3	GO:0030335	acts_upstream_of_or_within	IGI	UniProtKB
Q3SXY8	GO:0097225	located_in	IDA	UniProtKB
Q3SXY8	GO:0097228	located_in	IDA	UniProtKB
Q3SXY8	GO:0097229	located_in	IDA	UniProtKB
Q3SXY8	GO:0035869	located_in	IDA	UniProtKB
Q3SXY8	GO:0001669	located_in	IDA	UniProtKB
Q96C74	GO:0097225	located_in	IDA	UniProtKB
Q96C74	GO:0097228	located_in	IDA	UniProtKB
Q96C74	GO:0097229	located_in	IDA	UniProtKB
Q96C74	GO:0035869	located_in	IDA	UniProtKB
O43156	GO:0050821	acts_upstream_of_or_within	IDA	UniProtKB
O43156	GO:0050821	acts_upstream_of_or_within	IMP	UniProtKB
O43156	GO:0140777	enables	IMP	UniProtKB
O43156	GO:0019900	enables	IPI	UniProtKB
Q6B516	GO:0008481	enables	IDA	UniProtKB
Q6B516	GO:0008481	enables	IGI	UniProtKB
Q9LTX3	GO:0019674	acts_upstream_of_or_within	IMP	UniProtKB
Q9GZN1	GO:0000812	part_of	IDA	UniProtKB
P42582	GO:0043066	acts_upstream_of_or_within	IGI	UniProtKB
P42582	GO:0030154	acts_upstream_of_or_within	IGI	UniProtKB
P42582	GO:0008284	acts_upstream_of_or_within	IGI	UniProtKB
Q68D42	GO:0002040	acts_upstream_of_or_within	IMP	UniProtKB
Q68D42	GO:2000352	acts_upstream_of_or_within	IMP	UniProtKB
Q68D42	GO:0062099	acts_upstream_of_or_within	IMP	UniProtKB
P0AC69	GO:0016226	involved_in	IDA	UniProtKB
P22004	GO:0005125	contributes_to	IDA	UniProtKB
P22004	GO:0032991	part_of	IDA	UniProtKB
O13762	GO:0061995	enables	IDA	UniProtKB
O13762	GO:0003690	enables	IDA	UniProtKB
O13762	GO:0003697	enables	IDA	UniProtKB
O13762	GO:0005515	enables	IPI	UniProtKB
Q96SN8	GO:0097225	located_in	IDA	UniProtKB
Q96SN8	GO:0097228	located_in	IDA	UniProtKB
P0DTU4	GO:0032395	contributes_to	IDA	UniProtKB
P14854	GO:0097228	located_in	IDA	UniProtKB
P14854	GO:0045277	part_of	IPI	UniProtKB
P32298	GO:0120238	located_in	IDA	UniProtKB
P49333	GO:0005789	located_in	IDA	UniProtKB
P49333	GO:0009871	acts_upstream_of_or_within	TAS	UniProtKB
Q2QYU2	GO:0045492	involved_in	IDA	UniProtKB
Q9D009	GO:0005515	enables	IPI	UniProtKB
P40792	GO:0160175	involved_in	IGI	UniProtKB
P80313	GO:0005515	enables	IPI	UniProtKB
P80313	GO:0042802	enables	IPI	UniProtKB
Q9CXU0	GO:0019827	acts_upstream_of_or_within	IMP	UniProtKB
Q9FJQ2	GO:0005634	located_in	IC	UniProtKB
Q9FJQ2	GO:0003677	enables	TAS	UniProtKB
P32687	GO:0000271	involved_in	IMP	UniProtKB
P0CX33	GO:0006451	involved_in	IMP	UniProtKB
P53731	GO:0005829	located_in	IDA	UniProtKB
P32851	GO:0035494	involved_in	IMP	UniProtKB
P26284	GO:0005759	located_in	IDA	UniProtKB
Q6X5Y6	GO:0005634	located_in	IC	UniProtKB
P61014	GO:0071880	acts_upstream_of_or_within	IMP	UniProtKB
Q8IZ41	GO:0036019	located_in	IDA	UniProtKB
Q8IZ41	GO:0005737	located_in	IDA	UniProtKB
Q8IZ41	GO:0005769	located_in	IDA	UniProtKB
Q8IZ41	GO:0005794	located_in	IDA	UniProtKB
Q8IZ41	GO:0003925	enables	IC	UniProtKB
P70289	GO:0008285	acts_upstream_of_or_within	IGI	UniProtKB
P70289	GO:0008285	acts_upstream_of_or_within	IMP	UniProtKB
P01143	GO:1903999	involved_in	IDA	UniProtKB
P01143	GO:0007613	involved_in	IDA	UniProtKB
P01143	GO:0032228	involved_in	IMP	UniProtKB
P01143	GO:0098828	involved_in	IMP	UniProtKB
P01143	GO:0061534	involved_in	IMP	UniProtKB
Q2QYW3	GO:0045492	involved_in	IDA	UniProtKB
Q9D6Y7	GO:0005737	located_in	IDA	UniProtKB
Q9FV53	GO:0051604	acts_upstream_of_or_within	IDA	UniProtKB
Q9ZWS7	GO:0000160	acts_upstream_of_or_within	TAS	UniProtKB
O23712	GO:0005839	part_of	TAS	UniProtKB
O23712	GO:0006511	acts_upstream_of_or_within	TAS	UniProtKB
Q14012	GO:0004674	enables	IDA	UniProtKB
Q9JKX4	GO:0003713	enables	IDA	UniProtKB
Q9JKX4	GO:0030968	involved_in	IDA	UniProtKB
P78371	GO:0097225	located_in	IDA	UniProtKB
P78371	GO:0120212	located_in	IDA	UniProtKB
Q14203	GO:0033011	located_in	IDA	UniProtKB
Q14203	GO:0001669	located_in	IDA	UniProtKB
P17125	GO:0008285	acts_upstream_of_or_within	IDA	UniProtKB
Q7G1L2	GO:0003677	enables	TAS	UniProtKB
Q7G1L2	GO:0003700	enables	TAS	UniProtKB
P9WN39	GO:0050897	enables	IDA	UniProtKB
P9WN39	GO:0005525	enables	IDA	UniProtKB
P9WN39	GO:0030145	enables	IDA	UniProtKB
P9WN39	GO:0043531	enables	IDA	UniProtKB
P9WN39	GO:0019003	enables	IDA	UniProtKB
Q00416	GO:0033677	enables	IDA	UniProtKB
P07996	GO:0141151	involved_in	IDA	UniProtKB
Q9NTI2	GO:0097225	located_in	IDA	UniProtKB
Q9NTI2	GO:0097227	located_in	IDA	UniProtKB
Q9NTI2	GO:0001669	located_in	IDA	UniProtKB
P49107	GO:0005516	enables	TAS	UniProtKB
P49107	GO:0009543	located_in	HDA	UniProtKB
Q5AIR7	GO:0071969	involved_in	IMP	UniProtKB
Q5AMH6	GO:0071466	involved_in	IMP	UniProtKB
Q5A4G2	GO:0071466	involved_in	IMP	UniProtKB
Q61781	GO:0030855	acts_upstream_of_or_within	IDA	UniProtKB
P25789	GO:0097225	located_in	IDA	UniProtKB
P25789	GO:0005814	located_in	IDA	UniProtKB
P25789	GO:0120212	located_in	IDA	UniProtKB
Q03112	GO:0051604	involved_in	IDA	UniProtKB
Q9VBL7	GO:0007320	involved_in	HEP	UniProtKB
Q9VBL7	GO:0007618	involved_in	HEP	UniProtKB
Q62151	GO:1904597	acts_upstream_of_or_within	IMP	UniProtKB
O70152	GO:0043048	acts_upstream_of_or_within	IMP	UniProtKB
